Name	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9
ENG	1.4695005697545083	0.6050685668439223	0.13751066003198137	5.075964771391142e-09	0.4433880808466139	0.3752205055411853	0.7104239064706191	0.8358703620864136	0.8122547608393041	0.1459119850131872
PCOLCE	0.9507055307665362	0.39743871231738204	0.4672665587940262	0.17949039553795526	0.2912315892222665	0.1707584409519481	1.4975405128745911	0.7616788546009984	0.5732487378523973	0.0794307498496601
AC005035.1	1.1136987177746174	0.3526104578924313	1.0398728577667986	0.5000756263010641	0.6585315562282814	0.8329819681431851	0.6575875459476652	0.9200493631027818	0.6758209159070216	0.8078225503581132
STEAP2	0.5689181451835821	0.17856786722366635	0.22147494550569297	0.5084416687977078	0.3492033158862323	0.379621336314347	0.28302385064478264	1.0182668962548982	0.1437922377060423	0.39760925073940245
DHH	0.02010896835526093	0.03504927207240752	0.27576833767006453	3.1888147977649118e-21	0.037939759433501266	0.046649344744230284	0.24938113632904432	0.3091601354402096	0.3305976744589555	1.0276481678557403e-12
MTAP	0.5242904933752704	0.4303061463546164	0.8333978373658459	0.7759086334756445	0.6229647093541915	0.39847919825235795	0.7651336190795808	0.75968271592699	0.5217142773405142	0.7102438214270558
TWIST2	0.9571389318077524	0.06761603346051476	1.9162557193460653e-10	0.03436249442782001	0.08288030488651217	0.8027782376967028	0.5174839159293255	6.113183728129181e-21	0.14625831528765387	3.0825397949902128e-21
TNFRSF19	0.8805753052543631	0.20682823956942312	0.7652660150410526	0.8902177058644035	0.14981840650869294	2.867489961271726e-06	0.4885976431573576	0.022435363159014135	0.9969044780069118	0.5004428141751036
ZNF589	0.24200486077571662	0.5123739196907803	0.656931138037761	0.4127959747411066	0.28674077782881485	0.5404518603396246	0.855574474641329	0.935546375821059	0.5853609035704892	0.23851657622804187
RAB31	1.1118741497681126	0.4081004930794274	0.29441551667785376	2.7557998908313116e-14	0.7424229886856447	1.5890801906370424	0.9065189160510267	0.5770156001569153	0.5574143218109772	0.3821556035733222
DUSP6	0.9026119193976223	0.5364940288404955	0.47796753989146684	0.6948960297224029	0.8760879843298245	0.34702453494727575	0.5916337538832731	1.626306152825924	0.8847753845594686	0.6201272088335669
SLC2A3	0.8473790591377067	0.1140650940187522	0.3092427428934624	0.35507492547606895	0.2267502896193636	1.0827803491624663	0.9777680256998937	0.8674493406689989	0.7766661302433594	0.053498071587781755
TMEM145	0.09206366446777467	0.4173649160738976	1.1740965306631792	5.843450404110651e-18	6.367792405446373e-13	0.37800729656590687	0.29390668369986345	0.760618420605475	0.41679021468052607	6.1511415408950166e-21
EML3	0.8214094618624846	0.8661580158504192	0.6468531941804702	0.5071861107700221	0.7303953149563065	0.9150422039798658	0.897005729268843	1.043015561907989	0.7118316804201698	0.5889648150202921
ADAMTSL1	1.2669226743016242	0.03682310705637877	0.4262849155178103	0.12248269792766209	6.093209543125736e-21	6.973200458598584e-21	0.37599931186747754	0.008099505254378183	7.715177576083941e-20	5.635127790549664e-20
SLC20A1	1.1738783889310684	0.898023131155353	0.9145562213873353	0.6837565952850495	0.7954649874225419	1.0339540137640038	0.7436738554495589	1.1173679034270412	0.8261007903669328	0.7770382986521736
STX1A	1.1635920125613548	0.6785779057037187	1.0576405834341607	0.2363441038535706	0.5364047016167289	0.5320621055926237	0.1195604838232434	1.172464321144158	0.46243562337699384	0.6224997408607498
ISG20	0.44311997173518264	0.697592658538348	0.21308683468289633	0.30936607110142067	0.4260296309576443	0.5115413768010648	0.2114946136709966	0.9129139109829201	0.651130648974083	0.517786564844437
CTSL1	1.0018343158609813	0.762549290671682	0.3075067422890392	0.1710113178451171	0.837407114135281	1.4268563411602366	1.18844856417451	0.9975562000549905	0.880551211568401	0.785527266176047
STARD8	0.6140656674055176	0.07296479287142503	0.12745905333598703	4.826219654789795e-19	1.8451906022374616e-21	0.3918428096572871	0.5665851428053132	0.5410351611865298	0.4185093463491207	0.3867414630792631
TRAP1	0.7324335590742999	0.9470184735017426	0.8798297728466136	0.7952097098877275	0.8047831479250515	1.1179129553763067	0.9970387980341731	1.1265166281437888	0.7931981836683728	0.7826409853690591
FAM216A	0.7840229188118539	0.4816934754607287	0.9380852076131031	0.30806370473483974	0.2578026878164149	1.0623124353300666	0.715850499611137	1.0695060525512414	0.5937949431223835	0.4915676581588762
SLC35E4	0.7286300142441009	0.38650676093572395	0.38997282205379813	0.5361917980025828	0.2346721597468199	0.6765223107001755	0.7062931803393389	0.7966341937755875	0.5665075071318636	0.14211792704449117
EXOSC2	0.6830200890551478	0.8337352438267666	0.9091904028850863	0.6483022099295637	0.7055454251631946	1.1064844440504973	0.8753873627487333	1.055442869354818	0.7228794207949824	0.5758755535817731
RPLP0P2	0.6177258601327517	0.4237673926902713	0.16520144490416355	0.24319731662146107	0.23021637969572092	1.6911337928984036e-17	0.12495389299111616	0.2512042444067942	0.24574007651585708	0.009075985179509402
YBX1	1.1070943029334295	1.0284736635717286	0.9512878569697776	0.8670887341351825	0.9729504025697772	1.1107805968777442	1.022046211087485	1.037024435140414	0.8489485664925932	0.911486417184906
HRH1	1.3172437470778757	0.20225935844190732	5.014960707813901e-12	0.43688669598320595	0.4707727288097219	0.6832501818654447	0.009077943015682318	0.72391636992384	0.11275459688753607	0.5206615620826948
TSPAN5	1.6623433203639697	0.6669021140581903	0.7443621391374948	0.412623313509367	0.640725660834382	0.4658320091709049	0.13072100560943864	0.7168064219713388	0.24933971165417898	0.28841255319620607
CTD-2033A16.3	0.828363173733492	0.8286438692235503	0.7545300935011554	0.8070062243563708	0.8476012626198797	1.132188144696647	0.9739317389169678	1.1403009191730384	0.7617546170795896	0.7709634099712072
DPYSL3	1.861633279791205	0.1343850577206081	1.435469150756795	0.7357048098264674	0.34480591025087876	0.6244321921342311	1.6689178399817853e-05	1.1279658812002543e-06	0.6039693312176193	0.6918440704473221
PIP4K2A	0.952319266679877	0.650039744398367	0.5873168166690332	0.3871520273996489	0.3127671628459679	0.8425392135282181	0.71615650275358	0.9130255399588276	0.71470791192452	0.7973964992684135
AC006111.1	0.36210613665684777	0.6823199030585183	0.7095129367983927	0.6061779169759395	0.4772955341994741	0.8834794250242902	0.8779623069660208	1.041666069962255	0.6212365187586036	0.5020586106254353
RP11-497D6.4	0.6987881760592243	0.25969247451361693	0.19610545517156414	0.19079344015460672	0.06254625592384325	4.817758352114732e-19	0.010978217084536517	0.11584561617558105	0.10834368647536786	0.09870465818102048
WDR54	0.9419667596347103	0.671644703581169	1.0197882444223607	0.2790215619265306	0.7852255133201526	1.115052665129995	0.7496240733231547	1.0417233053968942	0.6802574699072496	0.7503965377342162
FUT8	1.0037936022016094	0.6309256797351467	0.6063115566815992	0.3602351660522953	0.6900524824819864	0.7329240506060767	0.5230206805604846	1.074325363495942	0.4640615048227485	0.6034564677982464
GPR3	0.410949028788039	0.3494488968283268	0.5203857263093865	0.19975244056260644	0.10342489726978948	0.5796051051134699	0.6485816758765987	0.9659018516838275	0.6980549497562126	0.07288149729451875
IL1RL1	0.37296838294757284	8.497235039573509e-21	7.106081103511802e-21	3.1468167369532464e-21	0.46585149259521175	1.684605239266714e-05	2.8568043082336706e-21	0.44448215626245446	0.05159505429436484	0.1303914931486626
C2orf89	0.5821765345933276	0.09803084852526801	9.764208568226493e-14	0.8557527883940096	9.394829564246389e-18	0.5987329971716359	0.21269379086093665	0.6915050742073845	0.24935232205365485	0.0005043195788985792
TOMM34	1.0001619515589517	0.8919374705515174	0.8939233215666567	0.8285135773736627	0.8943523612713885	1.1166001199861628	0.8969727864653846	1.0550269300873345	0.8000448930108927	0.7739328941730704
IFFO1	1.1179403615984063	0.03009125643981614	0.25249270894303993	0.3181827812468183	0.03348947067717894	7.69119614659217e-05	0.7715706293157337	0.24357500328291784	0.7910270197043741	0.18025496607568753
HMGA1	1.0789220595278777	0.9995496190352291	0.938793755357792	0.8359802383546066	0.9901884567143241	1.0699186278636597	0.9172850554271647	1.1319383584280427	0.8266775863568927	0.8671554464934335
KDSR	1.0061799655852974	0.6366156006580145	0.7921172928606497	0.6328362491716923	0.645571178244078	0.7800068681285219	0.6297933586068799	0.7656964174574608	0.6912985443293183	0.6399594209682682
BMP6	0.2825751954387152	0.2240514487759505	0.3910729735352756	0.20562201073040257	1.9327854778591753e-06	0.6338138053478636	0.5493674096677243	0.17079623447729675	0.2736492005722636	0.3288989669260732
ETV4	0.450213507413231	0.4969545505902882	0.43147581681774494	0.7547573451032781	0.6783293252588378	0.7081709528705082	0.6486011264610967	1.7306821354810797	0.9075749455723656	0.5141176740314032
PRDM8	1.1913567676555683	9.122869508029968e-21	0.6656371751196307	1.3064541904102661e-16	0.3755777815237108	0.03435583926170607	2.0796596590752764e-15	1.057905422782682	3.031382352685948e-13	0.16023132848363678
TMEM55A	0.936266751247618	0.3804829043071132	0.6449766938855557	0.24237768540224122	0.29131920767148173	0.6752212319420335	0.6001497416772084	0.8131038831831482	0.750562013159255	0.335541866809972
TM4SF19-AS1	0.4018876330677059	0.24643051071592326	0.362488784952983	5.949545460263975e-16	0.33590559829593497	0.8219669515227154	0.0040587605481673585	0.8791836649132575	0.37849996382614176	0.2432907056232726
CACYBP	0.9678261554091463	1.0039896388990055	0.9363450925326787	0.7843184970028585	0.830739601896445	1.1099838321522888	0.9778921930592612	1.0136330805448681	0.8208909309764697	0.8533470102037529
B4GALT6	0.5424912094403425	0.39420127763556	0.7547570316482588	0.419254180865143	0.08962031485832349	0.8146952968484964	0.22453466227410632	0.7599686562522369	0.8530020766260712	0.3345904257873359
RP5-1160K1.6	0.7376974726852762	0.5577043414200766	0.7026915617456417	0.5825739480510138	0.29093217764351337	0.9832291052498293	1.0441079299300748	0.7804388455108028	0.6465701094316181	0.5492626467418
TPBG	1.2206326791834081	0.8413502031313821	0.294922505790031	3.831237020080593e-07	0.9926835237701812	0.8819107663506076	0.37261542933845965	0.6389856685664317	0.28245299128994383	0.5512971002149732
LIX1L	0.8897468223649962	5.7320990049423825e-06	0.9000903726546297	0.08567714214439348	3.7403449433912585e-20	1.0636123368933648	1.0545449248272203	0.9289092678351112	0.758339238074584	0.45522834296083076
DOCK10	1.451929277353475	0.3317284226470495	0.4660492495103884	0.025100440458863966	1.0204865702219062e-16	0.4594748962869488	0.06640072014395626	0.06815040950606455	0.7130201005846936	0.1637432124202406
FKBP10	1.118973401582553	0.5997622383292018	0.6784336481115675	0.3384577513255584	0.5620656930035118	0.9403357276394877	1.1732928831525955	1.2516695720401427	0.8400866596676352	0.6186601065523603
NCBP2-AS1	0.7603240317920259	0.7252226778867797	0.8610314839974016	0.6462178927411676	0.7545858977111005	0.8666127064103988	0.9099859010295392	0.9322265620694465	0.7683232947671436	0.6551570401217062
STC1	1.2447900343991665	0.5069022330152707	0.5701438867189811	4.657821897791578e-21	0.12845596228736433	0.8773285544847497	0.3206813360764991	0.2739499416595969	0.45903653173696346	0.45853276793253733
ANPEP	1.351580710035457	0.18614370441381725	8.609657336433145e-07	0.4657144775280509	8.537900897725685e-08	0.5484212769982801	0.6371480006992111	0.47112841269802436	0.14899196816556853	0.25743045772391177
ARHGAP4	0.012548540444286712	0.5703572408392037	0.8475862909805855	0.2790713596811292	0.103572944678969	0.34834898395673913	0.7054683563070051	1.123811944442905	0.3660424413924028	0.36070934734262866
RP11-82L18.2	0.6762266566719082	0.3272820125243564	0.3168605425089214	0.1712766133134914	0.29276676639654076	0.1850192919810678	0.2521850146833753	0.6752969679990573	0.24218305942065782	0.28221880640545044
PLOD1	0.9996992896391671	0.806145755434655	0.5914409011222816	0.660597006628035	0.8201205606237428	1.1078047668095363	1.186089224368089	0.9040412100123787	0.8702738739169503	0.8224276894575218
MMP16	0.9126825954319399	0.24922894308018484	0.6937827308123061	1.078426389070433e-06	0.013509893000788836	0.19568967647305038	0.32143667821440813	0.06079445089805801	0.7298318639994902	8.520870440425654e-21
NES	0.6996022015920011	0.2781147758450826	0.6171173564188531	0.3763163612848372	0.21225427418687856	5.335833737721599e-05	1.1386407192283028	1.1031240862238918	0.8325879876033792	0.2806945056666171
RASA3	1.221048372567725	0.38053557776828484	0.46928800119180014	0.5102092926017872	0.24664511435435785	0.8235780071421306	0.6839126512285093	0.975109634708621	0.7897442469935695	0.3112057262418846
DYRK2	0.6634711750536836	0.6901472866367717	0.8271016182445858	0.7998610065931157	0.5560441997193781	0.5478247702365063	0.8063752561256003	0.5127044477022571	0.6116113648351659	0.7273994926599489
U47924.11	0.5196933777226459	0.08295124468646824	0.9331292788286256	0.055569623854369296	0.004972269037893711	0.22380565425361737	1.3376025988165092	0.46901615668705626	0.4064745910645187	0.0673448111206719
CMTM3	0.8649515651524172	0.04073319916908092	0.6640738537006282	1.1981026460522739e-06	0.44970023486164135	1.1005068359325891	1.0069272273087222	0.8557713037802968	0.7199008010446603	0.634531900918838
IFT57	0.9393160551799592	0.5238581414830653	0.8303406103558375	0.6331905172816484	0.7680028782855965	0.8388741678963921	0.7119474885520282	0.7763731882046071	0.5745465165416203	0.7315411446162844
GNG11	1.261001959438884	5.694117276182192e-12	0.16357487603031948	0.08267847443076994	0.2038962865566264	0.9833006902916949	1.0473802539023949	0.5304979152650082	0.9157620342405284	0.9620928698395541
DOCK4	0.7292766746392408	0.33503907057545995	0.6721974472466417	0.16858403865166052	2.23002041115728e-15	0.3623902645283147	0.33510728761960434	0.6483645200519952	0.6129804627944622	0.5003462653092373
RPIA	0.7107640001103456	0.8152632024840368	0.8970559022410044	0.7929966528252291	0.6792539533130534	0.9844864234506975	0.8886514714419925	1.1231095088208598	0.7348296704401818	0.7531389171819962
SRPX	1.578886364321203	0.028507848816377954	0.31824233735142776	0.44026622355785483	0.3087459089794597	0.587981109514363	0.42981654065496067	0.29764502722711783	1.0408170910768195	0.19637914635679954
PODXL	0.9483506298013047	0.5532124884521769	0.7115186204834405	0.8523358457989478	0.595294003944214	0.8888923313668575	0.6144898118904127	0.8606844813325054	0.36744404091053806	0.712164738708014
MME	1.227399820326107	0.23513443554889168	0.19134141210111036	0.4611842548887412	0.31094368666650507	0.697964669735234	0.3219058635195842	0.032514553845362296	0.6111580680662815	3.152210135489663e-11
RP11-443A13.3	1.5327143721312193	0.3260005348047818	0.5062046523898124	2.6981704042574797e-21	2.140317154228954e-21	0.3633835279089141	0.22896735448440392	8.017154467086953e-21	1.1610046445267641e-10	0.11038342847835672
KCNMA1	1.6104119820457399	0.451597808287727	0.5544954521404649	5.7987907921168506e-21	3.066481802422591e-21	0.5403037019481706	0.255976239088452	0.03493426530399123	0.12187979784106281	0.17353897150314265
PKIA	1.2782025131483201	0.31940663647194306	1.2056383854918762	0.05664819702017054	0.3377784303922246	0.006374304918623083	8.584651013156003e-14	5.461422924971101e-07	0.18616424201327622	0.47663864922645416
SYT7	0.36938060109629334	1.2458575232523503	0.8983432762499012	0.5352674149507199	0.769165337712492	0.14004155533841414	0.4058024020118118	0.39348793123751746	0.06615604917107608	0.07520428766088519
KATNB1	0.782927662102569	0.6972318699794595	0.9480581136530345	0.5927259971190986	0.6235581860430082	0.9281000621833	0.7706435108795494	0.9732014467209928	0.6950809199804234	0.6033359206583946
SLC9A5	0.4944577517081156	0.5325058259202349	0.38549177344235336	6.995290271140522e-10	0.16308758654928687	0.4614264110750965	0.7340204856805695	0.757956838649882	0.42266591511016466	0.05174425031289207
CCDC69	0.35411374053361516	0.40916525990015956	0.1058239185789006	0.34205018466079284	0.5272234723728512	0.5418757410559155	0.5735178904543893	0.7693264660400645	0.29776838866715466	0.12427093763406376
RPL5	1.091870682177062	1.0233100085663793	0.9455014505648586	0.8621062612196887	0.9690367727012481	1.1098362962913153	1.0192249723954692	1.0405572559931993	0.8380386901484916	0.907963810320296
RP13-516M14.1	0.4601101399512114	0.49817857922390707	0.6914985406564375	0.2742891994570204	0.5402990124323953	0.6035618199917245	0.599945250595367	0.7719210185669211	0.48148592629833376	0.3553576455657186
ARHGAP22	1.163570679549399	0.10811251567750714	0.37327883405636786	0.028712071319155666	0.22318356717885793	0.2934693680122236	0.27639757714547314	0.4053684620342271	0.27959173157486067	0.28631469672592896
ADAM19	1.4410629785463331	0.11811943378820555	0.5024578444111937	0.2642238159107523	0.5733479766065415	0.5649635400821788	0.34465072863581	0.6411311494723052	0.5111465306416842	0.23381706585536
GPR162	0.2098190326213297	3.978690331446209e-16	0.9899760291443725	6.931505253114616e-09	2.505355783237321e-14	0.03526686705074952	1.2078538872196165	0.4289559243036429	0.24552925762482855	0.09892990312678919
RP11-736K20.5	0.24947354442568387	0.34053749099827046	0.034146011601873985	0.012869559482356236	0.09665982710652787	0.11177357461421744	0.7860560762456479	0.3441068566795777	0.198173080238939	0.12025541536548395
SERPINA1	0.6278268888772951	0.42453419081919624	0.07136657620095091	0.2751346639037986	0.4309518148678453	0.29927391326018393	7.609242438627435e-10	0.8434981641109944	0.2155932751875275	0.9734549699609314
RP11-1299A16.3	0.6059803550738573	0.25464439422222634	0.2464619858142618	0.14243022951127116	0.11831794831546202	0.0012149712946886969	0.07422714296655958	0.3526100929562718	1.4907480755031698e-20	0.030668001350333096
PTGER1	0.32604375241683353	0.14530843762477072	0.26842101357952447	4.35504394449104e-15	0.09295790956847612	2.281235097300722e-05	0.3795029054363873	0.475208724582461	0.10497999182972466	0.07128807516791899
RP11-221N13.3	0.9911450197532276	1.6416805617766299e-21	2.972932417502253e-21	2.0162851505301544e-21	0.31306766419333193	0.1327975824163801	0.04514475899015443	0.6896497023352602	0.4824263518216387	0.18655208267103712
NAV3	1.201468730653702	0.035031543255000665	0.21173713231674052	0.17760303980045317	1.1636513803490993e-09	0.5941312559486329	0.1363481565091894	0.5985572273354014	0.45252444386457813	0.2178429410188321
DAP	1.1453628237132587	1.0224245872514646	0.8631086819295402	0.8414331064460314	0.88720151446015	1.0848393084268801	0.9129758615245154	0.9491525879360448	0.7841913196958664	0.8859506837767628
ELTD1	0.6943906674717288	0.07766562095854591	3.8393604278491374e-21	8.257028759488924e-10	1.7043803316010115e-17	2.1750324909250346e-21	0.13739516204446156	0.1678207189485309	0.05454422735018431	0.0016387609190548734
ARC	0.3092905746080143	0.21454973117573284	0.7642182066140634	0.16841946770345667	0.18377717505066268	0.1040380136248865	0.4381536169936804	0.5638683098269544	0.2550998439872251	2.9966630800102315e-21
MME-AS1	1.0593710860090761	0.1557398587288155	0.11482237308985924	0.3490273671561434	0.22786916807893914	0.5445412899842567	0.23982295199385	0.00043839499916042984	0.5528377743904086	1.0757636440922932e-20
EEF1A1P5	1.1169862990339363	1.0354734893925186	0.9511441893983803	0.8699149933951161	0.9814022394690268	1.1131395907444517	1.0283739943825276	1.041925807903562	0.8521025857104829	0.9160003571815587
JAK3	5.983991833490538e-07	0.24090817821765792	0.11536194655555494	9.652538376499698e-17	0.16307943270115566	0.3093917487087023	0.7631554062273526	0.6965360467052548	0.23072872365583788	0.23530238669463818
RP11-169D4.1	0.15329080291425307	5.522502062364693e-11	0.18986413796740778	1.6256477376453635e-21	0.11604865720264211	0.16803317151648517	4.341074740059311e-21	0.415268509292713	0.22433175330771424	2.6929664408316265e-13
PFAS	0.5837173946270285	0.6529576403196449	0.8798449153544053	0.5895668409066844	0.4246892591260131	1.2120231731823248	0.970516561185052	1.0440398866716845	0.7708798393002395	0.5721506986483706
TMEM158	1.2782776404821632	0.13678726122388832	0.48804978582746444	0.2345517256263442	0.09014059021177499	0.9001445482760292	0.3001197397368893	0.9530330529761089	0.6382494806283386	3.179064738097628e-15
INSC	0.4575675115993385	0.08024267290480867	0.27173442824269467	0.18668636655018278	0.05642822791817336	2.5354547613128885e-21	8.460888736398233e-09	0.17268944498359573	0.16465343711457195	0.15609791357732458
ARSJ	1.6005226011229794	0.27638074032922894	0.2763287817231373	0.3696614373015321	0.48482936388512926	0.6605463495592879	0.03276028100762247	0.4285548874060112	0.42324300017381783	0.7268768159536875
GNL3	1.00170621380101	0.9889395263472878	0.916162938488511	0.8264502651475494	0.8664334030079629	1.0783239327658285	0.9909610766186336	1.0699276758657854	0.8232292056277672	0.8464374614210294
GLUD1	1.0007483903441183	0.9507895795466117	0.8280097023358095	0.8186937119560362	0.9105526224126472	1.058132605210172	1.0074659708353007	1.0468034499628085	0.7706480324704956	0.8657381504750806
C11orf68	1.1834384224846508	0.7577864753276655	0.6944718740308002	0.5456687778833782	0.8446012931772954	1.045087778266707	0.7470945614422867	1.0868276662734968	0.7235057963322165	0.7468992555731608
GPR4	0.2516134140210292	0.040445425873814694	0.2757294090801368	2.5828823614020988e-21	3.499462128477724e-21	0.11714635654745571	0.250167550628201	0.34029539847079987	0.09950835325132	1.603428274403513e-21
DUSP22	0.6043241160138589	0.6812975654617647	0.7265677966186551	0.510541104828818	0.4653644967457106	0.8668049712511162	0.7331234122351169	0.5987711928967718	0.7010821021730913	0.5784225006797938
RP11-153M7.3	0.07153180581479182	0.020410101766258352	0.12724147465341606	0.008811088868566795	0.08504174477362766	0.01712648791642062	0.05154895703698876	0.08559031687170325	0.045312401419326416	0.07180226616929235
PITX3	3.471467598608458e-21	5.784877369464608e-05	0.20855517957610153	3.080317441132023e-20	2.4807881796931597e-17	0.21710436357364005	0.41244959813259874	0.298346013322004	0.01880307050600345	0.16838141177179983
KRAS	0.5797690803016142	0.6484346718095418	0.7093428596666727	0.596355845634986	0.5149940728467657	0.648288798357384	0.7516415146760753	0.8265090949575787	0.5220973935252797	0.49614528004828945
NPR2	1.0372874421679759	0.15791501379355594	0.5847166373976499	0.604106722033664	0.2536028552789417	0.07441282464207707	0.606760409749805	0.4841797843213637	0.4271212052858092	0.3424522618086596
PREX1	0.41806091926313654	0.623545068012881	0.46812449780233706	0.09570561316195603	0.10395526405146296	0.7312207687971967	1.0493981276582638	0.34667044484731485	0.8739788322348934	2.7026002247838885e-14
ABCC4	0.6544862423547605	0.23539171149081423	0.6006187564392146	0.6038697545709307	0.13746091401995802	0.9677812483134636	0.77860595347485	0.7626732966473884	0.5899848140075155	0.7850898763527433
SPRED3	0.4871049637013469	0.30703863979015333	0.29278802622514105	1.990730544963017e-16	0.0415783713314339	0.2905835110411126	0.5916417691670276	0.6779680039581458	0.25806318221693064	0.10058898828189748
ANTXR2	1.6935700194400873	0.11938510961928937	0.5855030128948412	0.4279763140221932	0.4962927817041414	0.09636169118300478	0.001713025604805546	1.1285117922929604	0.3287370912188219	0.35310627994508803
CDH5	0.0758763063352747	0.20619297081259202	0.09403989359921269	2.8670727884645057e-21	0.4192924021140322	0.22347035084968128	0.24298032820409082	0.13142488929351426	0.1322375249449134	0.10946487269696828
SSBP3	0.6188193536191315	0.7782673152403038	0.9746283624984979	0.7005315294348894	0.5017402911061591	0.6593959273445048	1.1161827710682588	0.6237022157004553	0.572709573976008	0.4139598104279811
CDCP1	0.8808042900449399	0.9517149097833808	0.1526964603819996	0.686045282076628	0.9891085560781009	1.0133146384467464	3.250563721766467e-21	1.0098091226432235	0.08183543017830341	0.9197762613786368
GLRX	1.2528002760934969	0.5215802410092651	0.3686759118453198	0.5269931021689351	0.3128568491312704	0.7258514080280536	0.48094757941697797	0.7163434414162018	0.5188044888241226	0.7533996150131431
EFHD2	1.1104569935817816	0.7889348768187318	0.7641769985366592	0.8765015287920631	0.9401713242801459	1.0968188184274463	0.677886600471058	1.0613286226820897	0.796751459118968	0.8366790512207263
CHGB	0.2836048938525948	0.22638054125613324	1.6132900883801422	0.19059597234795175	0.0012553621100560722	0.35107211939770566	2.318628788128014e-12	0.36167094485088613	0.2506682904364881	2.302585656382968e-06
UNC13A	0.1692158026412167	0.255525830277887	1.2671563580977185	6.481075157295666e-06	1.0825946425930138e-06	0.10304719836015697	0.5259559471648505	0.6879960426349778	0.18673430879557282	0.00118852818554426
PLAT	1.600273534726329	3.4153134751178634e-17	0.3310311129056823	0.010073019363400998	1.285620573317504	0.23889805698869912	0.28700618755163004	0.990042516490927	0.9104571658943733	0.379110994627297
ANXA2R	0.29761951465535486	0.5102554543933708	0.38003057583039535	0.11048453738609647	0.10896635201354636	0.697914130978574	0.5444993033329136	0.6275045287108378	0.3077548695590287	0.3080984274120248
AC112721.1	0.6686780352899567	0.06456117266218299	0.06526538291227027	4.6866676142991864e-06	2.5902281469750032e-21	3.10511741263337e-21	0.019181757120629063	0.10755299670344946	0.08315461340027676	4.202471074000481e-21
