Name	C0	C1	C2	C3	C4	C5	C6
MTAP	0.5429833459543074	0.8242910977110053	0.6207485467668965	0.726414042724812	0.5324312400413175	0.5804377659747089	0.5766115258895304
TWIST2	0.8924498268924862	9.800551743882184e-22	0.2260177445608485	0.06925164687776503	0.3269511737760481	0.19478198681374806	0.2092157819697395
TNFRSF19	0.6646915354190212	0.540197110569238	0.4356051149094478	0.5177252517564587	0.02212956066961575	0.3209066481781226	0.8382112914383829
ZNF589	0.40147124624866154	0.6653759515675349	0.4409452924583586	0.679216045793236	0.4155283564212828	0.39974255305475453	0.7060557239234332
RAB31	0.9622992643286725	0.06692473345501945	0.7839246174427169	0.4048232709082835	1.305267779891568	0.6274806319788714	0.6591105848759317
DUSP6	0.6361108838644322	1.2098871922083823	0.45764917097323654	0.41102501010170467	0.9525774150989244	0.5497413981264397	1.0666920986808095
SLC2A3	0.8574384391915872	0.38975103066437494	0.4938832275600266	0.2982264024927948	0.7875735838693777	0.24825867602040205	0.9545088577170102
TMEM145	0.11091794117917882	0.34849411680048686	0.12030507919241487	1.0873809767726523	0.34861623124939206	3.1413117568180574e-06	0.5413900505150183
EML3	0.7691424125000239	0.8557599832190448	0.735455533794434	0.7039187742195616	0.7920181576633663	0.7970281008928631	0.8098488764890752
ADAMTSL1	1.0180499598817918	0.06384887221747311	0.05455537058929972	0.37491731868932876	2.628513402668641e-06	0.04353935453048168	0.06575695256541705
SLC20A1	0.9256267993320877	1.0084022836964939	0.7985665915271156	0.8847123637212171	1.0395503117029015	0.7690417500856448	0.9090549864649983
STX1A	0.6944471776728486	0.8168176368180999	0.4165950335674735	0.9436999640732074	0.964763512446683	0.29181518193858097	0.5842070443070327
ISG20	0.27229232598048114	0.7884478268315781	0.45081331225822047	0.25422571069729116	0.5583470511803954	0.4365377976993031	0.6788302209738493
CTSL1	0.948147490240568	0.5634300307836874	1.0809534779561698	0.44914250666358346	1.1620987315344813	0.8410757022639401	0.9671614054473959
STARD8	0.5643687786303234	0.24801861304326583	0.5913241321359678	0.14468048551241658	0.23670560190865586	3.5105674443883405e-21	0.4866097187214654
TRAP1	0.7409652718396214	1.0589874866869189	0.9060564050840018	0.900410071149178	0.9283330814254697	0.8919086115336445	0.8844770448140107
FAM216A	0.698049871288883	0.6399594768896816	0.6873532222049559	0.9155608610200515	0.9587315927870586	0.21018314571074334	0.7121322329517191
SLC35E4	0.7113714432975978	0.6337320806129374	0.3752927298394078	0.41385659915325684	0.5040593615736556	0.32741619842847414	0.6726860234782968
EXOSC2	0.6758313916856228	0.8901099815894084	0.7553801302785532	0.9143308306774413	0.9234807561757943	0.7508186936645656	0.8219161321529171
RPLP0P2	0.45226931585105734	0.3762745230863631	6.848767532804337e-12	0.17843366795530688	0.0011605046338931963	0.32904437330642045	0.2569481733858491
YBX1	0.9854486795546266	1.0913735972535232	0.9686527100703423	0.9473910472888412	0.9731066221608968	1.0450677222954823	0.9172720888415162
HRH1	0.8460786245015768	0.6268036471623765	0.35687011619904746	0.01906879857665976	0.9628680308206521	0.18489613338399818	0.1978819303650552
TSPAN5	1.0900904679251202	0.6755425859397431	0.1833353835462023	0.6887682779826841	0.7989059336429906	0.46710522262563076	0.3518937497517052
CTD-2033A16.3	0.8009067289158238	1.034882633490944	0.8843926679814375	0.7731082386588999	1.0039376219409168	0.8604891515789798	0.8642832183598489
DPYSL3	1.1298657148574676	0.41030310767164635	0.4222608683942564	1.0411532268061146	0.9558259617787969	0.060408311115819076	0.5536263274360942
PIP4K2A	0.7884986881387275	0.7658313557332027	0.8278327531205864	0.6094818329792685	0.7335655893906808	0.3968413393808474	0.7727731796255679
AC006111.1	0.4856026817415252	0.8551854650485147	0.6790717533055209	0.7456129609175083	0.6942132899558064	0.572923575259545	0.7263418411420118
RP11-497D6.4	0.48272197006410955	0.27136019697877195	0.027338304440686762	0.17888420462617532	1.63600461953671e-05	0.1390254736527399	0.11560812791644583
WDR54	0.7569267008796847	0.641134657392332	0.8253537017977763	0.9701874282988611	1.160141981837341	0.6221052645748029	0.786060075822823
FUT8	0.7424716147380975	0.7698378692136346	0.5422322324801935	0.6239274733577225	0.9804492069657611	0.5155371066031011	0.5912504216345399
GPR3	0.42488826518719586	0.5184495501929933	0.3166176057285768	0.5107429028708449	0.492230038777017	0.14598481863637336	0.8435050498894687
IL1RL1	0.18141853416289833	0.16068883670584727	4.858965270090416e-21	2.658900842623894e-21	0.5334627473622445	0.08615524237013324	0.0995663012701758
C2orf89	0.5071753712443492	0.7227819746086601	0.13585098258998193	0.020459720575363112	0.5188108743220365	2.695530403004893e-09	0.35016621915812357
TOMM34	0.8805090387668562	1.0246093091757653	0.8611226287892463	0.875360989585246	1.0047608885392871	0.9098998856483369	0.8814850435026348
IFFO1	0.9643236562894881	0.26844706719585315	0.28931991754019937	0.1842422797671209	0.00034193797424079974	0.14812531658846742	0.7739822075025586
HMGA1	0.9235254102493837	1.1077009112893217	0.8944146104304462	0.9245663370614495	1.0291366668646023	0.9980843871329391	0.9123066774539286
KDSR	0.802390393423162	0.7684071946908217	0.6647751772722322	0.7218777671082848	0.7537423425011743	0.6377379375735992	0.7375426854874699
BMP6	0.380590622432794	0.1739091476273878	0.5160523178781015	0.39468382195256707	0.23379221104264022	0.21060053070318793	0.2793948294708008
ETV4	0.38503703915044124	1.2190214216998092	0.5193801922047212	0.38913068632031916	1.0372929579337917	0.4454938318509681	1.124987504767438
PRDM8	0.7112468863296071	0.37332382919005935	5.66486461115877e-20	0.5051174323355199	0.7623762199562949	2.23548174140367e-21	0.1935148399234709
TMEM55A	0.7450638835194453	0.49420773481986807	0.4785020455141925	0.5961401798611679	0.6756742756590941	0.25361062046367644	0.8180723487539242
TM4SF19-AS1	0.19867340273289597	0.3425002872946442	0.3394244846027233	0.32477754596700925	0.8985431889971118	0.10842480429040371	0.469654815799678
CACYBP	0.8828417788175367	1.0333201558852243	0.9364745093263085	0.9445033224391444	0.9249457390335973	0.9352458241066266	0.8893696576438788
B4GALT6	0.3564012726886349	0.5725787833809614	0.47126569278887337	0.6342227640874992	0.660227693236345	0.12096437693687466	0.8678933651496611
RP5-1160K1.6	0.8127347115517135	0.6922307471031086	0.8127781940420759	0.7260894913664585	0.6083014713886423	0.48661486802136333	0.7301510360009918
TPBG	0.8424665784146983	0.3941092219316464	0.5410381920504174	0.4143153265596737	0.9897562258053076	0.8547104927139294	0.350469583679526
LIX1L	0.8906207003591455	0.2734693866974984	0.7930512009312611	0.7848005792514126	0.8392031052228696	3.988331465112671e-21	0.8929569749989216
DOCK10	0.927211946534491	0.0918957186343307	0.2497181600733933	0.4243862214860494	0.36225389905286437	0.050744988782928054	0.6255277331731081
FKBP10	1.0271011709759348	0.768244563198795	0.8404727952394836	0.7092503968995785	0.9216096482529333	0.536843669951649	1.0053193662567104
NCBP2-AS1	0.7221259252303144	0.8316186457174122	0.7552970934544776	0.8265470314921113	0.7921201097942107	0.7765747206991958	0.8431867439995262
STC1	0.8641706122961142	0.10371950514104045	0.592019981933855	0.5922781236076633	0.6243936086299744	0.2779064387807682	0.4912693580920694
ANPEP	1.1618416050776186	0.4725333968345009	0.39187289221202964	0.08739904261086377	0.4160454275934945	0.11793075362749349	0.2501151111988725
ARHGAP4	0.20204049610120256	0.7655296195449696	0.4301801923275195	0.8808839813030351	0.3256654844182746	0.21926920944615197	0.5093883335451629
RP11-82L18.2	0.4773698210674775	0.47646168641789965	0.21037373717383417	0.31903852683676254	0.42791939789249384	0.19467142831087542	0.3291001309977983
PLOD1	0.9732545401533829	0.8550423721906578	0.9892020998963607	0.6441342092359241	0.8771537887631745	0.914095274559464	0.9387063239215351
MMP16	0.6362055038145682	2.6709339395141085e-15	0.10999523441399271	0.5926852585693626	0.15681801018403518	0.10571046966454689	0.6993734537645417
NES	0.7302572278713279	0.7415189822938691	0.3581688495947519	0.5722241248985404	0.298306757385174	0.20642254342356223	0.992362682865314
RASA3	0.9917298061677191	0.7024861997860588	0.49492877756938664	0.46097220932048033	0.7690898244751398	0.2551679501142042	0.8851550947936585
DYRK2	0.6627483097570623	0.7989218477244926	0.7290740488699694	0.7626573927675274	0.3522385867713112	0.756876495460124	0.6201493254675187
U47924.11	0.747420116939454	0.12913895102487447	0.4081071954802808	0.8820179377726816	0.1015324485434895	0.1450868060647034	0.5521870325529369
CMTM3	0.7827397049639364	0.19697409795913498	0.8539029532347278	0.6070617269139567	1.1583427677467424	0.18621512753231959	0.8476563641204188
IFT57	0.7865087099934015	0.7181297792922969	0.7287867591788463	0.746470938291949	0.8692981587998916	0.6741527088576503	0.6476190398203738
GNG11	1.0414337329899268	0.1909552953879112	1.0940617979180114	0.17673152239881487	0.9323086222764345	0.10562826251771966	0.9428299841438557
DOCK4	0.5063971378345445	0.47190946440822673	0.5149950300805628	0.5895186971995391	0.40031439381419825	0.0014376329527116462	0.6466156709534239
RPIA	0.6925291370812843	1.0413251274418722	0.8194224443804877	0.8836852359050996	0.88091106165476	0.7322717256472275	0.8367988619572128
SRPX	1.0937094504153502	0.278025391359685	0.3229761863935812	0.21111597292549886	0.6671576190904619	0.1787658888714433	0.9709942431213162
PODXL	0.8018284280346469	0.9154904995598705	0.6724146555677908	0.6898368597163399	0.907507587078326	0.5431568832014809	0.45655472907427297
MME	0.9324382227278115	0.2134772820055257	0.22843279799058386	0.1609790194256915	0.37954431811706923	0.40349528244856814	0.5691486760133574
RP11-443A13.3	1.1000781878723622	2.2498373096124472e-08	0.2796440431649937	0.5654183956218296	0.21008958249372683	0.06111290191053353	0.065276618213386
KCNMA1	1.159661200047634	0.06440251185626227	0.35835462194476364	0.6284499797855174	0.30435793943433054	0.09218097099907091	0.16223932981504408
PKIA	0.6807846333182915	0.10845042590994905	0.1890611164891935	0.9413549935533351	0.5502442504334287	0.11750369661933813	0.22491709028549337
SYT7	0.3824917537744333	0.7445592006567777	0.07540469817978075	0.9828750371777227	0.05337714401248557	1.0198121646602993	0.10579720303954489
KATNB1	0.7030927682256682	0.8175469834365793	0.7035329782803706	0.8994506851595541	0.853710832423111	0.6229876696394837	0.7827674494405331
SLC9A5	0.548296981678401	0.38827194719636604	0.2964929928012538	0.4997567394564456	0.30722568813611195	0.3061893597219472	0.5385747856830154
CCDC69	0.38634215383140136	0.5112276600027906	0.2833506473064739	0.19146762191166392	0.5733228842428045	0.4741957994443191	0.43226435871398644
RPL5	0.9752004660099707	1.088589855473134	0.9657806588010586	0.9435348331825981	0.9735583139634355	1.0388871777588617	0.9082631870980852
RP13-516M14.1	0.4407281444091304	0.5091305010723794	0.4513905292957679	0.6664430400097943	0.6159718217655892	0.4949118415836063	0.5686865251745213
ARHGAP22	0.8095821725959348	0.1580957837054352	0.29777264041856455	0.3203615034792525	0.4707660075267816	0.10182735381698764	0.34956601690645145
ADAM19	0.9846761995820209	0.3447855623193939	0.2666202013496799	0.4024394430381558	0.8841894948240739	0.2556114937270432	0.5991689359982785
GPR162	0.4674311611811509	0.09535155755408542	0.36330415112422904	0.9160140272432773	0.07463547666311274	0.021386931806068075	0.40055206745708755
RP11-736K20.5	0.41062642922397924	0.23098274545948175	0.29073346053300986	0.16377070870675484	1.5285875968138985e-14	0.2661902994296086	0.27649093082454373
SERPINA1	0.2948737290339336	0.829348440577977	0.49676154019318136	0.10212324974762453	0.7887337176433772	0.16697145612885167	0.26309887882472516
RP11-1299A16.3	0.43055340624100097	0.3086781587255391	1.864326147445586e-16	0.25350161848965463	0.13867854889563688	0.10715209710113105	0.05428326847136426
PTGER1	0.3301895532560188	0.22625003351787884	0.10221399750182109	0.28504548418079373	0.1073146786219471	0.09473575379363554	0.19287230195721625
RP11-221N13.3	0.5318243844764192	0.16004105975951258	0.1245099904969521	2.3216445561016102e-21	0.699983164305415	5.162407972528057e-21	0.564595114157651
NAV3	0.8326123550112793	0.285493409430028	0.25298752238748545	0.16510005003548073	0.5879206246387012	3.842596973353441e-21	0.5008425615888874
DAP	0.9844302305112006	1.0604418485337577	0.9217791283739404	0.8744388939003339	0.9322442237516448	0.9787637646308529	0.8396715021842079
ELTD1	0.5369868586687471	0.13758753326695627	1.2463922339133665e-08	0.015734832394812995	8.205533250254192e-21	0.02615810536221404	0.10514807777647968
ARC	0.3261279566524624	0.29964497918779603	4.5952723348434735e-10	0.7093757700454985	0.24508226670214733	0.16352083847454907	0.38571431152287056
MME-AS1	0.7917255050323542	0.13973167316164423	0.1489957768944792	0.08946988879150326	0.2917090833707302	0.31259803895792015	0.5185364064356306
EEF1A1P5	0.9936872341839761	1.0967102450748267	0.9729334415222828	0.9484848354532309	0.9761613760405665	1.0540040813462066	0.9208726544531728
JAK3	0.23741765054649985	0.3046531087620523	0.36777854435018315	0.23019944251615918	0.2737398079906903	0.21472356831839454	0.34973811100491825
RP11-169D4.1	0.04428772134081001	0.06796418490718276	1.2678206868078602e-12	0.1394399608007764	0.3740324020967492	3.8648825595279675e-21	0.3012890227574441
PFAS	0.6546416389774151	0.8014708093872752	0.8398612838563719	0.8776966534665378	0.8871080343118201	0.5263826077609365	0.876607691113647
TMEM158	0.9348561640097265	0.4206119273131989	0.21163529024966823	0.4286979269113266	0.8710390175648162	1.3107485837546143e-09	0.7696741000350182
INSC	0.29713232302164927	0.24603830115188544	0.03232974561009908	0.1920916609763261	0.08520099341982598	0.04237210731091219	0.17997618709818508
ARSJ	0.9891421363090434	0.5057210455681133	0.5007598861159336	0.24391063986112246	0.9123077552035967	0.22484278158260912	0.4042148375383805
GNL3	0.9101247503527292	1.0779850069793397	0.9193793589748188	0.92183090337284	0.9374529909480539	0.947280134248548	0.901580995882499
GLUD1	0.9169343156088062	1.0536498646575714	0.9303548069242706	0.8488941017090051	0.9404774323720401	0.9672762591584896	0.8506340503827303
C11orf68	0.9379696924731774	0.8670487124722196	0.7905477613758835	0.6976811627010904	1.0933752362972438	0.7419223923125852	0.8160252418917754
GPR4	0.23730408910258846	0.07323575309929223	0.020119057825142006	0.2862307079835074	0.14899501744175334	9.60128691795445e-09	0.24246377318864024
DUSP22	0.5879536519887402	0.6295738969803403	0.7273239820836856	0.7115504185793434	0.5718022244028318	0.6183505656559408	0.7156230028087388
RP11-153M7.3	0.041625324983607964	0.03276633629837996	0.05750979924049745	0.09861716300166826	0.08395492658627718	0.0448709457274506	0.06044343348031784
PITX3	0.10670901645090035	0.0918364544769343	0.29622690386437595	0.23784450388745468	0.16491446613176655	1.5966286677857611e-09	0.07638953015072847
KRAS	0.5861975358521367	0.7785911425934215	0.5666941125841983	0.714150473077403	0.5734224375249668	0.5887484508719202	0.6086855865209324
NPR2	0.8747322181036108	0.5773783474653305	0.2977167289973534	0.4800050133881518	0.26150118155672636	0.22437320040230968	0.46861277538479407
PREX1	0.5979684693580576	0.18718580440534827	0.4331020194909678	0.579615894830504	0.14397506790896833	0.5271330002804309	0.899326414644437
ABCC4	0.656079704640113	0.6661359587712972	0.8816639318795249	0.5505122463870001	0.7473632682525576	0.17841548039466276	0.658388020826235
SPRED3	0.49309756995779624	0.3188704425973621	0.2660883329813764	0.36932661823969554	0.23942221917293477	0.12712733226715064	0.3942468033445649
ANTXR2	1.0052334589333873	0.7623473868892486	0.07925173749276533	0.4424926571369706	0.9658128029463928	0.0010876750300531106	0.4729168232945055
CDH5	0.08220677363757292	3.1374558905126254e-11	0.16293461398588346	0.1137970814166341	0.2367103630174175	0.39788806833574675	0.17478936917856994
SSBP3	0.7574990636878804	0.7311993067907165	0.626096216298038	0.9883053400040003	0.34053054964474744	0.7807554951063923	0.6453929159461
CDCP1	0.4861722615218043	1.1480749950067102	0.5234139256885644	0.27759695939326545	1.4369821660499467	0.69135092596881	0.13793575711581055
GLRX	0.9431603565285565	0.7696262357480329	0.6756255407373738	0.3889969401524847	0.7209471082703652	0.32762874301676487	0.5528299783148138
EFHD2	0.8708894494394763	1.0561194367182571	0.8216888599438241	0.7152404633679379	1.113202101413943	0.8444895630480562	0.8660649817583908
CHGB	0.16144891641740458	0.2095145573370317	0.08340685762910177	1.2648739458721774	0.3321615298547627	1.3023682746158562e-19	0.29912822154656893
UNC13A	0.27334757395971376	0.2941710945837793	0.1193113852751907	1.1422437189425398	0.18628769030991815	8.539396422898698e-08	0.29287719431945763
PLAT	0.9253931864464263	0.32306427408348853	0.19021233288685221	0.18049579867205826	1.2733116367047599	0.4797526558845716	0.9711136255306834
ANXA2R	0.36571317214967114	0.4141118796031026	0.49211845400462517	0.4784480895558238	0.42680246388664395	0.24727414929404323	0.3762248541628199
AC112721.1	0.47388469093295743	0.07996576860076905	2.6387972144802978e-21	0.07133187397963431	1.4469829842665018e-12	0.00027590337865904	0.11020222988617519
FLT1	0.3339490460046587	0.06812832197801126	3.633292044867083e-07	0.1107355875017502	2.0208399951546308e-21	0.15425687771293553	0.4528496130404702
AC016683.6	0.5077933268335161	0.7748243059409546	0.6290059310816124	0.2809199643110487	0.6414313731764029	0.2946552308052288	0.3448622681502537
ELK3	0.8626974042022838	0.6639483044097063	0.6749191889403124	0.3739675698020229	1.3353281882565788	0.404479592365698	0.8650800208966779
HGF	0.5426788882410881	0.12715383784358697	0.07990966292944265	0.30420053956074045	6.454526025199647e-19	0.02495831705805763	0.17548649501440758
SPTLC1P3	0.0334049454958291	0.04245437970106684	0.03605434186590455	0.02992388136048414	0.01624870062011934	0.02321110500835012	0.03574314339034942
PYGB	0.9391397800230327	1.0589526725248974	0.9059164033813539	0.8604334818760981	0.9303378450225435	0.9194662388921659	0.9162624530904473
NELF	0.7593607973715374	0.9599459812847715	0.7171531056172039	0.8991482974580748	0.7882403271450021	0.80593552118568	0.78327556868125
RAB13	0.9689128243435106	0.9699392371858211	0.9690247771733527	0.7345035577619036	0.8333128968127017	0.9498256491642854	0.9001545987455742
SATB2	0.6253178502184731	0.7151989474228683	0.2523893709813967	0.6235573250290116	0.44750895887037173	0.09119366037630362	0.6286774876628085
RHOH	0.09438453696774764	0.1891601800829218	0.08560002372145376	0.34598929929913774	4.373922728965314e-20	0.13292606425090958	0.15165510493141462
C6orf1	0.8441463426390508	0.7724646705886334	0.6571736906255957	0.6346435187847493	0.7139682382368477	0.6178737402709724	0.8714535049216083
FAM92A1	0.6734851047143072	0.31326386054627403	0.551084699436071	0.7725982142382939	0.7843050248587677	0.2990907109503103	0.7041019841939424
TRBC2	0.446277104220981	0.4919245893583422	0.10630290272890934	0.21899509357560235	0.7377248027141147	0.07340824805140077	0.2578652405718545
MPG	0.8861228638507547	0.9423964434660353	0.8277381136582285	0.6687127157816528	0.7838098515200457	0.8418218046467348	0.8870529036378417
SRD5A1	0.7154902895129384	0.8599891328441196	0.6892791009323884	0.8415490794523044	0.8587386446822133	0.7117304961121652	0.6247527333326915
IL27RA	0.41964774380156666	0.5992705605959617	0.6257560870463684	0.5207545124373105	0.9090861158549952	0.3929013340602655	0.6955927244128182
B3GALT1	0.1581020040194513	0.13329660643467775	0.20849148958105324	0.41773362161397204	1.176433821102371e-20	3.1310856510808123e-21	0.5085976647704735
SLC6A15	0.18544312056731296	1.2206250280617153e-21	0.1292365457838472	0.6962353884751759	0.4010460546427372	0.15509254972997844	0.7117843176711821
CALCRL	0.29471992147534115	0.05531413430328831	0.36510322676834683	0.30755450090548114	0.22967605547606845	0.08169670718024895	0.18241131853657502
PLEKHO2	0.8349157837231885	0.4591328409907474	0.5074834098363843	0.4187393103227211	0.5071920649503864	0.46031992085535217	0.8922442428955415
RP11-549B18.1	0.16587809133923323	0.46405705590054774	0.3137902343852009	0.5102735440340485	0.39119851522528815	0.1372053025198036	0.6681311031898162
GEMIN5	0.6425758870653402	0.8142410591175283	0.7573128951860256	0.7964068246314682	0.8355083651259506	0.5661699104790313	0.8119971559128579
YBX1P1	0.9303230947832284	1.029627591977119	0.9362735360057999	0.9295098705235396	0.9715551111066046	0.9465255619133751	0.8934191176842035
SYP	0.2270603517993005	0.41415974413398865	0.2002428448314214	1.194870478693664	0.2010189389503307	0.14497390488272383	0.4830252604169426
IL21R	0.5208497280000548	0.13881315126712782	0.13694958765379467	0.2481319155589201	0.0005151643575479589	0.12399024944062428	0.23312914865796017
ITGA5	1.095694889754012	0.25276972975765144	0.8844659550805825	0.14534873371374457	1.22091283005392	0.5143684952961266	0.8007747723554771
CHST2	0.6386130431826271	2.2163146755708587e-15	0.45329756800167326	0.4484445845604761	0.2722099908614292	0.22823330887714374	0.6981771488494222
CTHRC1	0.8445884325861002	0.31877470444021894	0.32319821186374836	0.576074303820307	0.7612939067677686	0.302740987726324	0.7071300536963446
EEF1A1P19	0.8488673595838537	0.9764356833910002	0.8579431156647404	0.7520615671307176	0.8530319654741733	0.80915925850623	0.801033207153227
RP11-567J20.2	0.28482461447299245	1.9182307967455182e-10	4.05123747838972e-21	0.09157748541581755	2.7947418904209214e-07	0.05900878659979707	0.014996655683539193
CNIH3	0.5333504487386788	0.3208903909400809	0.2013148833296767	0.325057628490278	0.2917898295392253	0.10330030046523692	0.6939767588837765
COPS8	0.8955505105892598	0.8814341503412332	0.8110897380787152	0.8811493790329205	0.8951295086346391	0.7429921391497625	0.8564249837318604
RPL4	0.9842861150513191	1.0937404592162447	0.9691544951668242	0.9448757805704654	0.9734622563788883	1.0478732433116666	0.9167163430808334
EIF3E	0.921496461390974	1.0791871874987935	0.9444243258242572	0.9277795655584448	0.9866639604695718	0.992985121064799	0.8915950096144037
FRMD4A	0.7752643621591248	0.3447900490390708	0.49087980866900044	0.39151456614824864	0.2388732409162268	0.42614941399652284	0.7283898691980955
TEX10	0.6214454362958373	0.7100870758070872	0.6142360079808322	0.713145485269311	0.7267848927325156	0.5576989937094735	0.7508764985302765
LINC00460	0.4431995620364821	0.3986621777702297	0.055160360215133784	0.0008990584982796379	0.8169499678535554	1.47641779928031e-21	0.21991710213608393
FAM43A	0.7490561963870871	0.5880011219586988	0.07832207572245271	0.5323513590362572	0.33131667327273	0.6021154302124039	0.7500759568145089
CTA-221G9.10	0.5042289095133704	0.4957536915205207	0.3119301639577936	1.057118455428716	0.641706679774949	0.1411773680104839	0.5530998706190153
AC002303.5	0.4563015452157073	0.1163825204995398	0.1499037604977987	0.3101557175656942	2.0832640579691294e-07	0.12493723750955013	0.2093089877318284
LRWD1	0.7538830524430645	0.8422896465662059	0.7621028021066699	0.8433979605870876	0.7444149650503594	0.6926595863432198	0.8720238176926223
TMEM231	0.6234707965301397	0.5879422367703007	0.6009855816655569	0.6790174664455733	0.5556658522599591	0.4230752739877089	0.6219140399358053
CENPV	0.6062172067621894	1.0402209468824442	0.5417542295998876	1.1869780963417222	0.9733987193242718	0.26542003288520216	0.399578152292684
SPRY4	0.6539866005692883	1.0905153228686986	0.3941087400848194	0.30421250429907665	0.5060249567898712	0.32408191911745227	1.103797179180025
CLDN14	0.24884750554027998	0.14167452559505272	0.14570357767068426	1.047720249929264e-16	0.13508923057388086	0.0028247744731667943	0.26304559671974587
SHANK1	0.3768342386442787	0.10813062267088486	0.038993286779040896	0.4227114565979457	0.11878858337023271	4.00568389914549e-21	0.43454860756713204
EEF1A1P6	0.9899159043081648	1.094458268024113	0.9716837480421469	0.9460355906890369	0.9739517597961489	1.0496823425725983	0.9170737533788222
CACNG8	0.3137648552498558	0.26017226196156296	0.28351650112056914	0.20721377473334895	0.46134580816989945	3.0096436566224363e-21	0.31842186400599465
SLC9A3R2	0.8974729505290701	0.9798691619994455	0.627837718957867	0.6120198918453552	0.6987123535246799	0.7154740239522154	0.5336280264733776
TMTC4	0.49620482706753294	0.7824078774254547	0.7602718609826012	0.8901446268468305	0.40278673773975804	0.5485720731720768	0.636206108919261
ZNF883	0.5401414925136288	0.17334413331465204	0.29899104736235693	0.5629182792131281	0.22361315169559343	0.2390089208490641	0.40628051410948557
RP5-1120P11.1	0.26831290308625605	0.4542963027262285	0.4472426054338231	0.39642649905015986	0.37425847022115993	0.1615348926320383	0.2295543942135543
LRRC73	0.36502755943055915	0.4161896792062684	0.2921005312873448	0.4367423979762158	0.00511209379755443	0.35856732884470166	0.3730036684045148
RFX8	0.641297332423388	0.19108841909982038	1.7685336739959922e-21	0.0630777224522583	0.3027923933394574	0.00102201412946254	0.050402318706774994
GOLIM4	0.9596859982587859	0.9053801816678404	0.834633428308008	0.8495640914505168	0.8024970139381364	0.8218415021387306	0.8338936160749233
CDH13	1.2207314560654214	7.981247228580292e-15	1.2069299250785086e-09	0.14280932393888202	0.1392202432483414	0.5065163640791432	0.21140382975254324
RP11-318K12.1	0.09752351205311725	0.6626268342561779	0.0628921822654044	1.334803728026497e-21	0.4392027760657955	1.1110766380219123e-21	0.26369238899944714
