	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN	0.5914256949852512	0.01882879038919241	2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KRAS.Breast_HMLE.Weeks	0.5914005018685204	0.018817454919807092	2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL	0.5842559324362494	0.018675658124090482	2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LABBE_TGFB1_TARGETS	0.5813497416040001	0.02101494155209858	2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ROY_WOUND_BLOOD_VESSEL	0.5693448816351928	0.021790481635355723	2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
COLDREN_GEFITINIB_RESISTANCE_UP	0.5677547903372782	0.020177202940503857	2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	0.5638013518254088	0.022367867127507653	2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
HINATA_NFKB_TARGETS_KERATINOCYTE	0.562497023690593	0.018507151983832723	2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP	0.561951407460049		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MA_PITUITARY_FETAL_VS_ADULT_UP	0.5604220951659206		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
SERVITJA_ISLET_HNF1A_TARGETS	0.5585635984802855		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.554200543779357		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ONDER_CDH1_TARGETS_2_UP	0.5519954431100279		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KRAS.600_UP.V1	0.5493326641163082		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_UP	0.545154362145935		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KRAS.Lung_SALE.Weeks	0.5434712661982183		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CHEN_HOXA5_TARGETS_9HR_DN	0.5430784156469135		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2	0.5430781343876345		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BILANGES_SERUM_SENSITIVE_VIA_TSC2	0.539640201351223		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
TAUBE_EMT_UP	0.5384405499859082		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KRAS.DF.V1	0.5380672540903181		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
JAEGER_METASTASIS	0.5373190146193887		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GROGER_EMT_UP	0.537040362492971		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MARTINEZ_TP53_TARGETS	0.5354583866762638		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
NGO_MALIGNANT_GLIOMA_1P_LOH	0.5342694662881596		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MCBRYAN_PUBERTAL_TGFB1_TARGETS	0.5334778014288608		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.5288882975530211		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LEF1_UP.V1	0.5263083412550178		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_UP	0.5256873946303362		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KRAS.LUNG_UP.V1	0.5247429522361796		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GENTILE_UV_LOW_DOSE_DN	0.5239088981842721		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MEL18_DN.V1	0.5208627566233563		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_ADP_SIGNALLING_THROUGH_P2RY12	0.5161188272948939		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ZHAN_LATE_DIFFERENTIATION_GENES	0.5160349469671559		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.5153194794811139		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE	0.5152782538327627		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6	0.5143810197046029		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
SENGUPTA_NASOPHARYNGEAL_CARCINOMA	0.5114228388238351		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.5103546353375608		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SULFUR_GROUP_OF_DONORS	0.5081398032024852		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ENGELMANN_CANCER_PROGENITORS	0.5076299288644286		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ITO_PTTG1_TARGETS_DN	0.5061503136607736		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ROME_INSULIN_TARGETS_IN_MUSCLE	0.5058293367788926		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.5058205964960624		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_G_PROTEIN_ACTIVATION	0.504510468774276		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN	0.504157971427804		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MIKKELSEN_DEDIFFERENTIATED_STATE_DN	0.5018432229712226		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GU_PDEF_TARGETS_UP	0.5018400113367101		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP	0.501331322249454		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
AMUNDSON_POOR_SURVIVAL_AFTER_GAMMA_RADIATION_2G	0.5007051406356191		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BIOCARTA_TRKA_PATHWAY	0.5004786946388485		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
PECE_MAMMARY_STEM_CELL_DN	0.5004474080895183		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
NIELSEN_LEIOMYOSARCOMA_CNN1_DN	0.49908962815386904		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KYNG_ENVIRONMENTAL_STRESS_RESPONSE	0.49903720632893317		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
JI_RESPONSE_TO_FSH_DN	0.49875592595061763		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LINDGREN_BLADDER_CANCER_CLUSTER_2B	0.4983200304803647		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MILI_PSEUDOPODIA_CHEMOTAXIS_UP	0.4981620416749727		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	0.49784272009710007		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LIPID_KINASE_ACTIVITY	0.49722249754005854		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
NIKOLSKY_BREAST_CANCER_10Q22_AMPLICON	0.4963193695010009		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
DASU_IL6_SIGNALING_DN	0.4958950016942489		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	0.49518900560311124		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BONE_REMODELING	0.4936803977688772		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
PID_ILK_PATHWAY	0.4922666635314851		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LIEN_BREAST_CARCINOMA_METAPLASTIC	0.49208208696354117		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BROWNE_HCMV_INFECTION_18HR_DN	0.49015531781679605		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	0.48998538396762026		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KANG_GIST_WITH_PDGFRA	0.48651788136126894		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL	0.485955467729847		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GAVIN_FOXP3_TARGETS_CLUSTER_T7	0.48586671090377087		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE	0.48585238241921685		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KRAS.300_UP.V1	0.48543932020780534		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BROWNE_HCMV_INFECTION_12HR_DN	0.48497676588044053		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
YAGI_AML_SURVIVAL	0.48335919272322464		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GLI1_UP.V1	0.483212278361134		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LIM_MAMMARY_STEM_CELL_UP	0.48311133399764444		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
TOMLINS_PROSTATE_CANCER_DN	0.4830547460151659		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BOQUEST_STEM_CELL	0.4814142274742023		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	0.4810890891014963		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
DASU_IL6_SIGNALING_SCAR_DN	0.48108161459707693		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
SULFUR_METABOLIC_PROCESS	0.47990332320832935		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BROWNE_HCMV_INFECTION_20HR_DN	0.47865204192511024		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ST_INTEGRIN_SIGNALING_PATHWAY	0.4781798036360461		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KRAS.50_UP.V1	0.4779898014339576		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
JIANG_TIP30_TARGETS	0.4774634829395289		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	0.4771199403176411		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
PID_ALK1_PATHWAY	0.4769064403400022		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
LANDIS_BREAST_CANCER_PROGRESSION_DN	0.47644295886605165		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_SIGNAL_AMPLIFICATION	0.47628003479209		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	0.4762654874654711		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
NAKAMURA_ADIPOGENESIS_EARLY_DN	0.4756370525033243		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
URS_ADIPOCYTE_DIFFERENTIATION_DN	0.47513028333831603		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR	0.4745915487397437		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.4744316276307496		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
FARMER_BREAST_CANCER_CLUSTER_5	0.47278327806267106		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	0.4723408008583041		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
PID_THROMBIN_PAR1_PATHWAY	0.4723275718289174		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KIM_ALL_DISORDERS_CALB1_CORR_UP	0.4718466972499904		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BMI1_DN.V1	0.47172956128547633		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
OZANNE_AP1_TARGETS_UP	0.4705597877309056		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MILI_PSEUDOPODIA	0.4702537964164038		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MARTINEZ_RB1_AND_TP53_TARGETS	0.4693373029473986		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ODONNELL_METASTASIS	0.4693230852436333		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ONDER_CDH1_TARGETS_3	0.4693226214168516		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
WANG_CISPLATIN_RESPONSE_AND_XPC_DN	0.46816516585396295		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
DORSEY_GAB2_TARGETS	0.4678197355016494		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A	0.46750585418346186		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CLAUS_PGR_POSITIVE_MENINGIOMA_DN	0.46730350628888817		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
NAKAMURA_ADIPOGENESIS_LATE_DN	0.46700924177940656		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ZHU_CMV_24_HR_DN	0.46687424848110165		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	0.46666766030929585		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
WONG_ENDMETRIUM_CANCER_DN	0.46622038125880033		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
RIGGI_EWING_SARCOMA_PROGENITOR_DN	0.46526327836874526		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN	0.46463662296321073		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CAIRO_LIVER_DEVELOPMENT	0.4638609368868081		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CROONQUIST_STROMAL_STIMULATION_UP	0.4635396332457939		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GROSS_HYPOXIA_VIA_ELK3_UP	0.46352423494933614		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3	0.4634024520253498		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KIM_WT1_TARGETS_8HR_UP	0.46323303600094956		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CROMER_TUMORIGENESIS	0.46298668129823556		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MUSCLE_DEVELOPMENT	0.46296540320649604		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	0.4622931773463214		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ER_GOLGI_INTERMEDIATE_COMPARTMENT	0.46225537853730747		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ZWANG_EGF_INTERVAL	0.4621392805322821		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
SA_TRKA_RECEPTOR	0.4620201005240364		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
RESPONSE_TO_IONIZING_RADIATION	0.4619892447798019		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
MAHAJAN_RESPONSE_TO_IL1A_DN	0.46193441387859985		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN	0.4618550302532794		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GENTILE_UV_HIGH_DOSE_DN	0.461854974880021		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
HALLMARK_UV_RESPONSE_DN	0.46172136206308567		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BURTON_ADIPOGENESIS_8	0.461639141023071		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.46133825928595346		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
CHICAS_RB1_TARGETS_GROWING	0.4611857026860079		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP	0.4610583822027721		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KRAS.Lung_SALE.Weeks_UP	0.4595531293818246		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KONDO_EZH2_TARGETS	0.45946482556676177		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
ZHU_CMV_ALL_DN	0.4592331584445921		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
PID_REELIN_PATHWAY	0.45882773149161643		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	0.458231829606791		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
DACOSTA_UV_RESPONSE_VIA_ERCC3_DN	0.4580775337400219		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR	0.4579580352220002		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
YAGUE_PRETUMOR_DRUG_RESISTANCE_DN	0.4578568213460032		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
GENTILE_UV_RESPONSE_CLUSTER_D5	0.45776154073742636		2.6208884811951253e-06	1.0	2.6208884811951253e-06	5.46448087431694e-05	1.0	5.46448087431694e-05
