Name	C0	C1	C2	C3	C4	C5	C6	C7
TM4SF19	0.07206893528914156	0.29918804070752364	1.3905764558407248	0.23819716537139088	0.21050674496631475	0.4768675201598003	0.29277755125679633	0.1789584534382205
RP1-12G14.7	0.4022102593822276	0.3863304805604233	0.24363771367037365	0.32726588640644094	0.5508602117830563	0.3246293960995875	0.489881933957403	0.2949808773888688
NOB1	0.9007770250884951	1.103484573293884	1.029718106832085	1.0101881098377814	0.9003807735103293	0.7859429705148038	1.0103090999933564	0.6356380139068697
ENG	0.24746952826953947	0.43917881929203595	0.59312992497248	0.49652088341946504	1.2380429910582393	0.9125019129350814	0.24740632355949807	0.3574565715515168
PCOLCE	0.48535240332605056	0.5215719406639036	0.0350241593405672	0.46038214511407827	1.1832775210606636	0.5958020517966289	0.8404490215342416	0.22628230660939078
AC005035.1	0.639363798365597	0.676885355712835	1.0812754227664734	0.5210301695738011	0.9047759157840486	0.6881952390507099	0.9949733415658107	0.5798452273215278
STEAP2	0.2605103218483157	0.8124043981804808	0.7276752262698414	0.23790232482685897	0.46160669635985024	0.1817241662411015	0.43143398449909404	0.07076653540047512
DHH	0.03449219644024239	0.10253755603882705	0.08011512530385212	0.031627086456754605	0.06388253393051073	0.350023927041503	0.33008802646280544	0.0767923815575211
MTAP	0.6669053804874879	0.8678918292245943	0.48436437318103953	0.6307726835214679	0.5593000926375044	0.49597892671011495	0.8840845139209454	0.4554775208463367
TWIST2	0.1579831661255376	1.240344868676011e-21	0.28819542868657877	0.30356310080226756	0.9883509041064265	0.14426008145088298	0.2231923190245471	3.6776160007018915e-21
TNFRSF19	0.47406631113687286	0.5428799965982053	0.0004596855790520657	0.25666201394513705	0.7557279171043109	0.8781222478259573	0.48171616382116256	0.4857951229309447
ZNF589	0.46863470257327133	0.7320456704712179	0.36991581746602953	0.4204567713973194	0.4169750835458847	0.5796373804100636	0.927220456774172	0.3282823390374212
RAB31	0.6252120521299158	0.05544265018208845	1.3768516796386852	0.8190027644338185	1.0388131332598485	0.5934255775342262	0.5887879749717692	0.2632904729378128
DUSP6	0.4491944592019852	1.2714235696607146	0.9141051174292985	0.7037831853452515	0.719014117155657	0.9683648376412315	0.6361867537165452	0.3704013456760719
SLC2A3	0.3969972765917225	0.4571949436425938	0.7851138217016904	0.3974493596649951	0.94286077039709	0.8017117464854524	0.7207903129684147	5.323559182840113e-06
TMEM145	0.028915225420546167	0.3628823700476244	0.2588227435627843	1.2109417175288692e-12	0.10422058381463675	0.43904130621118753	1.1541430377630286	0.5811561300896841
EML3	0.7241816841164272	0.8768886866290839	0.8346631478418652	0.8381616308229934	0.822661605797718	0.7263728550631058	0.8209620105672528	0.6034363752846013
ADAMTSL1	0.059293016395411416	0.06514580983618355	1.6684572651294518e-20	7.629792068966641e-18	1.0979151874143214	6.807596911207257e-10	0.32468217740108285	0.25451578838447075
SLC20A1	0.7257528448753378	1.0094653086044085	1.1162562710539154	0.8142093912336775	0.9931069925923003	0.8451684912059649	0.924655056098731	0.8043476469138643
STX1A	0.27717070018357554	0.7671273581552408	1.0478983229112646	0.29690385541574144	0.7458754735965718	0.548433534900467	0.784186955659905	0.9038979108856571
ISG20	0.4211601772482506	0.7427704775458079	0.7137104749061499	0.4072429319685342	0.3181068916285804	0.6951933465547584	0.18506234187461587	0.49295971934280214
CTSL1	1.0180629391503835	0.5450306769934603	1.2945915719877903	0.9709032462061759	1.0216762642485626	0.9044143953903888	0.663225209794249	0.38516193061573484
STARD8	0.5758361889947482	0.21629976758949557	0.3919109388480288	2.390255465402397e-21	0.5944913790227236	0.4486996463742622	0.28652453627442637	0.037697259860409796
TRAP1	0.8964955140156856	1.0928456210435922	0.9612934082430138	0.9542296452075232	0.773356699770555	0.7840704700144798	1.075651266747098	0.6822374827658005
FAM216A	0.5820822309794494	0.6450724489724232	0.9879392194953047	0.2865271926091858	0.72680859377427	0.6102731239061598	1.0931433619913373	0.5093914874856191
SLC35E4	0.3744622918643951	0.7041582875968448	0.47636658510652047	0.3916594936516974	0.7661442816888773	0.5687214842948366	0.6555462679674107	0.18620077009963493
EXOSC2	0.709537653968631	0.9245409618123472	0.9296956370262084	0.8239885200203378	0.707342248432605	0.7186254056750057	1.0823907982697722	0.6463210115141871
RPLP0P2	0.024874414215683663	0.3780236329927667	6.408952490865568e-11	0.28164095417787766	0.5050844769031946	0.2619640423791116	0.08586444388303538	0.32758046475638625
YBX1	0.9509899854835118	1.103251228293308	1.0330571011744631	1.0863913859151588	1.0468122895362866	0.8411725164794566	1.0227574628643257	0.8484698317226771
HRH1	0.2504205566774865	0.617447771849528	1.079840315731278	0.32482148492879986	0.9143542467682103	0.186527781760588	0.025188674712196477	0.15198596543081797
TSPAN5	0.07156493410771929	0.6846527175875261	0.8104248515954591	0.5092022645942398	1.1647120489323226	0.3087573084150797	0.5900371030485742	0.6844868189070176
CTD-2033A16.3	0.864278056499278	1.0806979566940458	1.0267584955226825	0.9677033879895685	0.8422861303338264	0.7602833529065884	0.9914741824403325	0.5604883202261858
DPYSL3	0.18898706856419162	0.3617156172500613	0.9468990949682352	0.14439292694895037	1.2453244860000212	0.5754687912596193	0.8032086073796956	0.8844494630566831
PIP4K2A	0.786591443815078	0.7256514309816526	0.9074747074004381	0.37107794025065205	0.8380587124167908	0.7320796936112445	0.6507499112185894	0.566405300116423
AC006111.1	0.6933783152179467	0.9104620534346134	0.6788993219212526	0.6363539797425609	0.49515135897333834	0.610494822935647	0.9903213875845561	0.4194773931513386
RP11-497D6.4	0.049033616063283575	0.23935061934270663	3.908899220221025e-06	0.09091757414144179	0.5466601654829335	0.13415261138265216	0.012884560319118462	0.3394448835112153
WDR54	0.6929573419092029	0.6296694167935019	1.207353055228563	0.721035380262626	0.8010835267274848	0.7090171321565577	1.0625962631618622	0.7100747439336776
FUT8	0.4482439514985317	0.7821930731867353	1.0484285340086055	0.5894057089734144	0.788619978402889	0.5251442369034364	0.6814070496350126	0.541856552320606
GPR3	0.27347549019315687	0.5598334609365159	0.486996576365706	0.18044160446988727	0.46853066833033197	0.7292207435305326	0.7538780278476497	0.24228337509206183
IL1RL1	2.0158179159532256e-21	0.1592014001282698	0.4844452106745683	0.1993005951876872	0.2075095990669867	0.09399255379355709	1.2962569721109361e-14	0.023997264191585075
C2orf89	0.09217992429004829	0.8140081296379532	0.5585471280050922	0.055818944173220655	0.5418794108696229	0.26225820620406415	0.20021355371290722	3.043781883605685e-21
TOMM34	0.820022170630967	1.052190372428025	1.0399016855727863	0.9872865370784979	0.935086419894224	0.797668662160266	0.9999379815601139	0.7211460945308051
IFFO1	0.3358951776468006	0.299328061420994	4.1715228853424537e-07	0.11753035484665655	1.068115513836508	0.7600073902947223	0.3238464722196532	0.08480416888024817
HMGA1	0.8638956293916031	1.1278849955572772	1.0735169310506898	1.0612085744941386	0.9825439366723097	0.8310568937219898	1.0144623385236462	0.8135309222543514
KDSR	0.6268726405931226	0.7721221979272638	0.7843811314961032	0.6826195936403525	0.8647923461771704	0.6850571988043108	0.7712544123483681	0.621135707109292
BMP6	0.5423752669044969	0.15440245020863871	0.24563797050421696	0.20924914825774352	0.3985555429285944	0.24259308441218608	0.4538700061631734	0.24152090508154955
ETV4	0.49081299818266505	1.3232992172334668	0.9904836603433427	0.6359119232088386	0.4341532097328034	0.9784980164476741	0.7848832802191855	0.1876573302240975
PRDM8	2.4289987058589146e-21	0.4124400682392568	0.7757804532842458	1.2540846297492592e-16	0.7196369988693162	0.11550721559469244	0.5781821569322672	0.2184757202672496
TMEM55A	0.39479675212312476	0.49154315785613495	0.7265737083306928	0.2839127177264744	0.817950771906212	0.7704072326841587	0.6724944923167585	0.4486652246824343
TM4SF19-AS1	0.2027448671522887	0.34230161233245454	0.939860613127951	0.2396015557534253	0.21763599953528368	0.42705226116436185	0.4396776650445628	0.18914328296594574
CACYBP	0.9130005219415095	1.0392171951914777	0.9958620471572232	0.9599847797143168	0.9333011810249244	0.8123429120836186	1.0197898048487728	0.8232491996573625
B4GALT6	0.3569823124960089	0.5638860942828509	0.7319683786856853	0.1418479020584837	0.3953331283887871	0.8417841189219032	0.7013101239103803	0.4677289235275116
RP5-1160K1.6	0.8323273438169005	0.7188522421995168	0.6412631646071221	0.5105342884652784	0.8476516822948821	0.6255865438596447	0.9526219781348387	0.4070868594457581
TPBG	0.44652012548670705	0.33602443109896596	1.0939595888187597	0.9161805113928936	0.9247953454557778	0.34581915684849973	0.2603506435831511	0.6576771849648102
LIX1L	0.676486957815135	0.2962717169651362	0.9653498137782149	4.7120328506111726e-20	0.9171692983888043	0.7603116137047637	1.1944099868785216	0.17904507017578075
DOCK10	0.09380225872004141	0.05657107791057378	0.4630286956510919	3.3064169239807e-13	1.0509160627525818	0.7107056045179524	0.16912569614974396	0.5540928145937989
FKBP10	0.7960658587950782	0.7902021126620045	0.9717123642859522	0.6174776061994469	1.1033371007292918	0.8899244195881861	0.9646349185390133	0.4484264524221469
NCBP2-AS1	0.7411371940119411	0.8656468621753701	0.7934799523902561	0.8362217042973772	0.7635723301936297	0.7556221382416977	0.9910796619981211	0.5941984144143888
STC1	0.4688473700150109	0.0639436387374229	0.8026324790938197	0.19102076169047708	0.9369558724373893	0.497388769142569	0.41195444456352154	0.6367743831563806
ANPEP	0.42614506323954593	0.49692081635875357	0.4807309309467981	0.14933149245873403	1.239542082444297	0.1798847294819412	0.20443539815566195	0.04807719748056583
ARHGAP4	0.4498456167578404	0.7992683956613621	0.3230676426503296	0.17040566198878318	0.18061517027481827	0.3903885013492605	1.0202429691400576	0.5031381261148136
RP11-82L18.2	0.18127789043501696	0.4818745706293467	0.45747236084218257	0.2163197252397978	0.5105683208133959	0.28823007539686196	0.34629205138268015	0.2835379827484568
PLOD1	0.9896253054414516	0.8643603696670682	0.9565876257193013	0.9759027035536936	1.0448078360889212	0.8637916974078976	0.8084740132411415	0.5603656688782641
MMP16	1.827780238138275e-06	0.0027936266086257674	0.14091455854744006	0.04462055855730532	0.7198307628933243	0.7259552647348408	0.5061767865172194	0.4954903467992688
NES	0.3989990094830084	0.801332040945864	0.26401510705742903	0.19037710005186537	0.8053980215137908	0.8934462189909669	0.7826537692979252	0.32668487517750194
RASA3	0.4433107980527042	0.7422385554467404	0.8062176702224965	0.3268755836624784	1.078910414537158	0.8142025923090883	0.6442319459348655	0.2934133455042609
DYRK2	0.7895641154493117	0.813350256801957	0.3797039893005823	0.7153364076674171	0.6912214033098639	0.5686553593211368	0.8129175129146723	0.6303348429426703
U47924.11	0.444050487373599	0.1622832748488301	0.021772824590772028	0.10502873111700159	0.7725812010104498	0.4015855729861896	1.1701919209536313	0.2730598572340176
CMTM3	0.7026168606225489	0.18518512897401912	1.2213049790041486	0.3538631883780146	0.8292850206391182	0.7464593274628333	0.93322003956189	0.18481270208487408
IFT57	0.674272226857024	0.7342737357058836	0.8818017156684023	0.7661038616172023	0.8312316527691856	0.5746931686277617	0.8693752740613689	0.5478845749576771
GNG11	1.019573531702357	0.1394798968547695	1.1331600009328424	0.1996332449956563	1.1392209149548218	0.92491993807322	0.3980183322119803	0.039826299879503896
DOCK4	0.4684616328505837	0.4152381506904704	0.4719590230967021	1.6197602862900054e-15	0.5536247296858672	0.6412476217015163	0.5507039155576849	0.47180661296728005
RPIA	0.7986016482750775	1.0755882194586912	0.9172934450116421	0.7847943216098562	0.7201796178822839	0.7325022882189369	1.05855886054716	0.6414857203613221
SRPX	0.2104794240823484	0.3024692131605322	0.6753160705107614	0.2944079434877945	1.2222652130029015	1.0094452410232961	0.3288115890640979	0.1357587447154322
PODXL	0.6392797406648594	0.9548599268073112	0.9250738602338471	0.6350280087245015	0.8285766394181276	0.3814829402756375	0.8134584333915622	0.47828241649709186
MME	0.16562999543827514	0.24108334098697387	0.40832526435171196	0.4449078886915531	1.031548164724358	0.5743732152244236	0.19997587324293692	0.19722701711258972
RP11-443A13.3	0.18383340975044124	2.579792070712278e-21	0.2626585049506146	3.003680638358882e-21	1.2002903814725325	0.05697711785795317	0.2774012225052273	0.5723123751112306
KCNMA1	0.2573873407809036	0.01606490551931742	0.42849452144962347	6.390368352552297e-10	1.2509800992755864	0.15091313140576088	0.34121605242594905	0.6703350727511856
PKIA	0.022639336662278634	0.053509690772447556	0.5698845361174313	0.04376108747036198	0.7417266474945092	0.23017451086195106	0.5953501303767362	0.9439264149522658
SYT7	0.12577757134968218	0.7583940632027774	1.489286468793722e-09	0.8917293079532246	0.38186894262870935	0.055450205812669656	0.7342937693116817	1.0303209383193943
KATNB1	0.6525794590603012	0.8396564925943186	0.8626029993718983	0.6827395940892819	0.7387796342909972	0.6934419375340428	1.0358952593810582	0.6335384141276784
SLC9A5	0.29040595081096365	0.41940593272627336	0.3233292890142954	0.2837037572481213	0.5821248956855638	0.44872094520827616	0.6236275056431633	0.3181373794276241
CCDC69	0.2862267931859658	0.5887597358821987	0.5205730907425397	0.5956911710984855	0.4193192806753238	0.32677292236746014	0.41253197740052744	0.07801811312822025
RPL5	0.9486103683481862	1.1016572159307292	1.032008539819324	1.0821205400484357	1.0348608640570542	0.8307568223240543	1.0234118583803737	0.8389668823007709
RP13-516M14.1	0.40816167157054695	0.5372120320863947	0.5957592646719563	0.5519584824697241	0.46063877179006685	0.4913138425035639	0.7968368467492112	0.43060967949263773
ARHGAP22	0.2343595533505663	0.14813342133298246	0.5116145909999762	0.13310195677656753	0.8800467646368011	0.3252695352908199	0.3238612837232968	0.24438156603484193
ADAM19	0.11258596107349021	0.3798378641849748	0.8848360696946278	0.3956954247429635	1.0674477380920189	0.5669445851205439	0.5155039968469349	0.25159163958620084
GPR162	0.3846525909360257	0.11905211684065657	3.645572629759684e-07	5.35564406975908e-12	0.45465635027283013	0.2509538993203303	1.1988366905412058	0.2267361984583233
RP11-736K20.5	0.3949058818096612	0.25517622449781496	8.246504581262238e-09	0.22533420389377037	0.44178512423616983	0.20387396894567372	0.2554590993031475	0.10242168799956164
SERPINA1	0.4415421373796012	0.710679842356723	1.0277998130510768	0.17405153075126772	0.3119287161303228	0.290450775932814	5.277771848123596e-07	0.3970332750266681
RP11-1299A16.3	0.00044448727461083345	0.3267318157812991	0.12771966447547486	0.09419106194054122	0.4544304512731919	0.020962696457082555	0.2267269203051391	0.21870738180759502
PTGER1	0.11749210221257995	0.25271263301177455	0.08569267327595147	0.08328252650485597	0.3503303470074744	0.13447392672999248	0.3469562634408412	0.14948113723119083
RP11-221N13.3	7.39004002233339e-07	0.1758425094630452	0.7878521945963399	0.0985386194305915	0.6203505164841842	0.613918990929656	5.959088195756542e-17	4.0215800995042296e-20
NAV3	0.1368943038782643	0.2975913733390422	0.7431328103288164	8.489306610798673e-18	0.9010058888825316	0.4932922666468138	0.21914337278111023	0.12755418675364105
DAP	0.8983583073834984	1.0585634231298238	1.0199685089269226	1.0008372189546662	1.0475533222396605	0.7801439321987828	0.8967771953767657	0.8466089161503295
ELTD1	0.040003758608201774	0.1281432937098261	2.751657156428519e-20	0.008717896151859939	0.5886341198834402	0.09223031481277967	4.971876891892866e-21	0.06564952683979966
ARC	5.201706848284185e-07	0.3857031269137422	0.0810500426657477	0.21301486730046934	0.3312443411921486	0.2790421787001675	0.9122355109419182	0.21377864185407622
MME-AS1	0.09259565274923338	0.16876695705556366	0.3108897623891181	0.35200318227341115	0.880656871771892	0.5267162699757246	0.1389238096539321	0.11593031296228237
EEF1A1P5	0.9560470853208819	1.1087486979616992	1.0365195698474539	1.0953724254976471	1.0557937534992252	0.8445885286275	1.023651819447151	0.8519179028282335
JAK3	0.41311042909403706	0.3462717411334288	0.2765296789758758	0.24779196935547776	0.23898503018393769	0.2500813054621523	0.43662113570270344	0.029490598738505798
RP11-169D4.1	2.16892118855822e-21	0.08497216575776481	0.37813963796744415	5.8169240639333064e-11	0.05664000989039027	0.2608646193708931	0.20585662659797174	0.04597581576155264
PFAS	0.7992104819038236	0.8355379803367795	0.906247399256259	0.6022479056178799	0.6772420188273857	0.7566204327667471	1.1497094387535434	0.48293425519862604
TMEM158	0.06167646485453843	0.4749384540339436	0.9100431783925981	0.08340201138300089	1.0157384465563948	0.6852718247357755	0.6349268603208377	0.1813994827309951
INSC	0.037159147482555506	0.2307819566502126	0.07569829650794496	0.03198489486473779	0.3349002879914273	0.19006397213515266	0.1083323490582871	0.23080455780718115
ARSJ	0.3671199815847614	0.40972667218550496	1.0840776157696341	0.303908413192118	1.1072716223468302	0.47099383943186374	0.005672801986374357	0.5042150963077555
GNL3	0.9023203919349831	1.0958694031550111	0.9951225037835322	0.9858357728649616	0.9629962925833336	0.8183210707562956	1.0225465354052454	0.7893874003723559
GLUD1	0.9273348057911195	1.0750154613500384	0.9875130704700912	1.0252425300217212	0.9697964293487122	0.7667065487057704	0.967420606361438	0.7236940590599479
C11orf68	0.7088483072241708	0.8763309669881872	1.1690717122323564	0.8343491288142476	1.0055093366235008	0.7520877056652614	0.7917955074839994	0.617608289200475
GPR4	0.008940851964650883	0.10905495467089506	0.10695300030835996	0.008265106497419681	0.2555091222201486	0.1429987637076183	0.4312566247490301	0.058511649544993
DUSP22	0.70936667231744	0.6164339832125885	0.6413166217521121	0.6043389942483387	0.6260816791088006	0.6731056520209182	0.7461020712645778	0.6170624201774023
RP11-153M7.3	0.05091152632411457	0.03155682224701053	0.07298768637664081	0.056400437198221534	0.04356923090709465	0.05384331117669271	0.11029468796721936	0.056944176101828024
PITX3	0.3108925960491803	0.09483489613860703	0.16397541260646092	0.01388676223086412	0.08468116539910707	0.02414182069493341	0.3910590893517752	9.38009482457264e-11
KRAS	0.577720471457231	0.8068207969637946	0.5727188921773267	0.6109734406745229	0.6142393937309628	0.5202355048082986	0.8276826232710653	0.5275289585503851
NPR2	0.32637020283650925	0.6196647424758421	0.20083299366423257	0.2427176203204856	0.9480383559139347	0.41888185891830937	0.5571716602136242	0.3075333129854809
PREX1	0.46895247280122554	0.22177394480798482	0.14083647672989352	0.4600657276914318	0.6453528879307305	0.8336917907200071	0.745907278493694	0.35960636567905874
ABCC4	0.8669297611341534	0.6747927232519138	0.8032434842820005	0.26012723620822015	0.6791651872827174	0.568622802135064	0.8225559879800117	0.21617143125535362
SPRED3	0.27956292054202025	0.3349731291085307	0.2624180281781492	0.10527340323295076	0.5264540690306435	0.3062631426586632	0.4757493754533246	0.21211073086691243
ANTXR2	7.749899604663055e-09	0.7724989417437191	0.9531378469221703	0.11790105663213614	1.0931768415892011	0.42465109441985727	0.436876329617312	0.37510862228480657
CDH5	0.15861739429658406	3.7016572600659176e-07	0.22547636757019127	0.4375341273691374	0.09705662861397042	0.15501365278178375	0.13942223063152573	0.12500667832964413
SSBP3	0.6862492692761124	0.7742150051189118	0.29925542015320195	0.7396725501700923	0.7861585806844431	0.5374342434995153	1.107306443895135	0.6730847623179542
CDCP1	0.34038249633017836	1.0550399321613053	1.682020334025102	0.785614839898691	0.5279180664861887	0.1589079407180901	3.4702075635495e-05	0.8036946322544111
GLRX	0.6348974226046072	0.7200467683407656	0.8937152548036282	0.32783714016051735	1.0110440589262546	0.5442270937379264	0.35919613013881835	0.48017788058072114
EFHD2	0.7526459765365118	1.0673898469407912	1.1763714498551694	0.9507134787297019	0.9392617965180009	0.8077325450899178	0.7932117458915505	0.6839546364439374
CHGB	7.181774713608567e-08	0.1990139897424129	0.20354882349137524	4.506185920146475e-21	0.14600303249534766	0.24379584921339106	1.1716091218897258	0.7300304811917743
UNC13A	0.10680869176637982	0.31293896797243304	0.0042825635281681824	2.25130063686062e-19	0.2751368082459735	0.19802804933613435	1.1415163300741098	0.6067382795351439
PLAT	4.108889686113207e-16	0.35842277012838564	1.2055124304630043	0.7661514425962731	1.0585996267544995	0.9849270367750864	0.3180621901237233	0.16539953442641758
ANXA2R	0.467682857180995	0.39847849887797226	0.5099070554932629	0.22420286681191473	0.3771273749085056	0.31817906279178104	0.5247757482383099	0.37110790257479287
AC112721.1	3.2756043065165034e-21	0.07132372276664696	3.3062278419423856e-20	3.116366240995941e-21	0.5338855751815819	0.1115347141614835	0.0036547372444814628	0.10393107346754483
FLT1	5.369428968497684e-20	0.07744368776003553	1.8115340873782083e-21	0.1239613994120143	0.3898925772729774	0.4984882913176021	0.05617035917037746	0.15651803470362924
AC016683.6	0.644277941041143	0.7638202844691052	0.6988420676217958	0.3710672880713036	0.5355935749286058	0.31482793439436435	0.34395740214983417	0.2727999365600728
ELK3	0.5272510450769841	0.6892526479176835	1.39088680872134	0.6266274519006909	0.9382637266486142	0.7756630359101007	0.6453535805442999	0.20919434093203143
HGF	0.12714270092748967	0.16651095070162508	2.857185591268927e-21	4.608890246729413e-09	0.5555601365499054	0.06120095965097382	0.46562985714712796	0.018528669636968788
SPTLC1P3	0.03620245503466074	0.03718379375019852	0.02884059664713122	0.014380982419621918	0.03631664432297196	0.03579180903474989	0.02064899206453491	0.042273977226502946
PYGB	0.8822993763126789	1.0624461761245665	1.0008128116783868	0.9557907901513688	1.0042438989928395	0.8564703843990595	0.9158918212851387	0.799198676467427
NELF	0.7147643599656696	1.0113186773800655	0.7664784770797952	0.864136685592331	0.7954408207861446	0.6810723980191781	1.0629870718049133	0.6390487246169648
RAB13	0.9840501332196959	0.9726002551257036	0.9286576548183696	0.9674814261397336	1.0338160196564732	0.8248262938348138	0.8389880387809824	0.6886029516479883
SATB2	0.19562600696258256	0.7425531351248642	0.45901823991786145	0.09216315193047897	0.6755080970531236	0.5709301785294659	0.6840402227735928	0.4372319633622604
RHOH	0.1262910991336585	0.17592248797319598	5.008680119765391e-20	0.06279935529207221	0.09410169534493133	0.09904020089338372	0.3226960594858223	0.2930007181842054
C6orf1	0.6146013980456512	0.7695462761540673	0.813369067627937	0.61177763806669	0.9145361670397754	0.8260025041294057	0.6771923438553954	0.6182367901820415
FAM92A1	0.45926837985751107	0.3391515393918985	0.7242830531076463	0.42158524502703637	0.7137263914116198	0.6045676967440022	1.0277843499152153	0.3189731212337638
TRBC2	4.6764685484869684e-07	0.4703292557385266	0.8035771717988871	0.13571294900543482	0.4858683777684848	0.24589932369256637	0.1828483752875161	0.29418445326350146
MPG	0.8370349669785758	0.9672119693202414	0.8389875707783563	0.8843074588237628	0.9502857992637639	0.8047369626207188	0.8103995954606273	0.5825945746883402
SRD5A1	0.628053098169886	0.8672045724377292	0.8870566040971551	0.7686601448069472	0.7525023452347777	0.5630194822233576	0.8820688439174864	0.7084300957618875
IL27RA	0.5475232228775233	0.6388989721267984	0.9468365023451977	0.5142448318869117	0.432071472321805	0.5581971061657445	0.8425013304047888	0.21484088675292706
B3GALT1	0.2017369203497444	0.11662693814538144	4.1945696049438605e-21	1.140644648492412e-21	0.16974652640017393	0.4825665352372012	0.48589831480152257	0.18783321721776366
SLC6A15	5.398313301658286e-17	1.4710290365688041e-21	0.24166386875447068	0.27316019022598476	0.22244611956543692	0.7360118091666844	0.8211638155650708	0.3003604288681954
CALCRL	0.382367173856859	0.0571825700636272	0.18740732768297136	0.12983767394886925	0.30510516127804305	0.10054520576549622	0.4788540965622778	0.04860874894446457
PLEKHO2	0.514501509260478	0.5143854869387373	0.47372071435733015	0.5334746716039729	0.9116006258909823	0.8004792129073331	0.697682790957772	0.18078482222220665
RP11-549B18.1	0.23786950009659935	0.46294023031240905	0.44690970993993995	0.11888498353919118	0.18696556601460781	0.647117910965022	0.5450527032801549	0.40260664688808434
GEMIN5	0.7221522939574648	0.8501904435992027	0.8649553753028079	0.6281625582033827	0.6672627811643608	0.7000759250315564	1.0250231736087032	0.48896815611175976
YBX1P1	0.909572832625804	1.0460860387752928	1.0162556215842815	1.0051504006833003	0.985507503074763	0.813662692826535	1.037534443288193	0.7742934350130268
SYP	0.1666676600324903	0.43162681795558844	0.10667728058197992	0.0838627551779693	0.21927775391296894	0.3966260801107126	1.2056458374684433	0.6988685048871047
IL21R	0.16841049127015267	0.17091607326138522	1.717382531610325e-10	0.09472530224146203	0.5477063781665713	0.15614642256664427	0.3748271300333511	0.06908162235980762
ITGA5	0.7833706711758086	0.24437956849373701	1.3272048828043035	0.7193396785073529	1.199326094526383	0.7380265731778145	0.3962080382386783	0.06536228754458055
CHST2	0.4084231218709954	6.184591747621932e-21	0.2446608264535111	0.2573030385726701	0.7035700943325188	0.7114486216149176	0.5626246271670383	0.21563477177138135
CTHRC1	0.19350230360337328	0.2556733308641833	0.8062874428627461	0.3356481279978317	0.9651367521201266	0.763894386186246	0.3205017081637114	0.7212658551559917
EEF1A1P19	0.8701486732054812	1.0244372787020808	0.8711052257295016	0.887308451849106	0.8897332389260343	0.6944647538494627	0.9704250495606889	0.5188715314016449
RP11-567J20.2	6.689060576009443e-14	0.016488191868746754	2.3640126422461407e-21	0.055590587436285456	0.28203658038356516	5.191606462269251e-21	0.14394158969485182	1.4968652796536747e-20
CNIH3	0.1540389981619533	0.31427904750702335	0.3684284395293974	0.057845307360748034	0.5909527546534582	0.6843455842708316	0.33781964491428085	0.3149380272448311
COPS8	0.7583362469372426	0.8802309256444594	0.9587551503207952	0.7737560198861662	0.9563321445970221	0.7908728323500399	0.9382084735232504	0.7551964849073848
RPL4	0.9523729777643117	1.1063239117159929	1.0331733702022046	1.0897447498778976	1.0453468104183954	0.8400966494044995	1.0221317939259247	0.8457955099634898
EIF3E	0.923059358879184	1.0967118195562688	1.0389700953234515	1.0466136487260644	0.9750588151400805	0.8098862868906018	1.0274444435421486	0.7984039702243496
