Name	C0	C1	C2
U47924.11	0.7016498947834425	0.007539842419905513	0.6110705508662669
CMTM3	0.4522263492871598	0.4328822821136395	1.0256220342585118
IFT57	0.5978160126261768	0.7660122850634021	0.8244099583395755
GNG11	0.1929247936548095	0.3920917445104799	1.2231139354435163
DOCK4	0.5401000057918178	0.21852419567376352	0.5863725688992851
RPIA	0.7795321610917298	0.9022210414135001	0.8257648105308955
SRPX	0.21933721572773807	0.27988633458935597	1.0352318780130494
PODXL	0.5238170837308314	0.8115978786113366	0.7715471498187815
MME	0.16181694499499819	0.30099579979664864	0.742306234261229
RP11-443A13.3	0.3617850701666407	1.1647884509469046e-07	0.6412996330413782
KCNMA1	0.40964252299760334	0.06083528565161258	0.7347703642398201
PKIA	0.5428150548139243	0.15121061033544558	0.5330857823120536
SYT7	0.6796479604581308	0.6272051180955065	0.20699446792912954
KATNB1	0.7476627652616671	0.7457421200418995	0.8031353869150323
SLC9A5	0.4401514607303215	0.2894464435532818	0.5141323061741457
CCDC69	0.2023814705492071	0.5330429851889704	0.45233136578269173
RPL5	0.8196932369531257	1.0788004448419055	1.0301975448756115
RP13-516M14.1	0.5420651583165096	0.5214890169757841	0.5373896989994863
ARHGAP22	0.2196572659877565	0.18346759869748902	0.6488375171861446
ADAM19	0.271095725217968	0.40319713377117866	0.8798241097932816
GPR162	0.6514771879461271	1.336453991557974e-21	0.3986943753546959
RP11-736K20.5	0.2105857721578013	0.18019865222703796	0.31661495917824406
SERPINA1	0.11303387583597954	0.6571131758506741	0.42849460212301377
RP11-1299A16.3	0.16682241183597135	0.15635552076295425	0.24290140773522267
PTGER1	0.2237674188380147	0.11276012985356455	0.2485154799997332
RP11-221N13.3	1.703931180826898e-21	0.20185680023182712	0.6234840997623962
NAV3	0.13177693802929435	0.20959267367964576	0.7385171318981881
DAP	0.7562039131360204	1.0355779290427336	1.005898590851471
ELTD1	0.03433573677340546	0.03835244714044327	0.2813672540046426
ARC	0.5067880007288224	0.1489936486825075	0.2938794119672171
MME-AS1	0.10621770136280027	0.21799608337063178	0.6289365936480792
EEF1A1P5	0.8254479907702481	1.0878627912549441	1.0447195892741752
JAK3	0.244539353868561	0.2800803830462199	0.3108646545604015
RP11-169D4.1	0.10559698929923594	0.08385346222449269	0.18995212717291984
PFAS	0.7664791258288637	0.7188655636521798	0.8376768942812494
TMEM158	0.32773547694202954	0.287351488452142	0.9006204647991332
INSC	0.16027778959206	0.09321126923453243	0.2151295053406103
ARSJ	0.16981717471601787	0.5240702778823827	0.8617045431339341
GNL3	0.8084352605069319	1.0223186716083064	0.9819291561144103
GLUD1	0.7476465787689944	1.0359713891871702	0.9761820584363505
C11orf68	0.5844005394940093	0.9075427650938653	1.004592039665583
GPR4	0.20769992366417303	0.01353079506994111	0.21980170250660994
DUSP22	0.6406421429209415	0.6194106263460932	0.6876262396072688
RP11-153M7.3	0.0712382152562332	0.04830623787409338	0.06017407437222639
PITX3	0.18809749294167166	0.08578104139393215	0.1442133993556991
KRAS	0.619580343518698	0.6521934123766177	0.6216038939561741
NPR2	0.4125622928918762	0.313693240074166	0.6468409480202207
PREX1	0.5962083561444115	0.23190237437641054	0.6334974674196815
ABCC4	0.5108926859588241	0.5305502930586455	0.7805423414761394
SPRED3	0.3263696002711631	0.18691834533383953	0.43653658968792136
ANTXR2	0.2924100749416188	0.4558255821638558	0.8150219886423562
CDH5	0.09513982389653443	0.23936630371104362	0.1511504544105493
SSBP3	0.8261788961318532	0.6174004782793991	0.6791428416924651
CDCP1	0.1745476924259206	1.1804668002884642	0.5749890773933327
GLRX	0.34718367404027134	0.6170398351276942	0.8659162771284694
EFHD2	0.6306865363539993	1.0319931240573048	0.9822317840342197
CHGB	0.8014319098861052	0.06679249818832764	0.2068744901106962
UNC13A	0.767394144697172	0.05089407628399265	0.24254825628766302
PLAT	0.13717068762587398	0.5904977722896604	1.0350779102466636
ANXA2R	0.4034418108806488	0.3589291763696924	0.43137365989256005
AC112721.1	0.07000864417114006	0.005201277814921922	0.24672365576465768
FLT1	0.162582733013324	0.032150206627717635	0.2896924260147414
AC016683.6	0.2664032356530758	0.6307708039474931	0.5486734133015808
ELK3	0.31484873071677555	0.7668279024426701	1.0425828600242801
HGF	0.23828514891671543	1.5675572021388441e-18	0.3216773131452982
SPTLC1P3	0.03156933383311599	0.027716487604072627	0.034059294020808796
PYGB	0.765492474198762	1.0019133408642782	1.0034976996891751
NELF	0.7713362479503209	0.8591422702487181	0.8129110902667172
RAB13	0.6891293449838314	0.9723278016198473	1.0147072176214762
SATB2	0.5523857594304512	0.3259011049406119	0.5862329144555555
RHOH	0.2937649814766825	0.08122316210037497	0.08338728877867777
C6orf1	0.5897250369225872	0.6893415470617494	0.8861754193561283
FAM92A1	0.579856491026746	0.3898913705786409	0.767745610510091
TRBC2	0.1347122445284469	0.3862879670129658	0.44165163996359963
MPG	0.6380180189008301	0.8912892790771563	0.9406852916976897
SRD5A1	0.6745011059548189	0.8226339674407943	0.760358260337346
IL27RA	0.47203455209849704	0.6194027422983738	0.6513895360223435
B3GALT1	0.4062875676307805	8.772704263223694e-22	0.23056406025371576
SLC6A15	0.5003123827663253	0.07545426021706875	0.40807689626058896
CALCRL	0.23352861798329996	0.1079472347295221	0.30390530649709224
PLEKHO2	0.43534694502879	0.44035518362212417	0.8448055124959438
RP11-549B18.1	0.499054180259045	0.27557066961620386	0.36730444254189804
GEMIN5	0.6997588096931957	0.7307653953412496	0.7895658495485
YBX1P1	0.8010264469040064	1.0158751472101242	1.001685290537322
SYP	0.8841328471924139	0.15215951534183073	0.26841990472178123
IL21R	0.21520944662723893	0.059053937967710496	0.3404618845523657
ITGA5	0.12834864503203475	0.6586562340869118	1.1976464530468258
CHST2	0.3902916890673728	0.10044612622654146	0.6715513285193908
CTHRC1	0.42653585561728913	0.3700058966917705	0.8187197432767434
EEF1A1P19	0.6733786360517215	0.918182029768282	0.9074381777947683
RP11-567J20.2	0.0530417678983811	0.0032649021309138176	0.14348963295344352
CNIH3	0.3351138810135807	0.1652269017620778	0.5507067484295822
COPS8	0.7468704048350292	0.8377431498947385	0.9500951345103437
RPL4	0.8225975578987526	1.083849707233104	1.037677331249863
EIF3E	0.8048483362321511	1.061442473062173	0.997370818427694
FRMD4A	0.4127164101913129	0.3201673220289445	0.7133350051804068
TEX10	0.6243359924739564	0.65042356353609	0.7228038218797348
LINC00460	2.096686735429988e-21	0.3086047488892343	0.46894285695348426
FAM43A	0.48715206304074815	0.44938291115329004	0.6319661722437936
CTA-221G9.10	0.750319407293005	0.32074886736733754	0.5441707178045513
AC002303.5	0.25265033087819666	0.04840973553383498	0.30376100718706384
LRWD1	0.7507864713000508	0.7556132655259212	0.8450936437099117
TMEM231	0.5803193082961869	0.5060083637450477	0.6623358091239334
CENPV	0.8396364901322424	0.70039896036025	0.6254749185326037
SPRY4	0.4811570680496246	0.6028623511185341	0.7677827304080579
CLDN14	0.03211987066196786	0.08619428262544587	0.26233107459815386
SHANK1	0.3263609636403571	2.169704610801715e-21	0.3336208125151954
EEF1A1P6	0.823171641905463	1.0850622830623684	1.0412332854339028
CACNG8	0.17098080244914635	0.19321546661273215	0.3989991111882555
SLC9A3R2	0.5250873335799777	0.8318738652127375	0.7942623688866728
TMTC4	0.7866703050417126	0.5961343357135545	0.5754512616230216
ZNF883	0.4386054815815719	0.16117931531070367	0.4643607730067038
RP5-1120P11.1	0.32540973393308836	0.34768731532355784	0.3193890692969262
LRRC73	0.42111501600247936	0.25903002116999074	0.31043917239020563
RFX8	0.020677379917478443	0.11609346578304562	0.3853382083645345
GOLIM4	0.7345060057869449	0.8592055450949738	0.9625767880914494
CDH13	0.09377129386471958	0.18396429855881039	0.6726643985532532
RP11-318K12.1	3.2294436869888765e-15	0.3660251917889686	0.24563975793959322
TGFB1	0.3703589463146315	0.8097922388126783	1.1202852595086672
SPRED1	0.4252486890774213	0.6156147097239906	0.8159058175770924
ARHGAP31	0.24685377146540888	0.20005407075621257	0.7580675747545454
RP11-17M16.1	0.3374426407043971	0.12990915646040974	0.2199578734140905
TNFAIP6	0.019100950877678477	0.06103013477641713	0.5826952842463602
FZD8	0.4922053881458448	0.2514205362877737	0.5760707791023856
GLUD2	0.4486956567472063	0.5430736877779107	0.6122158732968309
GFPT2	0.17508308681058005	0.2646144513702087	0.8755974871362897
ZADH2	0.6868989165135359	0.5247253061179628	0.5940262639998117
SNAI1	0.5198712485517408	0.35203013960795715	0.6437222297614067
MAN1A1	0.47895043982223834	0.48265626900443465	0.6251459075946431
RP1-101K10.6	0.6119523556355317	0.5758772291772698	0.7007582891415755
KHDRBS3	0.7052165480204273	0.18346341441348543	0.5924270649705192
RP3-497J21.1	0.1415020317309998	0.11397113056285825	0.13814214250770304
ALAS1	0.7427926379505386	0.9570792845304682	0.9148526189191347
PPM1F	0.5600231464658679	0.6189753782797855	0.880170606805262
TRPA1	0.2629186472482854	0.022386402312294898	0.2998853983237015
CCDC28B	0.6660791318246037	0.3339971928530768	0.5733330509423173
HHIP	0.2045415660535377	0.024215634545059102	0.3447568863989115
SLC4A8	0.5807554285801815	0.09556567517304299	0.36501706068942896
C20orf197	0.1578045716969032	0.10845290673880935	0.11911437177190637
DVL1	0.7312164943412287	0.993112791896657	0.9271451261461592
KCTD17	0.6441665662867361	0.44621748359052393	0.7760087451019483
PDLIM4	0.13585148944727496	0.3610775676372797	0.8786088952069485
SPRY2	0.49837718260532315	0.6807898628054205	0.8740393647676711
STEAP1	0.19395502103107376	0.8318132629445006	0.8346786579152804
LINC00094	0.6633433127996332	0.6158272291318033	0.7921657714243722
EEF1A1	0.8246017916016344	1.0866143183101915	1.043168510234596
FERMT3	0.34437985319343284	0.29850123045751437	0.45666274775401156
LIPT2	0.49415235073257485	0.45807972470883856	0.41676055444477833
GLT8D1	0.6667186217647598	0.7726635551315372	0.918485872758705
VGF	0.8263141158337951	0.21342252022411604	0.39669062162532964
GALNT1	0.6909982658862156	0.9300891103371299	0.9326030491931061
CCDC74A	0.6169994076031003	0.2348903193287705	0.5103749858758277
RP4-765A10.1	0.719059372286284	0.9495108147080563	0.8956337615889702
PPAT	0.8034370373040062	0.7999530777612162	0.7558504306976467
HAS2	0.03992430118021084	0.2910168156661645	0.6728968882457478
AC112721.2	0.0654732069971465	3.633492161878401e-21	0.3105966080192433
MAP4K4	0.7164882622152114	0.9149255599776986	1.0323845423781528
AGPAT9	0.23901895714693885	0.7844353474177878	0.7499500586130404
TSPYL2	0.8124171869648469	0.6495715038883773	0.789126089018245
NRP1	0.27090677860126194	0.6666854257399506	0.98791350538616
ACN9	0.7067196118926417	0.6862554644095734	0.6838297073033275
DNAJB5	0.4994210833542974	0.23166516045703456	0.6458033633990371
ACSS3	0.3776909733366195	0.04696077811188356	0.40174008751007206
CTD-3199J23.2	0.32066296423471413	0.16150298976571198	0.16035732310905387
FXC1	0.72960332727648	0.7961204508413949	0.7957394491721034
IRF4	0.2526464312620698	0.09248190219202253	0.27365537153942426
RP11-40H20.2	0.5940880913061649	0.853295955020383	0.8808518991753775
CPSF3L	0.7403573015828662	0.9150071081646038	0.8776200505424234
RP11-210M15.1	0.15249541914094625	0.0216771074635876	0.11677555701746462
CAPRIN2	0.5759158572801949	0.5927977528720513	0.7693165894688746
PDE2A	0.367260778875313	0.15209261770448484	0.28099773286511875
E2F4	0.7595616967293448	1.0199827791744105	0.9523950055439023
CDH11	0.16719062307109664	0.09785560677130208	0.6632726267697772
RP11-291L15.2	0.2842325647964593	0.09767831980184642	0.4297523422146771
RP11-77K12.4	0.257732585992303	0.18656802159914077	0.25011546802822354
ITGAX	0.05849913073429324	0.15297361731412631	0.3052659492524424
CCDC147	0.12714904384128853	0.1551011092320024	0.3511906900701134
STK10	0.3869490393971388	0.6656107996418928	0.8674963750484822
C17orf79	0.7524455940317926	0.8995285016202168	0.9558644610660497
CDCA5	0.8121417816709265	0.9504386408719561	0.8864595094739883
RARA	0.5771441216966383	0.6565885749835604	0.7562762462180422
HAS2-AS1	0.0002211134987340327	0.20818348803081277	0.4654493585535854
TLE3	0.7387078378104017	0.7191882502327979	0.6086528412824125
FKBP7	0.5635748267340468	0.2460603643305294	0.7307831802143503
PDLIM3	0.45771061819269254	0.07076315515884211	0.5647020968580794
PAX8	0.14373671186507103	0.4230356585446427	0.4806050985790279
GTF2H2C	0.6198502240791076	0.5308552216709957	0.691221037838429
NLK	0.6702459458862483	0.6297692444461356	0.6780030844402253
RP11-122A3.2	0.6211440781470468	3.630886078643004e-05	0.867246624169173
FMNL1	0.38426060225945324	0.5095027767703207	0.6920510481451747
TTL	0.7797089165728331	0.6499525040232421	0.896361446996722
ZNF736P9Y	4.908082159828662e-07	0.0948134651512248	0.07500477373954167
MMP1	0.1306313070670415	0.5267967069697813	0.8148586760167683
EIF3H	0.7930576718261705	1.0431172754166547	0.9642246628106627
RP1-224A6.3	0.18019895288092722	0.12463340928871254	0.20257571453727372
RP11-1136L8.1	0.15881040166431543	0.14529299290624087	0.10319216170718643
CCDC74B	0.6213252941157746	0.20678506954223444	0.48371663126158154
SLC25A6	0.8222583116048703	1.0571889067324316	1.0213542165122056
SNHG10	0.624674517633657	0.6317477928039565	0.5745144639567843
METTL9	0.7891469369368139	0.9216055625616174	0.9299659928689887
TIMP1	0.32494407787189517	1.0247062558288238	1.1567045082162395
SYT1	0.670692942353761	0.2835077805975183	0.41422077254825923
CYP2C9	0.06733778856287914	0.16748074341471442	0.050951298629518284
STAMBPL1	0.3418736585076903	0.525088927025938	0.6740206476416598
RTN2	0.7176752697792824	0.4144929508010913	0.5742508858775514
RPL6	0.8223820148047875	1.0807834142634816	1.03348503461443
PNPLA3	0.47807094375820425	0.3347449686382474	0.5938644864370152
STMN3	0.8485730993084578	0.5948217647927972	0.7769669621382981
SFR1	0.46039982280490216	0.619228866477909	0.6038723293033427
CBLN1	0.5825353242539562	0.04449333083093708	0.04887925267845789
NT5E	6.042871794705662e-10	0.9278543303093733	1.0993440834552666
CALB2	0.27845226507177945	0.5847470813008295	0.49186296986708117
CDYL2	0.23811988676871298	0.361586539167221	0.43560651065979855
PITPNC1	0.6623138298350355	0.5514821747590916	0.6173227229168942
CTD-2165H16.1	0.7063828641198424	0.9878533758013663	0.9640748428570227
NUDT6	0.4788141530902779	0.4631762173998963	0.5921856729300979
TRAC	0.1790411711091582	0.11152236081731871	0.3672659630571557
HS3ST3B1	0.2579904349690574	0.17220645361922723	0.49606277162857954
ZG16B	0.12499374206399029	0.5901517520178292	0.2039663021642441
RP11-394J1.2	0.2660324368304899	0.6435752320004547	0.9684325039624249
RP11-124N14.4	0.17481779079207033	0.21131715618661734	0.6445824709507343
STXBP1	0.8223252116119113	0.5328409597470677	0.8242357669682832
STRADB	0.6568143234483793	0.637095217011098	0.8593947908383652
MCL1	0.8007178657000935	1.0573753878549328	1.0107031075868413
RENBP	0.47212939895103345	0.15874613826874626	0.3447359870806211
ACO1	0.6057627088762888	0.8496927017181367	0.9696056642834328
IFNGR2	0.6646342367598331	0.8055496995875652	0.8972424120618402
CHRNA9	0.2190609544894443	0.023260471300778417	0.22104517769355927
ITPRIP	0.22283023233997873	0.6083055108969219	0.9384309034121203
NOVA2	0.4403672430037445	7.103742968459678e-22	0.1601822200736446
MTHFD2L	0.49389911744216414	0.4272350412103099	0.4616186416208215
CHPT1	0.6474369015561763	0.6477490051332147	0.8334371271673675
SH2D2A	0.3523261687076705	0.4012284876383625	0.21805981924396503
FAR2	0.45376298065515064	0.4162853354421006	0.48347049893065575
SHC3	0.23103848549429282	0.24535365823924218	0.43172891435774013
HMGA2	0.061068061714963685	0.6210229957502972	0.8374855546073152
TEAD2	0.42420431342647763	0.6677911923988598	0.8524229332150441
PPP1R14A	0.36458355395577874	0.22216659909479725	0.4329174307704269
CD99	0.4215100378807629	0.7729568607120663	1.0104202415712393
RGL2	0.7045489043300318	0.8640262742762564	0.8019836766191449
RNF175	0.16114628043748364	0.034213876829947754	0.23529489804312156
RP11-629O1.2	0.21817542837632242	0.4025026027197397	0.4548328044973389
KCTD14	0.21935651778720594	0.35025593021917006	0.3829392810789384
TRMT5	0.5909995717122332	0.6484583637761044	0.6483555126121315
AC010091.1	0.10863217684441048	2.2803101810701856e-17	0.13449780002354725
RP11-46H11.12	0.3201101089405451	0.17342618133916107	0.2333499296961166
RP11-18F14.2	0.23798089928967692	0.3661065050036018	0.42553989903256617
AP000783.1	0.30088017163922814	0.024427422093983363	0.40095990715643054
FOXL1	8.8113722630119e-22	0.37429528988487853	0.5731428036207092
FAM131C	0.364249762691108	0.3530615010335387	0.34807003416703236
TBX3	0.6672428521668017	0.41674142556476024	0.6074218915429198
VIM	0.4856347433271826	0.4862415082792059	1.2997079815856902
SKA3	0.7083184241419114	0.7808895505112693	0.7900891280898396
AC012379.1	0.8125099154330886	1.0151455159509144	1.031489707654316
FLI1	0.20978017495514406	0.09680830538587233	0.5508729083561685
CXXC1	0.8284365293920931	0.7594260833925597	0.8175099535868208
RP11-169D4.2	0.25931661826883495	0.09893998858585998	0.25879151349334745
BCL6B	0.22457722752537018	0.08207317081125957	0.08556413331939491
VAT1	0.7678687982959869	0.9811996062184923	1.0292945633244321
CUBN	0.2149650474935985	0.03921844340002096	0.3727821629104529
GLT25D1	0.7642156029940315	1.0195488427651276	1.0209902235219737
CTD-2323K18.1	0.5541252932814411	0.6422450869932024	0.7056577125947627
IRAK2	0.1442914159294694	0.6518401345423398	0.7221808452849963
GDF11	0.7197586014601852	0.42761869711328254	0.7164181133401597
IPO5	0.8009294924109768	0.9627076529044488	0.9672480448790108
AC003092.1	0.036740697020018094	0.10059176197812784	0.5268553223575149
ARL2	0.7746217991506148	0.9954577183697683	1.0000582149732953
PSD	0.6283302710675563	0.11802820874665412	0.18365210750738675
TSPAN18	0.3539092907900806	0.09895126334628462	0.35239349143277643
FMNL3	0.5640125624507923	0.2989480974853516	0.8090891318112563
GLCE	0.6045493314419469	0.6564735154504441	0.6819909528938668
FXYD2	0.26981215979937717	0.20790535813720973	0.1712885330055308
LTBP1	0.34073296120773083	0.5593939824482883	0.8100318466247346
HJURP	0.772318313004858	0.9247517942901426	0.9319849011776382
PCDH12	0.3496464763208982	0.2153115010343768	0.27770890617550015
ARMC9	0.5110261497128613	0.3974380922661897	0.7482457902967167
DLX1	0.6328283925853693	0.16630013343170055	0.6345223924794764
RP11-158I13.2	0.769393581543548	0.7869448049539396	0.8786519796006992
IGFBP4	0.4508268185248916	0.9502056402147242	0.9703219662389451
RP11-124N14.3	0.4908197798582619	0.48629922117975183	1.2970916181062515
PHLDA1	0.3624481152789758	0.9417643013231493	1.023070224933858
RP11-101E7.2	0.3891070463046263	0.3548043687096146	0.482889511134315
AFAP1L1	0.16612277269785922	0.43257143156759503	0.8312136363229725
RPSAP52	9.189155636333734e-12	0.3120949098743062	0.5707115791625827
U2AF2	0.8211868164587487	1.0525514100454811	1.0034989605658424
ARAP3	0.18059730163885732	0.5681804396490391	0.6719769902346352
AMPD2	0.694792743566094	0.7016487225316306	0.9073927853754877
RBM19	0.6768825309225334	0.7304987456911404	0.7641300409999462
ANO7	0.3650148970440714	0.2449934395393553	0.31284797804832387
TRPV3	0.13078303589218565	0.2775982491549652	0.16680961043808912
CAPN5	0.5170410354354825	0.5464925733031522	0.7025192799631399
CCDC110	0.34917408890351137	0.16998594982702014	0.22290091229851675
PRSS3	0.2219469556675282	0.5800120237135202	0.3757735031312068
RP11-87M1.1	0.5054463203235641	0.6038424681034241	0.6110107867541889
PAQR3	0.6598610839278692	0.5137492519424472	0.6977676713145586
CDKN2AIPNL	0.7664647092736906	0.8406616482822942	0.8851007350935888
RP5-1142A6.3	0.3680273432645977	0.22273164810938256	0.36502706569349574
CCDC85B	0.6373496109684957	0.9589521946592864	1.0222187657701778
MT1E	0.1621967992235918	0.803321504342573	0.8955370653009562
KCNIP4	0.3994847424583074	0.2082100182795192	0.2932893303048758
NTRK1	0.39582817061525943	1.5975675983703248e-14	0.20270898804903784
PRMT3	0.6942901503499506	0.8335411656215013	0.7922100155444305
PTPN22	0.07105412279011872	0.19828581064383363	0.3671706831038415
RP11-72M17.1	0.19478398968032423	0.18030043381925057	0.11173371657927393
RP11-544I20.2	0.38313651490727507	0.2406378596350315	0.21993635432614567
RNMTL1	0.6962164702694054	0.7533404900295055	0.7765318556136921
RP11-867G2.8	0.35727412163300243	0.5715874462584069	0.46572281529261905
STK16	0.7135689478695914	0.9004175915524961	0.8837081894254228
PIH1D1	0.8048270009445415	1.0246555172213516	0.9549786898036327
IL31RA	1.7410993963532648e-21	0.1772657022206147	0.485881735572561
EFCAB4B	0.28962622875915667	0.2780028291950065	0.28273044883118204
JARID2	0.6773189765926276	0.6450735223819062	0.6809403088325476
SULT1B1	0.0553875289944824	0.1672854666831132	0.10122703561682128
GCK	0.2898125654208452	0.01573050173278124	0.15329501497050899
TSHZ1	0.7219102223400511	0.4110441947387076	0.5982012526382207
FAM65A	0.6018148521256408	0.7644614964135514	0.9238935023029604
TFB1M	0.5377894574662205	0.6115989155194067	0.6998108291766363
KRT79	0.017119230475778718	0.10019507526114271	0.22284773972867514
ANKRD20A1	0.35672931169083466	0.09702643957391228	0.2205172876666596
RCOR2	0.8151051782384373	0.2575841387807669	0.3245155026649942
AIG1	0.4387419226358824	0.8368193076588071	0.7245392921946385
LYAR	0.6997368384575288	0.9166468664205126	0.8826192581993386
CCDC78	0.5526359183641218	0.41396218570432447	0.4135571938938347
MTRF1L	0.6231211181290606	0.6426952063063673	0.7676178199773175
POLR3GL	0.7417994332142458	0.8204599275301295	0.9154909533706279
ACOX2	0.24113825534351452	0.22638492728275578	0.42965459244487003
ARHGEF1	0.680417282157175	0.9180080509588531	0.9145032629926061
FOXP1	0.4304810223380599	0.4401518631438075	0.5257317758332355
C21orf119	0.603307995925809	0.5942357990892985	0.6332199683682046
LRRC33	0.37659920853369655	0.15049583066912858	0.4009518403911871
DNER	0.47868549251111153	0.16075089486679292	0.6350782756860354
ARPC3P5	0.07194784933776455	0.06363338322829744	0.04655335003446948
HMGB1	0.8236031386847665	1.054655388363031	0.9995871217483079
RP11-352D13.6	0.1793524287417644	0.06245543397416363	0.0828322291356443
SMAGP	0.30835448032137347	1.005717621195535	0.8524858651774255
SLC39A10	0.6696706328234135	0.6875405771579266	0.7890176714980036
