Name	C0	C1	C2	C3	C4
PODXL	0.7978439747215204	0.7828543492667912	0.7903731541570439	0.5954012685401698	0.6072430174247593
MME	0.9619807977933231	0.32136772599892194	0.20672189988590842	0.3625852337741674	0.18258520590777877
RP11-443A13.3	0.8131906925861037	0.2476219236608399	0.034146684331795005	0.04057143339656321	0.45015892254400675
KCNMA1	0.9058770868784514	0.34089951923880724	0.09215787128314736	0.07774597863539383	0.5090070800911601
PKIA	0.6668435947418154	0.24505171206520562	0.11132105743836058	0.22926425996109245	0.7000772209443369
SYT7	0.3177014505752876	1.3510543366713282e-15	0.5989712980350225	0.7854336107802743	0.8085432808226494
KATNB1	0.8353798040878132	0.7882976679183169	0.7182400536032449	0.5954309683816634	0.887250178500197
SLC9A5	0.6199304396442804	0.30871701735507084	0.3507542242653894	0.2377518061961031	0.5168736234318871
CCDC69	0.49143607627768116	0.41627010291490035	0.454137046416174	0.47227265683767844	0.22029703361637953
RPL5	1.0781511881732788	1.0210810641687365	0.9565028408256201	0.9176921282860817	0.964484506638231
RP13-516M14.1	0.5603703059079819	0.5265379107309338	0.4474166979928153	0.4716057443947541	0.6569179669804778
ARHGAP22	0.7779182723085851	0.3750097410958349	0.15842883277700315	0.16448195672438426	0.2664738882048598
ADAM19	1.0697599222403376	0.4982841523763401	0.3173509319487298	0.4095408601843181	0.3220017212459812
GPR162	0.48162709022261596	0.17502741052814955	0.07511848457577265	2.398513642623622e-21	0.86571584515328
RP11-736K20.5	0.385791488505488	0.18710389230194088	0.22454848140465003	0.13525245635418498	0.23626507714522407
SERPINA1	0.34157616378703043	0.6677376165814063	0.7175499443065627	0.2977134811500209	0.09475384822617033
RP11-1299A16.3	0.37367054655766074	3.1247408329571526e-08	0.269175465781543	0.12414262565391915	0.16740978799081174
PTGER1	0.3277513188928774	0.08594788245880158	0.20332110903875253	0.07262126533890813	0.2562004845004805
RP11-221N13.3	0.7144821483845444	0.4217135281975726	0.17216036146134805	0.11162668297108756	1.5472415487468975e-21
NAV3	0.8617319263320967	0.4703817686543716	0.28689024568288557	0.05183592632710912	0.14195748751797782
DAP	1.0602418338866664	0.9778639211890179	0.9310603073325624	0.8698856579791951	0.8848946206863925
ELTD1	0.43850811931554934	9.919285830415841e-19	0.13514113886953175	0.009172850921977341	7.562248629554169e-18
ARC	0.43692574710177806	7.975633873160386e-05	0.26520347989711074	0.1780075728659278	0.6144986487192222
MME-AS1	0.83820511726309	0.23431929085460743	0.14204246684698627	0.27913723202029733	0.11474082608069097
EEF1A1P5	1.0971244140471523	1.0268063215885073	0.9639862430910011	0.9284559374264383	0.9711157113404686
JAK3	0.28726337604821206	0.3856187399422534	0.27631408099400656	0.16472245276939143	0.28583477535898477
RP11-169D4.1	0.21505917402972796	0.13918624922962688	0.0862446013526551	0.060423623882978866	0.12566073349739632
PFAS	0.8150167435610463	0.9287533317149773	0.7076459105034523	0.49741598968620504	0.910587011440023
TMEM158	1.1003343066862217	0.4921270213893852	0.39029814207515734	0.1613770116341346	0.3651187402560967
INSC	0.3163144995051187	0.0015036128953794673	0.22690602872381085	0.04685978329006845	0.16934241440121892
ARSJ	0.9485776263260928	0.6989299308541693	0.4495340992103997	0.3917992184201595	0.1834991286171215
GNL3	1.025018975617534	0.9772705101157335	0.9463707558302746	0.8381467271287804	0.9467876562349437
GLUD1	1.0127807659641908	0.9887982710236805	0.9269565112676581	0.8611511403705525	0.8735106525101145
C11orf68	1.0504237596438804	0.9700507479851552	0.7686991971526203	0.7566839703698204	0.68808712202371
GPR4	0.298781757272211	0.05418585950486486	0.07170534509641026	0.011912279932571638	0.2507002856159544
DUSP22	0.6898005601366438	0.723382721819866	0.559665819564791	0.4985029428696197	0.7692446696773404
RP11-153M7.3	0.061892030949615734	0.0600533795564226	0.031129674309588958	0.05111330699457257	0.09017733334039872
PITX3	0.0924800115506629	0.27275584671929065	0.0860677643900076	2.0384055897989376e-20	0.22202757389507763
KRAS	0.6670920537132073	0.5813474978768135	0.6811184537781166	0.5107377747692301	0.7189090566500642
NPR2	0.8474916616699788	0.26571638671324854	0.5098470875751673	0.18217736993123923	0.44980170823514465
PREX1	0.7740019851296992	0.3304274536771807	0.1910490359882299	0.3043926880842437	0.7504607164817971
ABCC4	0.7184213104451886	0.9368746537000024	0.601377497824706	0.1997035251976234	0.5831583432113743
SPRED3	0.5210322396129543	0.2691025837578554	0.2902188039784432	0.09534222200890816	0.3709414327774371
ANTXR2	1.0819560171572558	0.3139140590248941	0.6702491184233996	0.28379042749090094	0.27936694517228944
CDH5	0.14161927145233677	0.2106100254391304	8.94423367185371e-12	0.35406813485179744	0.1394406065802597
SSBP3	0.7854405270119155	0.5008551458470419	0.6373578755729009	0.5723290465213493	0.9894584221033678
CDCP1	0.4808098366134441	0.8989526915146661	0.9801569123409913	0.928580826964697	0.1591210821271881
GLRX	0.9352978421509694	0.7535128496413533	0.6924563180886855	0.35230852949343605	0.37353971071098674
EFHD2	1.0144414960812447	0.9956484893819433	0.9239402373022263	0.8386796884351598	0.7255428991190102
CHGB	0.2411133336650432	0.11381678281131181	0.1857126708166392	0.05480704045844107	1.024306597256463
UNC13A	0.31735223712725485	0.0697401332205265	0.26793154734667224	2.9971705163160963e-07	0.942889768032291
PLAT	1.2573627757507064	0.6116693541689575	0.31420281594161453	0.7018968689474179	0.15589298427755177
ANXA2R	0.39830727192597937	0.5140080006114557	0.36654673214034333	0.22066003865582656	0.4798438314666473
AC112721.1	0.3938507793571652	1.849127538810673e-21	0.06885534414202073	1.2511350978305835e-11	0.05077544468602778
FLT1	0.4445767608429029	2.4737400913412252e-21	0.06972662283936332	0.07899944058361887	0.1780537406847029
AC016683.6	0.508813779404791	0.6959417279058353	0.6716018511919656	0.33669219449572163	0.2766879538758028
ELK3	1.0603929423562675	1.034884745975926	0.5963204282234084	0.5832483380795703	0.37057843570376875
HGF	0.4805118905358531	1.1833564209456393e-06	0.12441571286858895	1.8449290901598597e-19	0.2669290389291288
SPTLC1P3	0.03736890155007878	0.02952549977993471	0.03845464173312677	0.014962065958613784	0.034040036497726724
PYGB	1.0591955052747068	0.9679440144860961	0.9316265183453614	0.8182534851191732	0.8919739909439602
NELF	0.8718735474092394	0.7602053689089254	0.8383959858845788	0.7161643498683339	0.9020174703918322
RAB13	1.0607517948992105	0.9950518880916007	0.8597928100894574	0.8023140689694245	0.8051378078622305
SATB2	0.7346288848048088	0.31258928814540615	0.6187708927168621	0.12509068510383045	0.5876537194847172
RHOH	0.12360959979836107	9.418678503300927e-09	0.1749787590040784	0.06977345659563229	0.34449965226917184
C6orf1	0.9819645215776727	0.7284614422405133	0.6924061560080397	0.5408359804289148	0.6838129228895857
FAM92A1	0.7970063912721378	0.6850503406154582	0.28375742249030106	0.3503671194955889	0.7382329505767372
TRBC2	0.513790511998854	0.3150243673753472	0.4364019737732203	0.26116319913077246	0.1317887394867921
MPG	1.0035150951298948	0.877673214282674	0.8359160013105905	0.7191847180709019	0.735270531943585
SRD5A1	0.7833446410469909	0.7786149437338363	0.746333548713649	0.6892927301857182	0.7969830979712935
IL27RA	0.5811382348350028	0.8411399984823191	0.5260255716378585	0.43493396611088264	0.556852530175425
B3GALT1	0.29704606702932024	0.07224286497605716	0.10460014718123367	6.876924798427525e-22	0.4919978088289873
SLC6A15	0.4799532989850129	0.157920109082604	1.0011088987920024e-21	0.19859411324242973	0.7092380035447655
CALCRL	0.27782031901575827	0.3383353768745869	0.0577373695647173	0.07255495594813349	0.30281702951703615
PLEKHO2	0.9879461972234487	0.564067792431807	0.42623708761177226	0.3738923842128455	0.5125532585234668
RP11-549B18.1	0.36792455355615467	0.37716478446805657	0.40910001318888123	0.1176007867530739	0.5772876860970073
GEMIN5	0.7834862540350027	0.8516351118761507	0.7164523134167686	0.5270304068863759	0.8267139047006176
YBX1P1	1.0408181683360576	1.0022754561381113	0.9046282414279522	0.8509139135747932	0.9459021824489318
SYP	0.333074987165461	0.12952423364043994	0.3571395444057336	0.10157957362950316	1.0797178704954449
IL21R	0.461954622382976	0.1000806913848301	0.12928835413840548	0.04235103954163703	0.24973276028963678
ITGA5	1.190892453291913	1.1856343783236054	0.26097098053792583	0.6174099491478456	0.18440337104448762
CHST2	0.7485520463193982	0.4314523623237731	0.007840844324416313	0.1565014490324567	0.529977695145745
CTHRC1	0.9907923761451162	0.47084255110546125	0.30232728435908207	0.3933418424037769	0.5186143095684733
EEF1A1P19	0.9400469997185792	0.914813213774936	0.8595038058174644	0.7221267819631799	0.7816328676265631
RP11-567J20.2	0.2183171646640421	1.526660675601947e-21	7.24037709229704e-09	0.03925520459475733	0.06153936432038285
CNIH3	0.7029992023981969	0.24540652079121952	0.3007463540797252	0.08251564833701243	0.3741400573276635
COPS8	1.007220892535536	0.8879440179460766	0.7793019816150969	0.6828870977005275	0.8852123384219605
RPL4	1.0882628753289372	1.0233962329102118	0.9612805901654276	0.9234853958403577	0.9676403658629379
EIF3E	1.0330184516265812	1.0129290179116048	0.9474653182518593	0.8897552774987764	0.9459217632021091
FRMD4A	0.8505796967260268	0.4417046332000981	0.3335767146453387	0.27471006627893974	0.48445274795330673
TEX10	0.7601142515523442	0.6915933148538036	0.6262906121686781	0.5176796818734408	0.7371309923345228
LINC00460	0.48340657691048655	0.418680875182153	0.3746221678365636	0.0876944557984058	1.4425106099893213e-21
FAM43A	0.9071449907299237	0.10436973945028351	0.5164539794363736	0.5083669072248779	0.5595469609572374
CTA-221G9.10	0.6167823039759913	0.39328440301152245	0.44363355804061544	0.22516444766258992	0.9102506709892347
AC002303.5	0.40411302754765055	0.09621491312438062	0.10905946385742599	0.04299139257493717	0.3047909630425345
LRWD1	0.8915043551185211	0.8010968506440855	0.7433648084653409	0.5954748233066512	0.8856842562036094
TMEM231	0.6961413971324235	0.6221122814911946	0.5217791996029991	0.367342193235347	0.6874513956888335
CENPV	0.6331616595834304	0.6713500913778164	0.8792980686171694	0.4215521814878547	0.9653363634352656
SPRY4	0.9353362844897547	0.483782788030822	0.9620729636973773	0.2597886124402721	0.4598556864180059
CLDN14	0.30868527158922054	0.16987658052167698	0.14035834163733463	0.007178390172826706	0.01822163699208532
SHANK1	0.475542140176749	0.03803120009189824	0.10718216715834054	2.4429092312946368e-21	0.3980754634251052
EEF1A1P6	1.0925990515359223	1.0252968728421126	0.9619513359513728	0.9248613657516065	0.9683989398364276
CACNG8	0.35926203368258774	0.46237284461261485	0.25633987888513315	4.633822869526694e-13	0.19924569377062398
SLC9A3R2	0.8899997632317608	0.6623950794767203	0.8543708669419934	0.6571671385766794	0.5862488211373698
TMTC4	0.5630471410471927	0.6531501274630794	0.6851269348091282	0.3874864640407854	0.9272049836371061
ZNF883	0.5577018823155812	0.26556711724414034	0.1659497527541786	0.1716706145431409	0.5466429470220275
RP5-1120P11.1	0.2734048045895311	0.44732818774697813	0.39612959697395256	0.16764836624988538	0.373036000427542
LRRC73	0.38078626364374685	0.18203197072244143	0.3650630090801865	0.19630336232882006	0.4854169094889223
RFX8	0.5835003356035297	3.0898663447734088e-12	0.1900711364523151	0.11032871051442202	8.415299023031046e-21
GOLIM4	1.040053508711075	0.8640590457431554	0.796149991627101	0.7209106372697206	0.8646278407666211
CDH13	1.0193022701404109	0.024454757528499176	3.24120105746978e-10	0.44024285160589427	0.11215512914262334
RP11-318K12.1	0.22217954147252683	0.25910476450815356	0.6004128260569332	0.016694902382030308	1.3502975416087823e-21
TGFB1	1.1074611586771994	1.162849478013317	0.57593435640754	0.6426899312220354	0.45018377024007333
SPRED1	0.9285697908437212	0.6333789023633009	0.7716103068566394	0.35084370280377236	0.4456042228849978
ARHGAP31	0.9043042077253027	0.45421035277190697	0.24522793523799627	0.10623025999144595	0.2826208866718026
RP11-17M16.1	0.2980397262081747	0.064111072742805	0.28649890607700246	0.06529486051449906	0.379144184116111
TNFAIP6	0.7024931613426426	0.3306945840992388	0.07795435181427736	6.681571693924331e-21	2.740736456185472e-15
FZD8	0.7211959333307127	0.27531519252010056	0.24041383845615116	0.2919294108777381	0.6118410486941194
GLUD2	0.6402335074767098	0.5972708684644592	0.5351726430669946	0.40601184718673733	0.5140224698405621
GFPT2	0.9941367137401715	0.5912117707187174	0.09005855498219555	0.3066754915591694	0.23339665420158542
ZADH2	0.7090539060517179	0.39391691912017823	0.6660998139173586	0.4082278285340371	0.7882397950577812
SNAI1	0.7125670832710862	0.5171881340729734	0.47618034275736776	0.17519523038418555	0.6012934834069306
MAN1A1	0.8660080673848515	0.1867364265233263	0.7457695049079346	0.3512386269540538	0.4829519099742184
RP1-101K10.6	0.7449424835109981	0.6439017032376767	0.6163209813216483	0.4139854289263941	0.7167873399961603
KHDRBS3	0.7476278567235769	0.28134077515515626	0.48460083699148293	0.02099282015509985	0.8042252914683966
RP3-497J21.1	0.12568391048526914	0.17789620244312107	0.15642483487041986	0.03544555411126482	0.15321812006876817
ALAS1	0.9393439456741293	0.9444477692410945	0.9170980316247107	0.740585761500566	0.8621185184602423
PPM1F	0.9339631885907014	0.7932097522554779	0.5306069337380819	0.5124244179418275	0.6745871248887004
TRPA1	0.41643387165866674	0.059181161649266754	0.07656401486599287	0.04184993781511424	0.32172434134879674
CCDC28B	0.6652055684656455	0.3901611868520906	0.4203228464527152	0.2629369675666169	0.8031905763105983
HHIP	0.4878977061192319	0.05867441170110756	0.1080643154653712	0.014078289993580937	0.23943497226767343
SLC4A8	0.4999141474174325	0.08175656757465832	0.2764426303956834	0.061447293249351026	0.6977400457824176
C20orf197	0.1537559703426623	0.06021484697845741	0.06144221911644638	0.15724030289077676	0.1979070143886366
DVL1	0.9616915434251507	0.9409852691411301	0.9071319895687879	0.8140288971913366	0.8524574196845127
KCTD17	0.8470604147145295	0.6321861208591485	0.466778749411636	0.33891491740261226	0.7779861893502976
PDLIM4	1.1154959675040652	0.3875822575274932	0.0619174262152767	0.600127045380286	0.18054119593369883
SPRY2	0.9866132710454112	0.7052084005417258	0.9214039416921985	0.32771252248602495	0.5122414543553531
STEAP1	0.93398467504412	0.6869781692966448	0.919523748494172	0.5395335840362426	0.16007088117812768
LINC00094	0.8236437361642139	0.7557153608981314	0.48870890569432285	0.5562300688184667	0.8173628867420442
EEF1A1	1.0951401256886342	1.0260639926027229	0.9631082054557892	0.9268998975282886	0.9701124879151576
FERMT3	0.6128642192801708	0.15690094692980483	0.4405230386961877	0.23080860996001618	0.37364819710781155
LIPT2	0.4353083041724797	0.41764454470307255	0.48327078223584374	0.35566372740145924	0.578900844441456
GLT8D1	0.9775234667375796	0.8471325119767253	0.6890290210943015	0.6453770441814063	0.7929233445600397
VGF	0.48381451248990925	0.2287387654026639	0.5267156892762694	0.065316962830506	0.9413295808164718
GALNT1	0.9890407104734185	0.8901787695812832	0.8304822090026935	0.7887756380628091	0.8099169537797993
CCDC74A	0.5298268560594777	0.45321192512805053	0.38051121335555327	0.07754496083617866	0.7391165844175834
RP4-765A10.1	0.9055104883876032	0.9541510676188751	0.8513290362110112	0.7685152188306642	0.845156552017826
PPAT	0.7291546021659584	0.8782284644219267	0.7868994946457525	0.5826754712381984	0.9518993025278466
HAS2	1.039958607246606	6.760121612992639e-12	0.4403530002898101	0.2318798622741193	3.3801311512195998e-21
AC112721.2	0.49485434574754644	3.1169900844953187e-21	0.051046714840094085	1.2098124449615977e-07	0.05545084652577954
MAP4K4	1.048589346894601	1.0641251737769453	0.7740826230456943	0.7367163153015824	0.8605760771651585
AGPAT9	0.6427994379057422	1.0174322087881604	0.792529623229046	0.3816773194604571	0.24584311141425652
TSPYL2	0.8611285334022641	0.6827769803084669	0.6409852420681745	0.5482917189479842	0.9776597878736552
NRP1	1.0330825656614078	0.9180525962549436	0.6348764772026577	0.40985319299567663	0.30174520328243815
ACN9	0.6592607461052424	0.7962181339765174	0.7077902236810755	0.4615251317741926	0.8289284366898282
DNAJB5	0.7332668188270111	0.4421371841536874	0.21123191271013908	0.2171467427486932	0.6286406358543788
ACSS3	0.5131991059584395	0.16259183161462756	0.07788473793569047	0.07265693264768956	0.471752405584253
CTD-3199J23.2	0.18701229713649017	0.11948393531729186	0.27104469492766786	0.08912518750821029	0.36458812487186326
FXC1	0.8533420212340852	0.7401685101008989	0.8130221295573095	0.6258682948807809	0.8475537970262814
IRF4	0.3677113700913887	0.09584238651024019	0.19501273853577936	0.053339835176973424	0.2777935960805995
RP11-40H20.2	0.8667103814022394	0.9731326863959657	0.7563081330157271	0.6447058320146735	0.6981596522652197
CPSF3L	0.9154702584303804	0.8757335252460929	0.8121395775715349	0.7814740030771611	0.874687927327608
RP11-210M15.1	0.1533566363618373	0.03855650400724452	0.1062173734684053	1.1856624994060574e-21	0.15539425552946373
CAPRIN2	0.8234066925522434	0.6868441621858021	0.6192583660879409	0.42561054795151704	0.6755189287175423
PDE2A	0.27511052126394764	0.2891934609129995	0.20932429741593445	0.06074100210368742	0.44903792218712674
E2F4	0.9878384696676378	0.964539204313209	0.904289025892786	0.8623470052520162	0.8917114117703527
CDH11	0.9882849749482799	0.05723825256500317	0.1540720471526769	0.13912793864483763	0.17861626295750058
RP11-291L15.2	0.5306311183409211	0.21126173317167957	0.1722827325213606	0.04744638625441513	0.34430229658309597
RP11-77K12.4	0.20115040742735568	0.39001881742703115	0.2453586036776284	0.003469092862405122	0.29815835244068495
ITGAX	0.2333523871319457	0.421415357680072	0.149248073323457	0.00019792849762472072	0.08151698513108392
CCDC147	0.4202361359217855	0.21375518085452244	0.14651575139843384	0.13269500699259992	0.14710188586710027
STK10	0.9468850359281252	0.7339594903704872	0.5644863392590975	0.5667289425247514	0.45085848784342447
C17orf79	1.0048468961539156	0.9222229629426281	0.8525324712376722	0.7161377041399802	0.8811303248214855
CDCA5	0.8933859239702173	0.9496551940148051	0.8504000366041875	0.7866014864435726	0.9650680012616379
RARA	0.8271997135863735	0.6527746225266002	0.6376223488314571	0.5368044566507031	0.6772712491302978
HAS2-AS1	0.7096107463775176	2.2092795208358867e-21	0.3172250199654996	0.1307583016949396	1.3233032409659648e-21
TLE3	0.6792057377899885	0.5224086587669514	0.6965589746031975	0.6633484655071956	0.8748187433623881
FKBP7	0.8612088490176811	0.46197480379207656	0.4188586592179431	0.09142823923845037	0.6541383870323052
PDLIM3	0.7135825497266414	0.21422192549766336	1.246551889430696e-06	0.18621556514488005	0.617854470200884
PAX8	0.24660162449582088	0.9911680481791594	0.3929484180151983	8.45900485045472e-14	0.18141660708624766
GTF2H2C	0.697439538992869	0.7071687820826409	0.5922502785392807	0.32455354981817447	0.7253159915075256
NLK	0.712744985898341	0.650987161379181	0.6500013308144226	0.4810587187677034	0.7894020753310929
RP11-122A3.2	0.9351292655043815	0.5555143764988094	0.06966644309646612	3.1606902691158894e-21	0.7853168376958147
