Name	C0	C1	C2	C3
ARHGAP4	0.6241526072757916	0.7974175124741346	0.12133822290194177	0.35101305238894137
RP11-82L18.2	0.3770188115696261	0.2657120889892772	0.19776295317723688	0.5249701179078882
PLOD1	0.782531199829004	0.7114609729980668	0.8004780702815776	1.2112400827302232
MMP16	2.6569903427916797e-21	0.5962037168118787	0.05786265744585473	0.6206505196122375
NES	0.5191708492021809	0.6451649992361326	0.10924918423854717	0.8891160276435399
RASA3	0.5433571087035615	0.45771179122177397	0.3357023197383447	1.1811654192026857
DYRK2	0.6978062757882224	0.7640561917827741	0.48490152107717827	0.7345635370925959
U47924.11	0.080993125200567	0.8463922843025592	0.08474280406417467	0.6562148233021393
CMTM3	0.21825344874891206	0.6070412963029135	0.5729912531622869	1.1548938611031287
IFT57	0.6489644151676156	0.6941237328031162	0.6581444545184122	0.936309546252783
GNG11	0.19282597040157934	0.28161308277417707	0.5020085591393322	1.443311572306686
DOCK4	0.37018062008010805	0.5684685308140691	0.07560627659882728	0.7045379079761246
RPIA	0.9017945324231592	0.8547901155612112	0.6374457485967795	0.9487214940677254
SRPX	0.19373526879834316	0.2773128389495784	0.3144718893155874	1.2411709921519247
PODXL	0.7662339368016234	0.5782876103908484	0.5877447401610224	0.8982391207044886
MME	0.18593964123482326	0.2103781894729074	0.3412484111052235	0.8764440312111657
RP11-443A13.3	1.8466307128567e-05	0.4542521035548695	0.08775487595616813	0.7379701626641506
KCNMA1	0.0601633835709523	0.5054618618583434	0.13037824210208654	0.8517004901116181
PKIA	0.11067871886435099	0.6858988785880465	0.2167563857225509	0.578606011970276
SYT7	0.6178528429672417	0.7546733378277575	0.4581239424616065	0.19278654942851273
KATNB1	0.7152174513241156	0.8455041497111329	0.5804171594265441	0.9117984500326606
SLC9A5	0.31730162722515615	0.4959033710459628	0.2168175455580423	0.5958419179244906
CCDC69	0.44663430601176835	0.21621762786346424	0.42496461568934885	0.5327618101338522
RPL5	0.9740534958926099	0.9232828985843395	0.8556222677643763	1.1767689563956019
RP13-516M14.1	0.46449572473733947	0.6311844371608947	0.4429382528600205	0.5955285169691705
ARHGAP22	0.12900061253884706	0.27335144487837987	0.21476225676553853	0.7675837427029927
ADAM19	0.27866325114155716	0.3439178681179973	0.4246148951943892	1.0305317068106639
GPR162	0.05406929562892472	0.8392234540234614	0.008931128791768468	0.41686622582952554
RP11-736K20.5	0.2033918251757473	0.22479113295677863	0.12027484899301859	0.3784771011857328
SERPINA1	0.7046315425968829	0.05786877813192725	0.3202659930667899	0.551228073993575
RP11-1299A16.3	0.21186994282471966	0.16447998978097159	0.05742311684242342	0.30274693377856976
PTGER1	0.16630971404685252	0.23908323840245246	0.05160454754697267	0.2962483358417671
RP11-221N13.3	0.12862021835728035	2.452954262911325e-21	0.20819829987799482	0.7686812837570555
NAV3	0.211837806462159	0.14200862586907692	0.14545232257484333	0.9161541619408445
DAP	0.9412069943276744	0.8466378034280031	0.8108440431679254	1.156052670790399
ELTD1	0.07581740761415348	0.012461691832349624	3.0364823289548587e-21	0.36372968725578064
ARC	0.2137030915621534	0.5852856544288144	0.10173939115038393	0.31602255816626945
MME-AS1	0.12273478275523553	0.14365992833414098	0.2616859324654491	0.7467034159910438
EEF1A1P5	0.9810639321492037	0.930077412982866	0.864128754600809	1.1938076082145124
JAK3	0.27678376275703304	0.27200154846730007	0.20245522067328853	0.36046496646464354
RP11-169D4.1	0.07093098842218107	0.12515954187042316	0.08176016435028831	0.22201040407487482
PFAS	0.7023021646916503	0.8673887003349762	0.5565362418192072	0.9536336499966415
TMEM158	0.29466995328243323	0.368130406470032	0.22804791447763445	1.09090635327248
INSC	0.16418596488419687	0.1551643693190106	0.012841443356987033	0.2672686002019304
ARSJ	0.4233374518445347	0.18877081541998403	0.4453484607616754	1.0390978352623963
GNL3	0.9530046629818447	0.9027171575586385	0.7844934851482129	1.125405618030525
GLUD1	0.9409746188781744	0.8351660901013914	0.8087750994967674	1.121310883811478
C11orf68	0.7783998800036501	0.6651661101250876	0.7507019911830073	1.1647487407107986
GPR4	0.045130900500322736	0.24031389876000356	0.017256985049412813	0.25391673368416007
DUSP22	0.5775087546102378	0.7329301390014221	0.5044657176621228	0.7750194788115257
RP11-153M7.3	0.035070616542385136	0.08837039175761448	0.051118305997942225	0.06403216867913299
PITX3	0.09992280563661313	0.21796660038616078	0.0665934984079295	0.15837821775872787
KRAS	0.6644869776199426	0.6806368072410159	0.4587649250661795	0.7122016271113776
NPR2	0.4067249033742338	0.42808190946175007	0.15703719378767447	0.7915316089944875
PREX1	0.18681504348127775	0.7435297568991307	0.28959382197246963	0.6877470295011495
ABCC4	0.5749816851677038	0.5489130677352264	0.3476459819427493	0.9308618979743563
SPRED3	0.24772067897833494	0.3526090003401574	0.10717259882546275	0.5216599082242064
ANTXR2	0.5247870383509627	0.2820124294828478	0.23451465843994862	1.017203070104446
CDH5	0.06606737616421876	0.14745110628594954	0.33200097429692077	0.14372023105038906
SSBP3	0.6229902334535855	0.9448457141577177	0.48203446280430795	0.7503018589977695
CDCP1	1.042307404430019	0.130304277001002	0.8202587522095917	0.6959899348707874
GLRX	0.6342870433950306	0.3521095813462407	0.39416327251800953	1.0562567287967242
EFHD2	0.9278882577902738	0.6943208032536825	0.7992691610221796	1.1420334696521406
CHGB	0.16979279627667118	0.9643303938543781	0.042217569503352176	0.17213730784527032
UNC13A	0.20710372494861468	0.8734287079851749	8.26407639440355e-12	0.23820141317923296
PLAT	0.2997385111629798	0.21426883100445965	0.6902172177920987	1.205803981400041
ANXA2R	0.3741854387707871	0.44914304088046986	0.25806120042948605	0.4951653191182259
AC112721.1	0.028074238453491645	0.06441727317113412	1.1215426810195608e-21	0.3136809365908097
FLT1	0.04094601832992101	0.19299982427303553	0.046398577642307835	0.3408359464435614
AC016683.6	0.654435447139148	0.2486375409368326	0.3716896962405137	0.672220017193454
ELK3	0.589692633292938	0.3718702934995111	0.6839659390288438	1.2302761016900237
HGF	0.05972027420765042	0.2471006668039383	2.1490450362028596e-21	0.39262782003414787
SPTLC1P3	0.036087700381001314	0.03129823505318587	0.013484896827998704	0.04106313041126345
PYGB	0.9322272836197021	0.8515155042222086	0.7683365019987504	1.1579467415716225
NELF	0.828644179507835	0.859268021925423	0.6455171537851458	0.9254522515175512
RAB13	0.872225565561671	0.7727493480786722	0.7732843909783771	1.1732680575061811
SATB2	0.5123591199958593	0.5470679770689072	0.10097818831439105	0.7213319941601575
RHOH	0.1566269398273606	0.3138077475827261	0.02261210715898294	0.08603656206189245
C6orf1	0.6666586921498655	0.6549940496582501	0.5194945062212717	1.0376950776662506
FAM92A1	0.28407524953057	0.7250789375361457	0.44037614744987613	0.8490063587162149
TRBC2	0.3865831969879585	0.12832022223170447	0.23588227211189763	0.5440962963701494
MPG	0.8285580583762073	0.703297244149394	0.6802605969656883	1.0961882846102387
SRD5A1	0.7577142754602719	0.7600944729971861	0.643626628673433	0.8621796659626886
IL27RA	0.5423251185594189	0.5372500954752679	0.5149664076026359	0.7439338305477111
B3GALT1	0.06597452185367748	0.4613012849314898	6.834355087813058e-22	0.2629736064873585
SLC6A15	9.384955442426649e-22	0.7041550092547505	0.22067976727502567	0.36202822753237246
CALCRL	0.06611557236237625	0.3021399250249306	0.1475487570453906	0.3323207481768406
PLEKHO2	0.38201007718748425	0.5090951927500128	0.3999304319989857	0.9881101880117906
RP11-549B18.1	0.3770214986186693	0.5386067770590126	0.1392022177004896	0.4229875604204368
GEMIN5	0.7125167679433269	0.7854414166923215	0.5504373331183029	0.903417576571633
YBX1P1	0.9184308110747869	0.9058638031063193	0.8103437708618589	1.1429354572083428
SYP	0.31771968587760385	1.0087343622216154	0.057081024088926464	0.25945741982354553
IL21R	0.0891969112985966	0.24531046430215006	0.046475155776741606	0.4058706246574421
ITGA5	0.2996197321835511	0.21831084152288463	0.8115209089398078	1.3901797104704856
CHST2	1.0055803737228757e-13	0.5404003325356371	0.2564958530284265	0.725875500096209
CTHRC1	0.2718203878973707	0.5242032011875346	0.4041258310384644	0.9406231663889965
EEF1A1P19	0.8576421614360631	0.7462078230566545	0.6945904185923595	1.0501348081806292
RP11-567J20.2	1.6617243681714204e-21	0.06966369651768563	0.02363829473649515	0.16432813998240978
CNIH3	0.2351902520016544	0.3636276612244518	0.09065747696348747	0.6643970266932971
COPS8	0.7753261810696087	0.8479564175602754	0.6677017650546266	1.088785513758723
RPL4	0.9783961768111602	0.926511788364577	0.8598286251356905	1.1856702239644927
EIF3E	0.964529808305149	0.9040730461302072	0.8343449800147844	1.1394727923858132
FRMD4A	0.30923404356630924	0.47366670334943833	0.2774402038434913	0.8386184946912463
TEX10	0.616050556493274	0.7060328324222246	0.5107273477764664	0.8251591731726533
LINC00460	0.30548701123537	1.1188756238723179e-21	0.14915243887403215	0.5943580977883189
FAM43A	0.44111340595156723	0.5508954253308175	0.3503807841484809	0.7315748157197601
CTA-221G9.10	0.409451135512261	0.857715575054286	0.21587334163677965	0.6047885683214806
AC002303.5	0.07807130891872101	0.2961414624187297	0.04638440589864144	0.3513515394982659
LRWD1	0.7343741979751691	0.8446761046400177	0.5787613908362313	0.9657382640477414
TMEM231	0.5058174256423585	0.6575900667728225	0.3891728234790156	0.7580731934966443
CENPV	0.8179820474160898	0.9045474802667356	0.4092833480596531	0.715727277357501
SPRY4	0.8113650939472651	0.42488041558941064	0.21117086005468336	0.9743939226740869
CLDN14	0.11126390912802052	0.015468856276097615	0.03423234681104732	0.33576778725397755
SHANK1	0.053801761097705444	0.3828037404391911	6.895274158256055e-20	0.3901299521268522
EEF1A1P6	0.979010588114488	0.9273524112904274	0.8613345802661492	1.1898677202087145
CACNG8	0.21112006739046857	0.18886420371344353	0.11777868297464368	0.48520587372701596
SLC9A3R2	0.8229990710133336	0.5540078081133316	0.5659137182705785	0.9403894656186013
TMTC4	0.68294240424096	0.8667429367584412	0.3754771094664081	0.6469857147927146
ZNF883	0.1492039950171325	0.5325826471121275	0.18524647437530528	0.5154270931975903
RP5-1120P11.1	0.40048375986826923	0.3393726042420979	0.1951337000292179	0.3767135268190967
LRRC73	0.33419848447029893	0.45253817803627117	0.14337744495000124	0.35736676926776173
RFX8	0.12141497244491609	0.017552281764005608	0.06420889347750448	0.4844399869808052
GOLIM4	0.7843772649718604	0.83288484391885	0.6922182766911755	1.1040064161829974
CDH13	0.030675438561223636	0.16205594815574875	0.31986366934170946	0.7681613095557538
RP11-318K12.1	0.505509049072084	7.899196365193793e-22	4.0944316298408744e-13	0.321101527319036
TGFB1	0.5799539016118027	0.4547826169211696	0.7795479047705651	1.3033392055169917
SPRED1	0.6808479587694346	0.42559717821707643	0.3532588517901467	0.9991851872239029
ARHGAP31	0.18666155583993815	0.2875489259276178	0.1863255191086527	0.9145295507776516
RP11-17M16.1	0.23161911271751306	0.35247383636602536	0.03171106785746293	0.25911498700637714
TNFAIP6	0.03196896336243222	0.028295182311986508	0.07579550662910353	0.7280203057684098
FZD8	0.22374068594343008	0.5964629131378465	0.26402688320610884	0.6429350482300795
GLUD2	0.5296725708790352	0.489235771053932	0.4012260160056913	0.7161985169688714
GFPT2	0.07352218636631533	0.26758534779875154	0.42020796416223904	1.0049602069182428
ZADH2	0.6162987153149865	0.7420385636585383	0.3215942863118323	0.6863337048822654
SNAI1	0.4211983935625418	0.5720338600233973	0.22289104873524568	0.7592345345623138
MAN1A1	0.6257382078828136	0.4579017172527913	0.21615149156803448	0.7742370519445585
RP1-101K10.6	0.5922897181334995	0.6800486574775805	0.41505819258722504	0.8099337949002758
KHDRBS3	0.39213386179773346	0.7540364884403046	0.02322648788242632	0.703078516241531
RP3-497J21.1	0.14769123170565648	0.1441344791024792	0.05576172252745816	0.1658397361818271
ALAS1	0.9151206059167728	0.8187362580739026	0.7081433720177515	1.0559578552159519
PPM1F	0.5249631741049571	0.6573857346563841	0.5529860520550028	1.010289766966787
TRPA1	0.048819111285891836	0.3136627458189093	0.03801568076181616	0.3424893551570973
CCDC28B	0.38785452719571906	0.764315131458555	0.2505303375800219	0.6428102103703697
HHIP	0.06275003630892123	0.2357250034541165	0.0164220040094072	0.4125052631523123
SLC4A8	0.22356765274746135	0.6548844536655053	0.024253492941266577	0.4095402419996572
C20orf197	0.07071929752238239	0.19669935930529492	0.12220566105762401	0.1238613874416903
DVL1	0.9164376184434171	0.812456382579254	0.7629230186355588	1.0656161380162652
KCTD17	0.43762216174641255	0.7494943578640754	0.3809740033964527	0.8842588895274498
PDLIM4	0.07001241192703093	0.24942208123077447	0.5829981069344734	0.9787447041997769
SPRY2	0.8101330428923802	0.4807766673445693	0.33724418535605033	1.0799491575580988
STEAP1	0.8245048215612032	0.15153626271673326	0.5024063870053729	1.0407724947197277
LINC00094	0.5112057878592849	0.7912578129191244	0.5740209440103726	0.8828709315854059
EEF1A1	0.9801729080135174	0.929056165486096	0.8628869224244629	1.1920399230575307
FERMT3	0.36585413190064653	0.3578344194401729	0.16305032281502502	0.5507522815831835
LIPT2	0.4780399975568529	0.5460485199038595	0.3194501846140504	0.4700850161005709
GLT8D1	0.688974967015205	0.7647383356955446	0.6423431043881973	1.0524836464408118
VGF	0.4466777366765787	0.876859558873982	0.03544462546624774	0.45208453979727
GALNT1	0.8382345994257602	0.7766423889229422	0.7392410747103441	1.0716282256148661
CCDC74A	0.3494389962968027	0.6912671377144926	0.12411219437883646	0.5840850999924402
RP4-765A10.1	0.8649319616301817	0.807213683459962	0.7439872826759304	1.024039580083989
PPAT	0.797906068549869	0.8983106126133477	0.5855725920328757	0.8536495273761571
HAS2	0.3109829502846488	0.004044489764367471	0.14516727904155102	0.8674851517989793
AC112721.2	0.009282099568011638	0.07443785526445412	1.8930834961287365e-21	0.39302889737791663
MAP4K4	0.7843166673227312	0.8305700247773758	0.7778777446479026	1.1788147723772597
AGPAT9	0.7920266566721473	0.204861583472634	0.4773153749440744	0.9232512660961878
TSPYL2	0.6324286306257348	0.9339892445407056	0.5248887926360972	0.8837276042980254
NRP1	0.6047667901525675	0.284911349733133	0.4948530723412723	1.1995431478430447
ACN9	0.6983847686052292	0.7863973818918939	0.49305456572189715	0.7770315794994329
DNAJB5	0.1903991296795961	0.6169215808911106	0.27151918982725337	0.7215423002036228
ACSS3	0.07395780560221613	0.4548433527320829	0.07141870071677256	0.4531546560052954
CTD-3199J23.2	0.24534842209500077	0.33802118922599284	0.059517353961063446	0.18329066259323698
FXC1	0.8010378895745563	0.8019604459609944	0.5674958095171393	0.9166727011827746
IRF4	0.15360815998762795	0.2648737482972478	0.04126540841069998	0.33019824114719953
RP11-40H20.2	0.7656742948067573	0.6679733012157992	0.6743150726641844	1.0182638758958
CPSF3L	0.82929358467549	0.8365918332883986	0.7304823617918117	0.997576081184472
RP11-210M15.1	0.07572975156613264	0.14349638914499754	9.031630529143428e-22	0.14294535342001347
CAPRIN2	0.5869962340937005	0.6435598312488598	0.4433277069979042	0.8949096847772171
PDE2A	0.1949100156137437	0.42156745467692414	0.1032625191059449	0.31400921106070245
E2F4	0.9197903200895384	0.8536478402909609	0.8071272806325689	1.087880535895721
CDH11	0.07450841166691183	0.20882858502495305	0.12215999697362412	0.801837832681219
RP11-291L15.2	0.13123566003449233	0.33321666575467407	0.0758843438112243	0.5041671840966941
RP11-77K12.4	0.23395110911217892	0.28769814785589454	0.09870639972557106	0.28687098350364454
ITGAX	0.13098123087992222	0.06347252623623688	0.1253500595285357	0.3710842012458418
CCDC147	0.13120800097441218	0.14955624589024036	0.14096857543507418	0.41773057961104626
STK10	0.5485307257112183	0.44633768023135667	0.5737094151656622	1.0152437061786512
C17orf79	0.8500152485759279	0.8402755266683573	0.6890001417442253	1.10167335485826
CDCA5	0.8709894239321795	0.9203415141452196	0.7537900187222694	1.0004167240987965
RARA	0.6317796766226038	0.646357844904891	0.4951206953873373	0.8758599293735976
HAS2-AS1	0.2250565668754837	2.245538059360384e-21	0.07313982871871257	0.5967625047505803
TLE3	0.7013942222480357	0.8305086264616311	0.5435300535871227	0.6751684408924453
FKBP7	0.3440468071059516	0.6250389155210101	0.14836687447239744	0.8661373577202891
PDLIM3	1.3331912912158927e-14	0.6172918111904353	0.20083393973269578	0.6009985589841969
PAX8	0.438752534978906	0.13467002285334065	0.24492088882844185	0.5897953454411176
GTF2H2C	0.5719473790196026	0.683974021529829	0.3677831830481893	0.8018014733802162
NLK	0.6443141340748803	0.746191289775365	0.45433094847001465	0.7745547003678649
RP11-122A3.2	0.02682620957149338	0.7820366736971351	0.1251378094939926	0.962768256458672
FMNL1	0.37058315957048876	0.4730196756706724	0.5055842373378939	0.784332236120956
TTL	0.650419403012656	0.8859760131105744	0.5060220187187447	1.0268367274556738
ZNF736P9Y	0.07431032104797684	6.088417467645733e-19	0.07122118436162529	0.09152291518130956
MMP1	0.4195557012809463	0.13880223521282367	0.4421436741795069	0.990522430541639
EIF3H	0.9488012379260369	0.8905375725647681	0.8185740721351674	1.1001188603002336
RP1-224A6.3	0.21924369082300516	0.15654979909882838	0.011097448255232088	0.2614588128334409
RP11-1136L8.1	0.20033521920635555	0.15305335155484046	0.05483865288535273	0.12399759768278341
CCDC74B	0.2716705857689655	0.7244915475831184	0.1581721657811859	0.5343672987856637
SLC25A6	0.9663292628488063	0.923640855782881	0.8296994377846415	1.1682006293482685
SNHG10	0.6088266783259719	0.705096527103363	0.4823129216875719	0.6425143427557387
METTL9	0.8737052985472339	0.8830260444948868	0.7029338108108198	1.0655703296663785
TIMP1	0.8942614363121657	0.3350091288665336	0.771540970276519	1.397497860885088
SYT1	0.2950640629887408	0.8010132385830832	0.2527612338151866	0.4321589908354918
CYP2C9	0.2722063284157396	0.023927396060709157	1.5641122609047327e-21	0.07895092118651202
STAMBPL1	0.6571199567069509	0.30849890569616895	0.21260471436646897	0.8505247384001149
RTN2	0.45682101406097947	0.8210773246365274	0.31281365775145636	0.6385677182477112
RPL6	0.9765340741290163	0.926146910729804	0.8567092035026119	1.1807054198997107
PNPLA3	0.3243466714994405	0.5611847416911401	0.28821548186467427	0.6756660173724661
STMN3	0.6466386208120375	0.9623090479295681	0.42528796672933145	0.8790860921520334
SFR1	0.62170122894256	0.4962925277637221	0.42202095250267135	0.7080612373323915
CBLN1	0.14361811216378034	0.6903716940960241	0.006640497209903247	1.683585198651823e-15
NT5E	0.7549562476550103	3.082767856589384e-19	0.6808612694429876	1.350377850418518
CALB2	0.5907874510010966	0.28427060123409464	0.3612104303577419	0.5901076048184543
CDYL2	0.3162873982238999	0.2650885879415126	0.29632814271758234	0.5111241696912618
PITPNC1	0.6634396110380065	0.700756644090935	0.31238964485478754	0.7240772931571247
CTD-2165H16.1	0.9088096680822635	0.7855141053129537	0.7586975162630217	1.1137098008167032
NUDT6	0.5034700419048505	0.5193739273502376	0.3049065990745459	0.695972542553133
TRAC	0.1137209670038033	0.20632780414023003	0.09911797753799075	0.4378738512889201
HS3ST3B1	0.11506741331125463	0.32825614462389135	0.21660431812467063	0.5624531631833221
ZG16B	0.6519188028234264	0.07291266105792357	0.2700665643652863	0.2670803639640213
RP11-394J1.2	0.5020259241317219	0.31198842185857417	0.5697636432447959	1.150805248201157
RP11-124N14.4	0.18187961410598388	0.20758553034959618	0.19191125138948095	0.7771673583795445
STXBP1	0.5346360886388691	0.9535452054440274	0.44676961369370644	0.9257999752086051
STRADB	0.6645931936012387	0.7238323648851397	0.4498895470699762	1.0057788433068853
MCL1	0.9469836446045466	0.9046973421910064	0.846179547661705	1.153046228739784
RENBP	0.3248325258004607	0.47318472836999115	0.01682201650238813	0.41845727427960683
ACO1	0.8071793141228145	0.6646861633334709	0.6307069770233564	1.1390673632304313
IFNGR2	0.7532536532627954	0.7463551518919613	0.6251476922482396	1.0357520520441479
CHRNA9	0.023757560582383742	0.27768564301211446	0.05518648025086842	0.237322764917575
ITPRIP	0.40225812812863687	0.2835278108944088	0.6169028806077846	1.1001050965464885
NOVA2	2.098059690187645e-21	0.6121930332837724	0.027328485626186734	0.12119352566483291
MTHFD2L	0.4919266653071439	0.5286594716708996	0.2599851839510879	0.5376317631850522
CHPT1	0.737150854436164	0.6783645445605666	0.3911883393938695	0.9956851658815313
SH2D2A	0.5116980095948693	0.3386593755796018	0.16969818392087024	0.26249145520337436
FAR2	0.5436086484227562	0.4512847062378098	0.18182115038148342	0.5912283797029827
SHC3	0.2915677587452766	0.23645986543074998	0.13312457603564246	0.5290177153000943
HMGA2	0.5179437604888784	0.04634752550415846	0.4771478649809027	1.0279994552515104
TEAD2	0.4951927821242476	0.5112933134872624	0.6433034105729127	0.9748796158276734
PPP1R14A	0.17577908560784516	0.4436047250482111	0.24220172499970907	0.4816211072945637
CD99	0.6627767399306322	0.4700619798889289	0.6358786244799614	1.1957025488775344
RGL2	0.7750184363490872	0.8007222211360142	0.696649938100258	0.9062338002761672
RNF175	2.6855621195358676e-21	0.22673222772461207	0.09526244875055614	0.2424385466587872
RP11-629O1.2	0.35140203794764135	0.24429934734027323	0.31775495027294665	0.5356837734888044
KCTD14	0.5499285970930108	0.1640379722495436	0.007090301046525229	0.5153645416429105
TRMT5	0.598661059828859	0.6714298703125319	0.5169378292245763	0.7333050180099104
AC010091.1	0.033298041235875334	0.10414660560723303	1.25060502749924e-21	0.16491068915345208
RP11-46H11.12	0.16361800834986423	0.381354348558126	0.159240572402863	0.24922457937877884
RP11-18F14.2	0.32718405550119345	0.2625002476046961	0.29117922408636654	0.5002704225258473
