Name	C0	C1	C2	C3	C4	C5	C6	C7
TM4SF19	0.0720689352891433	0.29918804070752286	1.3905764558407328	0.23819716537138982	0.21050674496631605	0.47686752015980044	0.29277755125679866	0.1789584534382204
RP1-12G14.7	0.40221025938223004	0.3863304805604229	0.2436377136703748	0.3272658864064392	0.5508602117830586	0.32462939609958813	0.4898819339574067	0.29498087738886875
NOB1	0.9007770250885013	1.1034845732938836	1.0297181068320913	1.0101881098377776	0.9003807735103337	0.7859429705148041	1.0103090999933646	0.6356380139068685
ENG	0.24746952826954124	0.43917881929203506	0.5931299249724822	0.49652088341946293	1.238042991058245	0.9125019129350814	0.24740632355949901	0.3574565715515175
PCOLCE	0.4853524033260536	0.5215719406639036	0.035024159340567004	0.4603821451140761	1.1832775210606685	0.5958020517966296	0.8404490215342474	0.2262823066093905
AC005035.1	0.639363798365602	0.6768853557128334	1.0812754227664805	0.5210301695737982	0.9047759157840525	0.6881952390507107	0.9949733415658192	0.5798452273215265
STEAP2	0.2605103218483177	0.81240439818048	0.7276752262698472	0.23790232482685753	0.4616066963598525	0.18172416624110196	0.4314339844990973	0.07076653540047488
DHH	0.0344921964402426	0.10253755603882679	0.08011512530385258	0.031627086456754466	0.06388253393051102	0.3500239270415028	0.3300880264628079	0.07679238155752091
MTAP	0.666905380487493	0.8678918292245935	0.48436437318104275	0.6307726835214649	0.5593000926375069	0.49597892671011545	0.8840845139209522	0.4554775208463362
TWIST2	0.1579831661255392	1.2403448686760082e-21	0.2881954286865793	0.3035631008022665	0.9883509041064311	0.14426008145088298	0.22319231902454814	3.677616000701915e-21
TNFRSF19	0.47406631113687486	0.5428799965982053	0.0004596855790520118	0.2566620139451353	0.755727917104314	0.8781222478259573	0.4817161638211664	0.4857951229309442
ZNF589	0.4686347025732749	0.7320456704712173	0.3699158174660316	0.42045677139731724	0.41697508354588664	0.5796373804100644	0.9272204567741783	0.32828233903742093
RAB31	0.6252120521299214	0.05544265018208788	1.376851679638693	0.8190027644338148	1.0388131332598527	0.5934255775342265	0.5887879749717728	0.263290472937813
DUSP6	0.4491944592019887	1.271423569660714	0.9141051174293043	0.7037831853452479	0.7190141171556597	0.9683648376412319	0.6361867537165503	0.37040134567607097
SLC2A3	0.3969972765917259	0.45719494364259294	0.7851138217016949	0.3974493596649931	0.9428607703970947	0.8017117464854525	0.7207903129684188	5.323559182840484e-06
TMEM145	0.028915225420546857	0.36288237004762386	0.2588227435627857	1.2109417175286647e-12	0.10422058381463724	0.43904130621118814	1.1541430377630377	0.581156130089683
EML3	0.7241816841164324	0.8768886866290821	0.8346631478418703	0.8381616308229899	0.8226616057977214	0.7263728550631063	0.8209620105672595	0.6034363752846017
ADAMTSL1	0.059293016395411687	0.06514580983618333	1.6684572651294277e-20	7.629792068965539e-18	1.0979151874143251	6.807596911206086e-10	0.3246821774010858	0.25451578838447003
SLC20A1	0.7257528448753432	1.0094653086044072	1.1162562710539214	0.8142093912336741	0.9931069925923056	0.8451684912059654	0.9246550560987388	0.8043476469138637
STX1A	0.27717070018357765	0.7671273581552405	1.04789832291127	0.2969038554157397	0.7458754735965758	0.5484335349004672	0.7841869556599126	0.9038979108856566
ISG20	0.4211601772482533	0.7427704775458068	0.7137104749061534	0.40724293196853273	0.31810689162858236	0.695193346554759	0.18506234187461712	0.49295971934280275
CTSL1	1.0180629391503915	0.5450306769934594	1.2945915719877958	0.9709032462061724	1.021676264248568	0.9044143953903891	0.6632252097942537	0.38516193061573484
STARD8	0.5758361889947519	0.21629976758949515	0.3919109388480305	2.390255465402384e-21	0.5944913790227262	0.44869964637426246	0.28652453627442814	0.03769725986040961
TRAP1	0.8964955140156916	1.0928456210435913	0.9612934082430199	0.9542296452075187	0.773356699770559	0.7840704700144797	1.0756512667471065	0.6822374827658005
FAM216A	0.5820822309794539	0.6450724489724222	0.9879392194953102	0.2865271926091846	0.7268085937742734	0.6102731239061602	1.0931433619913464	0.5093914874856178
SLC35E4	0.3744622918643978	0.7041582875968438	0.4763665851065234	0.3916594936516955	0.766144281688881	0.5687214842948369	0.6555462679674156	0.18620077009963448
EXOSC2	0.7095376539686367	0.924540961812346	0.9296956370262138	0.8239885200203335	0.7073422484326082	0.7186254056750067	1.0823907982697816	0.6463210115141855
RPLP0P2	0.024874414215683704	0.37802363299276687	6.408952490865797e-11	0.2816409541778758	0.5050844769031962	0.26196404237911153	0.08586444388303623	0.32758046475638625
YBX1	0.9509899854835184	1.1032512282933071	1.0330571011744691	1.0863913859151542	1.0468122895362915	0.8411725164794578	1.0227574628643343	0.8484698317226763
HRH1	0.250420556677489	0.6174477718495274	1.0798403157312844	0.32482148492879837	0.9143542467682149	0.186527781760588	0.025188674712196817	0.1519859654308179
TSPAN5	0.07156493410772066	0.6846527175875251	0.8104248515954634	0.5092022645942378	1.1647120489323282	0.30875730841508003	0.5900371030485794	0.6844868189070162
CTD-2033A16.3	0.8642780564992851	1.0806979566940456	1.0267584955226874	0.9677033879895639	0.8422861303338308	0.7602833529065889	0.9914741824403397	0.5604883202261857
DPYSL3	0.1889870685641936	0.36171561725006074	0.9468990949682392	0.14439292694894998	1.2453244860000268	0.5754687912596197	0.8032086073797031	0.8844494630566809
PIP4K2A	0.7865914438150831	0.7256514309816514	0.9074747074004423	0.37107794025065044	0.8380587124167943	0.7320796936112451	0.6507499112185944	0.5664053001164226
AC006111.1	0.6933783152179507	0.9104620534346125	0.6788993219212563	0.6363539797425583	0.4951513589733412	0.6104948229356473	0.9903213875845642	0.41947739315133814
RP11-497D6.4	0.04903361606328362	0.23935061934270635	3.908899220220817e-06	0.09091757414144117	0.5466601654829354	0.13415261138265225	0.012884560319118684	0.33944488351121527
WDR54	0.6929573419092081	0.6296694167935006	1.2073530552285705	0.7210353802626225	0.8010835267274883	0.7090171321565583	1.0625962631618706	0.7100747439336775
FUT8	0.4482439514985349	0.7821930731867343	1.0484285340086117	0.589405708973411	0.7886199784028931	0.525144236903437	0.6814070496350176	0.5418565523206068
GPR3	0.2734754901931588	0.5598334609365155	0.48699657636570876	0.18044160446988625	0.4685306683303337	0.7292207435305325	0.7538780278476556	0.2422833750920613
IL1RL1	2.0158179159532383e-21	0.15920140012826928	0.48444521067457236	0.19930059518768597	0.20750959906698765	0.0939925537935571	1.2962569721108658e-14	0.02399726419158518
C2orf89	0.09217992429004958	0.8140081296379528	0.5585471280050951	0.05581894417322015	0.5418794108696252	0.26225820620406454	0.2002135537129083	3.0437818836056784e-21
TOMM34	0.8200221706309726	1.0521903724280244	1.0399016855727934	0.9872865370784933	0.9350864198942292	0.7976686621602659	0.9999379815601227	0.7211460945308042
IFFO1	0.33589517764680193	0.29932806142099383	4.171522885341894e-07	0.11753035484665575	1.0681155138365122	0.7600073902947224	0.32384647221965523	0.08480416888024778
HMGA1	0.8638956293916096	1.1278849955572758	1.0735169310506965	1.0612085744941333	0.9825439366723134	0.8310568937219901	1.014462338523655	0.8135309222543509
KDSR	0.6268726405931258	0.7721221979272638	0.7843811314961086	0.6826195936403487	0.8647923461771745	0.6850571988043117	0.7712544123483746	0.6211357071092921
BMP6	0.5423752669045006	0.15440245020863855	0.2456379705042181	0.20924914825774232	0.39855554292859624	0.24259308441218635	0.45387000616317735	0.24152090508154925
ETV4	0.4908129981826691	1.3232992172334663	0.9904836603433489	0.6359119232088356	0.4341532097328058	0.9784980164476748	0.784883280219191	0.187657330224097
PRDM8	2.4289987058589334e-21	0.41244006823925583	0.7757804532842515	1.2540846297492055e-16	0.7196369988693193	0.11550721559469283	0.5781821569322722	0.21847572026724857
TMEM55A	0.3947967521231275	0.4915431578561344	0.726573708330697	0.28391271772647286	0.8179507719062161	0.7704072326841587	0.6724944923167638	0.44866522468243364
TM4SF19-AS1	0.20274486715229065	0.342301612332454	0.9398606131279569	0.23960155575342448	0.21763599953528484	0.4270522611643616	0.4396776650445668	0.18914328296594518
CACYBP	0.9130005219415166	1.0392171951914768	0.9958620471572283	0.9599847797143126	0.9333011810249293	0.812342912083619	1.0197898048487808	0.8232491996573622
B4GALT6	0.35698231249601126	0.56388609428285	0.7319683786856898	0.14184790205848308	0.395333128388789	0.8417841189219031	0.7013101239103868	0.46772892352751055
RP5-1160K1.6	0.8323273438169057	0.718852242199516	0.6412631646071263	0.5105342884652764	0.8476516822948859	0.6255865438596455	0.9526219781348468	0.4070868594457571
TPBG	0.44652012548671	0.3360244310989651	1.0939595888187663	0.9161805113928897	0.924795345455782	0.34581915684850045	0.2603506435831529	0.6576771849648108
LIX1L	0.6764869578151398	0.29627171696513555	0.9653498137782208	4.712032850611823e-20	0.9171692983888085	0.7603116137047639	1.1944099868785305	0.1790450701757794
DOCK10	0.09380225872004251	0.05657107791057353	0.46302869565109317	3.306416923980691e-13	1.0509160627525862	0.7107056045179514	0.16912569614974501	0.554092814593798
FKBP10	0.7960658587950842	0.7902021126620035	0.9717123642859576	0.6174776061994439	1.1033371007292967	0.8899244195881871	0.9646349185390198	0.44842645242214635
NCBP2-AS1	0.7411371940119452	0.865646862175369	0.7934799523902619	0.836221704297373	0.7635723301936328	0.7556221382416987	0.9910796619981296	0.5941984144143886
STC1	0.46884737001501425	0.06394363873742252	0.8026324790938227	0.19102076169047624	0.9369558724373933	0.49738876914256913	0.41195444456352537	0.6367743831563798
ANPEP	0.42614506323954887	0.496920816358753	0.48073093094680075	0.14933149245873323	1.2395420824443026	0.17988472948194142	0.20443539815566344	0.048077197480565714
ARHGAP4	0.4498456167578439	0.7992683956613619	0.32306764265033144	0.17040566198878188	0.18061517027481913	0.39038850134926106	1.0202429691400654	0.5031381261148135
RP11-82L18.2	0.1812778904350183	0.481874570629346	0.45747236084218584	0.21631972523979662	0.5105683208133983	0.28823007539686235	0.34629205138268304	0.2835379827484565
PLOD1	0.9896253054414585	0.8643603696670671	0.9565876257193061	0.9759027035536906	1.0448078360889257	0.8637916974078981	0.8084740132411479	0.560365668878264
MMP16	1.8277802381380126e-06	0.0027936266086256867	0.14091455854743976	0.04462055855730506	0.7198307628933275	0.7259552647348406	0.5061767865172233	0.49549034679926823
NES	0.3989990094830104	0.8013320409458637	0.26401510705743064	0.19037710005186384	0.805398021513794	0.8934462189909668	0.7826537692979312	0.32668487517750144
RASA3	0.4433107980527072	0.7422385554467398	0.8062176702225009	0.3268755836624768	1.0789104145371626	0.8142025923090893	0.6442319459348703	0.2934133455042606
DYRK2	0.7895641154493169	0.8133502568019572	0.37970398930058274	0.7153364076674142	0.6912214033098676	0.5686553593211371	0.8129175129146798	0.6303348429426698
U47924.11	0.4440504873736018	0.16228327484882998	0.021772824590771594	0.10502873111700088	0.772581201010453	0.40158557298619024	1.1701919209536393	0.27305985723401704
CMTM3	0.7026168606225552	0.18518512897401834	1.2213049790041552	0.3538631883780127	0.8292850206391219	0.7464593274628336	0.9332200395618969	0.18481270208487321
IFT57	0.6742722268570287	0.7342737357058832	0.8818017156684063	0.7661038616171998	0.8312316527691901	0.5746931686277625	0.8693752740613759	0.5478845749576757
GNG11	1.0195735317023638	0.13947989685476864	1.1331600009328475	0.1996332449956559	1.1392209149548271	0.9249199380732201	0.39801833221198274	0.039826299879503424
DOCK4	0.46846163285058656	0.41523815069047004	0.4719590230967043	1.6197602862900426e-15	0.5536247296858697	0.6412476217015164	0.5507039155576897	0.4718066129672788
RPIA	0.7986016482750825	1.075588219458691	0.9172934450116478	0.7847943216098529	0.7201796178822871	0.7325022882189377	1.0585588605471696	0.6414857203613212
SRPX	0.21047942408234993	0.3024692131605319	0.6753160705107638	0.2944079434877935	1.222265213002908	1.0094452410232957	0.3288115890640996	0.13575874471543165
PODXL	0.639279740664865	0.954859926807311	0.925073860233852	0.6350280087244982	0.8285766394181323	0.38148294027563834	0.8134584333915689	0.47828241649709186
MME	0.16562999543827672	0.24108334098697357	0.40832526435171274	0.4449078886915516	1.0315481647243627	0.5743732152244229	0.1999758732429384	0.1972270171125893
RP11-443A13.3	0.1838334097504425	2.5797920707122673e-21	0.26265850495061505	3.003680638358864e-21	1.2002903814725374	0.056977117857953515	0.27740122250522986	0.5723123751112297
KCNMA1	0.25738734078090486	0.016064905519317236	0.4284945214496244	6.390368352552446e-10	1.2509800992755922	0.1509131314057612	0.34121605242595177	0.6703350727511853
PKIA	0.022639336662279613	0.05350969077244726	0.5698845361174331	0.0437610874703619	0.7417266474945127	0.2301745108619513	0.5953501303767413	0.9439264149522646
SYT7	0.12577757134968315	0.7583940632027774	1.4892864687938167e-09	0.8917293079532203	0.381868942628711	0.05545020581267037	0.7342937693116883	1.0303209383193945
KATNB1	0.6525794590603055	0.8396564925943178	0.8626029993719033	0.6827395940892791	0.738779634291001	0.6934419375340429	1.0358952593810669	0.6335384141276773
SLC9A5	0.29040595081096615	0.41940593272627313	0.32332928901429725	0.2837037572481197	0.5821248956855661	0.44872094520827666	0.6236275056431672	0.3181373794276243
CCDC69	0.28622679318596794	0.5887597358821981	0.5205730907425434	0.5956911710984828	0.41931928067532587	0.32677292236746047	0.41253197740053044	0.07801811312822032
RPL5	0.9486103683481941	1.1016572159307287	1.0320085398193297	1.08212054004843	1.0348608640570585	0.8307568223240545	1.023411858380383	0.8389668823007702
RP13-516M14.1	0.4081616715705502	0.5372120320863938	0.5957592646719592	0.551958482469722	0.46063877179006923	0.49131384250356475	0.796836846749217	0.4306096794926382
ARHGAP22	0.23435955335056813	0.14813342133298193	0.5116145909999789	0.133101956776567	0.8800467646368046	0.32526953529082003	0.3238612837232994	0.24438156603484124
ADAM19	0.11258596107349156	0.37983786418497434	0.8848360696946326	0.3956954247429615	1.0674477380920235	0.566944585120544	0.5155039968469391	0.25159163958620023
GPR162	0.38465259093602816	0.11905211684065624	3.645572629759573e-07	5.355644069759611e-12	0.45465635027283197	0.250953899320331	1.1988366905412153	0.2267361984583223
RP11-736K20.5	0.3949058818096636	0.255176224497815	8.24650458126214e-09	0.22533420389376896	0.4417851242361717	0.20387396894567403	0.255459099303149	0.10242168799956201
SERPINA1	0.44154213737960435	0.7106798423567217	1.0277998130510837	0.17405153075126645	0.3119287161303244	0.29045077593281454	5.277771848123338e-07	0.3970332750266682
RP11-1299A16.3	0.0004444872746108429	0.32673181578129884	0.1277196644754759	0.09419106194054051	0.4544304512731939	0.020962696457082732	0.22672692030514124	0.21870738180759483
PTGER1	0.11749210221258058	0.2527126330117744	0.08569267327595205	0.08328252650485539	0.3503303470074761	0.13447392672999267	0.3469562634408438	0.14948113723119083
RP11-221N13.3	7.390040022334183e-07	0.17584250946304458	0.7878521945963446	0.0985386194305912	0.6203505164841869	0.6139189909296559	5.959088195755016e-17	4.021580099503961e-20
NAV3	0.13689430387826565	0.29759137333904145	0.7431328103288203	8.48930661079941e-18	0.901005888882536	0.493292266646814	0.21914337278111207	0.12755418675364047
DAP	0.8983583073835046	1.0585634231298229	1.0199685089269281	1.0008372189546613	1.047553322239666	0.7801439321987834	0.8967771953767738	0.8466089161503288
ELTD1	0.040003758608201885	0.1281432937098259	2.7516571564285357e-20	0.008717896151859776	0.588634119883442	0.09223031481277977	4.971876891892841e-21	0.06564952683979972
ARC	5.201706848283346e-07	0.38570312691374187	0.08105004266574845	0.21301486730046815	0.33124434119214985	0.2790421787001677	0.9122355109419255	0.21377864185407583
MME-AS1	0.09259565274923424	0.16876695705556344	0.3108897623891186	0.35200318227340993	0.880656871771896	0.526716269975725	0.13892380965393286	0.11593031296228215
EEF1A1P5	0.9560470853208893	1.1087486979616985	1.036519569847459	1.0953724254976422	1.05579375349923	0.8445885286275	1.0236518194471582	0.851917902828234
JAK3	0.4131104290940402	0.34627174113342846	0.2765296789758778	0.24779196935547648	0.23898503018393885	0.2500813054621525	0.4366211357027065	0.02949059873850584
RP11-169D4.1	2.1689211885582374e-21	0.08497216575776445	0.37813963796744665	5.8169240639328114e-11	0.0566400098903906	0.260864619370893	0.20585662659797324	0.045975815761552595
PFAS	0.7992104819038298	0.8355379803367785	0.9062473992562634	0.6022479056178769	0.6772420188273892	0.7566204327667473	1.1497094387535527	0.4829342551986256
TMEM158	0.06167646485453981	0.4749384540339429	0.9100431783926022	0.08340201138300063	1.0157384465563986	0.6852718247357761	0.6349268603208426	0.18139948273099474
INSC	0.03715914748255558	0.23078195665021245	0.07569829650794545	0.03198489486473754	0.3349002879914288	0.19006397213515264	0.10833234905828813	0.23080455780718082
ARSJ	0.367119981584765	0.40972667218550385	1.0840776157696403	0.3039084131921162	1.107271622346836	0.47099383943186324	0.005672801986374147	0.5042150963077556
GNL3	0.9023203919349893	1.0958694031550107	0.9951225037835375	0.9858357728649572	0.9629962925833385	0.8183210707562961	1.0225465354052532	0.7893874003723557
GLUD1	0.9273348057911257	1.0750154613500373	0.9875130704700967	1.0252425300217174	0.9697964293487179	0.7667065487057706	0.967420606361445	0.723694059059948
C11orf68	0.7088483072241759	0.876330966988186	1.1690717122323626	0.8343491288142441	1.005509336623506	0.7520877056652615	0.7917955074840056	0.6176082892004754
GPR4	0.008940851964651076	0.10905495467089477	0.10695300030836057	0.00826510649741952	0.25550912222014965	0.14299876370761855	0.43125662474903326	0.058511649544993036
DUSP22	0.709366672317445	0.6164339832125877	0.6413166217521157	0.6043389942483356	0.6260816791088042	0.6731056520209183	0.7461020712645837	0.6170624201774023
RP11-153M7.3	0.05091152632411491	0.03155682224701049	0.0729876863766411	0.05640043719822139	0.043569230907094844	0.05384331117669277	0.11029468796722038	0.05694417610182784
PITX3	0.3108925960491825	0.09483489613860666	0.1639754126064618	0.013886762230864437	0.08468116539910751	0.02414182069493368	0.39105908935177797	9.380094824574874e-11
KRAS	0.5777204714572352	0.8068207969637938	0.5727188921773305	0.6109734406745201	0.6142393937309656	0.520235504808299	0.8276826232710716	0.5275289585503848
NPR2	0.32637020283651114	0.6196647424758419	0.20083299366423346	0.2427176203204843	0.9480383559139387	0.4188818589183095	0.5571716602136295	0.30753331298548026
PREX1	0.4689524728012278	0.22177394480798457	0.14083647672989327	0.46006572769143006	0.6453528879307336	0.8336917907200069	0.7459072784936988	0.35960636567905896
ABCC4	0.8669297611341595	0.6747927232519134	0.8032434842820053	0.26012723620821915	0.6791651872827202	0.5686228021350644	0.822555987980018	0.21617143125535257
SPRED3	0.27956292054202175	0.3349731291085303	0.2624180281781507	0.10527340323294992	0.5264540690306462	0.30626314265866333	0.475749375453328	0.2121107308669128
ANTXR2	7.749899604663321e-09	0.7724989417437184	0.9531378469221757	0.11790105663213547	1.0931768415892056	0.42465109441985766	0.4368763296173166	0.37510862228480557
CDH5	0.1586173942965853	3.7016572600667504e-07	0.2254763675701925	0.4375341273691356	0.09705662861397088	0.1550136527817841	0.1394222306315266	0.12500667832964443
SSBP3	0.6862492692761161	0.7742150051189112	0.29925542015320344	0.7396725501700893	0.786158580684447	0.5374342434995157	1.1073064438951437	0.673084762317954
CDCP1	0.3403824963301818	1.0550399321613044	1.6820203340251114	0.7856148398986867	0.5279180664861916	0.1589079407180906	3.4702075635492783e-05	0.8036946322544126
GLRX	0.6348974226046114	0.7200467683407649	0.8937152548036345	0.3278371401605155	1.0110440589262588	0.5442270937379268	0.35919613013882157	0.48017788058072036
EFHD2	0.7526459765365168	1.0673898469407903	1.1763714498551747	0.9507134787296978	0.9392617965180066	0.8077325450899187	0.7932117458915572	0.6839546364439367
CHGB	7.181774713609379e-08	0.19901398974241252	0.20354882349137648	4.506185920146441e-21	0.14600303249534827	0.24379584921339165	1.1716091218897358	0.7300304811917728
UNC13A	0.1068086917663805	0.3129389679724324	0.004282563528168276	2.2513006368602374e-19	0.27513680824597464	0.19802804933613474	1.1415163300741198	0.6067382795351433
PLAT	4.108889686113502e-16	0.3584227701283851	1.205512430463011	0.7661514425962703	1.0585996267545037	0.9849270367750856	0.31806219012372566	0.16539953442641742
ANXA2R	0.4676828571809981	0.3984784988779714	0.5099070554932654	0.22420286681191365	0.37712737490850745	0.3181790627917813	0.524775748238314	0.3711079025747929
AC112721.1	3.2756043065164996e-21	0.07132372276664674	3.306227841942331e-20	3.1163662409958896e-21	0.5338855751815837	0.11153471416148344	0.0036547372444815265	0.10393107346754472
FLT1	5.3694289684976847e-20	0.07744368776003555	1.8115340873782147e-21	0.12396139941201346	0.38989257727297905	0.4984882913176013	0.056170359170377535	0.15651803470362927
AC016683.6	0.6442779410411471	0.7638202844691048	0.6988420676218	0.37106728807130196	0.535593574928608	0.31482793439436446	0.3439574021498372	0.27279993656007245
ELK3	0.5272510450769882	0.6892526479176827	1.3908868087213486	0.6266274519006879	0.938263726648618	0.7756630359101016	0.6453535805443047	0.2091943409320314
HGF	0.1271427009274903	0.16651095070162505	2.8571855912689374e-21	4.608890246729494e-09	0.5555601365499073	0.06120095965097415	0.4656298571471311	0.018528669636968472
SPTLC1P3	0.03620245503466096	0.03718379375019847	0.028840596647131386	0.01438098241962183	0.03631664432297211	0.0357918090347499	0.020648992064535025	0.042273977226502994
PYGB	0.8822993763126854	1.062446176124566	1.0008128116783919	0.9557907901513643	1.0042438989928448	0.8564703843990604	0.9158918212851468	0.7991986764674265
NELF	0.7147643599656742	1.0113186773800646	0.7664784770797998	0.8641366855923271	0.7954408207861476	0.6810723980191788	1.0629870718049235	0.6390487246169638
RAB13	0.9840501332197009	0.9726002551257026	0.9286576548183756	0.967481426139729	1.033816019656478	0.8248262938348142	0.8389880387809893	0.6886029516479886
SATB2	0.19562600696258411	0.7425531351248635	0.4590182399178641	0.09216315193047835	0.6755080970531268	0.5709301785294663	0.6840402227735988	0.4372319633622591
RHOH	0.12629109913365927	0.17592248797319585	5.008680119766003e-20	0.06279935529207162	0.0941016953449316	0.09904020089338413	0.32269605948582486	0.29300071818420553
C6orf1	0.6146013980456551	0.7695462761540663	0.8133690676279418	0.611777638066687	0.9145361670397798	0.8260025041294062	0.6771923438554002	0.618236790182042
FAM92A1	0.4592683798575141	0.33915153939189846	0.7242830531076497	0.42158524502703437	0.7137263914116233	0.6045676967440025	1.0277843499152242	0.3189731212337626
TRBC2	4.6764685484866916e-07	0.4703292557385259	0.8035771717988923	0.13571294900543387	0.48586837776848735	0.24589932369256667	0.1828483752875178	0.2941844532635014
MPG	0.837034966978582	0.9672119693202412	0.8389875707783612	0.8843074588237582	0.9502857992637681	0.8047369626207186	0.8103995954606333	0.5825945746883404
SRD5A1	0.6280530981698909	0.8672045724377286	0.8870566040971597	0.7686601448069439	0.7525023452347813	0.563019482223358	0.882068843917494	0.7084300957618866
IL27RA	0.5475232228775274	0.6388989721267976	0.9468365023452038	0.5142448318869096	0.4320714723218073	0.5581971061657447	0.842501330404795	0.21484088675292679
B3GALT1	0.20173692034974527	0.11662693814538114	4.194569604943877e-21	1.140644648492406e-21	0.16974652640017462	0.48256653523720133	0.4858983148015263	0.18783321721776303
SLC6A15	5.398313301659833e-17	1.4710290365688038e-21	0.2416638687544712	0.2731601902259842	0.22244611956543775	0.7360118091666845	0.8211638155650779	0.30036042886819386
CALCRL	0.38236717385686125	0.0571825700636271	0.18740732768297255	0.12983767394886872	0.3051051612780444	0.10054520576549658	0.47885409656228123	0.04860874894446411
PLEKHO2	0.5145015092604815	0.5143854869387366	0.4737207143573323	0.5334746716039708	0.9116006258909861	0.8004792129073333	0.6976827909577771	0.18078482222220604
RP11-549B18.1	0.23786950009660096	0.46294023031240894	0.44690970993994217	0.11888498353919064	0.18696556601460873	0.6471179109650218	0.5450527032801596	0.4026066468880837
GEMIN5	0.72215229395747	0.8501904435992019	0.8649553753028133	0.6281625582033799	0.6672627811643635	0.7000759250315568	1.0250231736087114	0.48896815611175903
YBX1P1	0.9095728326258106	1.046086038775292	1.0162556215842862	1.0051504006832965	0.9855075030747684	0.8136626928265358	1.0375344432882014	0.7742934350130264
SYP	0.1666676600324915	0.431626817955588	0.10667728058197994	0.08386275517796883	0.21927775391297008	0.39662608011071304	1.2056458374684544	0.6988685048871028
IL21R	0.16841049127015362	0.17091607326138497	1.717382531610256e-10	0.09472530224146136	0.5477063781665735	0.15614642256664463	0.37482713003335366	0.06908162235980762
ITGA5	0.7833706711758154	0.24437956849373635	1.3272048828043095	0.7193396785073509	1.199326094526389	0.7380265731778141	0.39620803823868084	0.0653622875445804
CHST2	0.40842312187099744	6.184591747621932e-21	0.24466082645351087	0.25730303857266956	0.7035700943325223	0.7114486216149174	0.5626246271670432	0.21563477177138063
CTHRC1	0.19350230360337492	0.2556733308641826	0.8062874428627508	0.3356481279978299	0.9651367521201302	0.7638943861862455	0.32050170816371454	0.7212658551559914
EEF1A1P19	0.8701486732054872	1.0244372787020797	0.8711052257295054	0.8873084518491029	0.8897332389260388	0.6944647538494638	0.970425049560696	0.5188715314016442
RP11-567J20.2	6.689060576010348e-14	0.016488191868746747	2.36401264224616e-21	0.055590587436285185	0.2820365803835663	5.191606462269328e-21	0.14394158969485285	1.496865279653658e-20
CNIH3	0.15403899816195424	0.31427904750702296	0.36842843952939897	0.05784530736074757	0.5909527546534611	0.6843455842708317	0.3378196449142831	0.31493802724483105
COPS8	0.7583362469372483	0.8802309256444585	0.9587551503208022	0.7737560198861615	0.9563321445970261	0.79087283235004	0.9382084735232584	0.755196484907385
RPL4	0.9523729777643185	1.106323911715991	1.0331733702022097	1.0897447498778927	1.0453468104184005	0.8400966494045007	1.0221317939259338	0.8457955099634897
EIF3E	0.9230593588791902	1.096711819556269	1.0389700953234586	1.0466136487260587	0.9750588151400847	0.8098862868906027	1.0274444435421564	0.7984039702243488
