Name	C0	C1	C2	C3	C4
ANPEP	0.9696982963974856	0.43196084223813425	0.4394508290223122	0.16450550186765098	0.05010185783365873
ARHGAP4	0.2936583537130806	0.39231942231420247	0.6576644781331143	0.15513766339666565	0.8678114965955053
RP11-82L18.2	0.5208608934813869	0.27564270933900215	0.42242610317063123	0.23641990986564904	0.2780403284769724
PLOD1	1.0824014201538426	1.0515339905875907	0.7644460915067885	0.782598573002121	0.7322467642135644
MMP16	0.7747481380922032	0.10366031458130613	0.016855095602023754	0.05463401467962721	0.607936625064625
NES	0.9391918820070907	0.3235128273630483	0.6589951754871595	0.12373118016422051	0.6818529996164315
RASA3	1.141617504339852	0.6447492589305962	0.6344052468018977	0.30233263989529907	0.47309322506703705
DYRK2	0.6931383213705536	0.6118806461927663	0.698749428005398	0.5490023739534172	0.8082789494542859
U47924.11	0.7387666088925272	0.2825575888460388	0.13855721858190834	0.0005614684925948155	0.8779617083461456
CMTM3	0.9398789691809	1.1188043199012911	0.19829021406080002	0.32488153235249645	0.609050389960367
IFT57	0.85329273351964	0.8213182496118591	0.6303013420623416	0.6618713731286898	0.718146168967819
GNG11	1.1596636610142075	1.2395702411533074	0.21770923820182686	0.17685888740427616	0.275743612534646
DOCK4	0.6288605636990328	0.48991168928776596	0.43265190584404545	5.548679356245278e-08	0.6120007668657494
RPIA	0.830431820625272	0.8934228832060936	0.9082167960794111	0.6663054233566225	0.9052072396818172
SRPX	1.3038614123010972	0.49446024328686966	0.27383080618186295	0.24501088407342603	0.2461661966854342
PODXL	0.7978439747215191	0.7828543492667938	0.7903731541570389	0.5954012685401663	0.6072430174247572
MME	0.961980797793322	0.32136772599892344	0.20672189988590708	0.3625852337741655	0.18258520590777805
RP11-443A13.3	0.8131906925861027	0.2476219236608415	0.03414668433179517	0.04057143339656328	0.4501589225440057
KCNMA1	0.9058770868784505	0.34089951923880907	0.09215787128314719	0.07774597863539377	0.5090070800911589
PKIA	0.6668435947418141	0.24505171206520687	0.11132105743836034	0.22926425996109134	0.7000772209443354
SYT7	0.31770145057528715	1.3510543366712789e-15	0.5989712980350193	0.7854336107802685	0.8085432808226474
KATNB1	0.8353798040878122	0.78829766791832	0.7182400536032403	0.5954309683816609	0.8872501785001943
SLC9A5	0.6199304396442797	0.30871701735507223	0.3507542242653871	0.23775180619610187	0.5168736234318859
CCDC69	0.49143607627768066	0.4162701029149012	0.4541370464161709	0.47227265683767605	0.22029703361637862
RPL5	1.0781511881732766	1.0210810641687407	0.9565028408256131	0.9176921282860769	0.9644845066382284
RP13-516M14.1	0.5603703059079809	0.5265379107309364	0.44741669799281286	0.47160574439475145	0.6569179669804759
ARHGAP22	0.777918272308584	0.3750097410958363	0.15842883277700234	0.16448195672438387	0.266473888204859
ADAM19	1.0697599222403364	0.49828415237634205	0.3173509319487277	0.40954086018431646	0.3220017212459803
GPR162	0.4816270902226153	0.17502741052815082	0.0751184845757726	2.398513642623615e-21	0.8657158451532783
RP11-736K20.5	0.3857914885054875	0.1871038923019417	0.22454848140464878	0.1352524563541842	0.2362650771452232
SERPINA1	0.3415761637870301	0.6677376165814083	0.717549944306557	0.29771348115001955	0.09475384822616943
RP11-1299A16.3	0.3736705465576605	3.124740832957312e-08	0.26917546578154133	0.1241426256539182	0.16740978799081133
PTGER1	0.327751318892877	0.08594788245880206	0.2033211090387512	0.07262126533890767	0.25620048450047994
RP11-221N13.3	0.714482148384544	0.4217135281975737	0.17216036146134664	0.11162668297108748	1.5472415487468853e-21
NAV3	0.8617319263320957	0.4703817686543737	0.2868902456828834	0.05183592632710928	0.14195748751797707
DAP	1.0602418338866642	0.9778639211890225	0.9310603073325551	0.8698856579791897	0.8848946206863899
ELTD1	0.4385081193155491	9.919285830417459e-19	0.13514113886953077	0.009172850921977168	7.562248629554207e-18
ARC	0.4369257471017774	7.9756338731611e-05	0.2652034798971092	0.1780075728659267	0.614498648719221
MME-AS1	0.838205117263089	0.2343192908546084	0.14204246684698543	0.27913723202029606	0.11474082608069049
EEF1A1P5	1.0971244140471506	1.0268063215885113	0.9639862430909953	0.9284559374264328	0.9711157113404657
JAK3	0.28726337604821156	0.3856187399422547	0.2763140809940047	0.16472245276939063	0.2858347753589839
RP11-169D4.1	0.21505917402972768	0.13918624922962738	0.08624460135265456	0.06042362388297865	0.12566073349739598
PFAS	0.8150167435610455	0.9287533317149805	0.707645910503447	0.497415989686203	0.9105870114400202
TMEM158	1.1003343066862206	0.49212702138938746	0.39029814207515423	0.1613770116341345	0.36511874025609536
INSC	0.31631449950511825	0.0015036128953797192	0.2269060287238091	0.04685978329006801	0.16934241440121872
ARSJ	0.9485776263260921	0.6989299308541713	0.4495340992103965	0.39179921842015797	0.18349912861712042
GNL3	1.025018975617533	0.9772705101157371	0.9463707558302681	0.8381467271287767	0.9467876562349408
GLUD1	1.0127807659641892	0.9887982710236841	0.926956511267652	0.8611511403705479	0.8735106525101114
C11orf68	1.0504237596438788	0.9700507479851591	0.7686991971526151	0.7566839703698164	0.6880871220237085
GPR4	0.2987817572722104	0.05418585950486534	0.07170534509640991	0.0119122799325716	0.25070028561595403
DUSP22	0.6898005601366426	0.7233827218198691	0.559665819564787	0.4985029428696174	0.7692446696773383
RP11-153M7.3	0.0618920309496156	0.060053379556422835	0.031129674309588812	0.05111330699457229	0.09017733334039855
PITX3	0.0924800115506628	0.27275584671929176	0.08606776439000711	2.0384055897991115e-20	0.22202757389507705
KRAS	0.6670920537132061	0.5813474978768159	0.6811184537781122	0.5107377747692271	0.7189090566500621
NPR2	0.847491661669978	0.2657163867132498	0.5098470875751637	0.18217736993123845	0.44980170823514365
PREX1	0.7740019851296982	0.3304274536771825	0.19104903598822923	0.3043926880842423	0.750460716481795
ABCC4	0.7184213104451873	0.9368746537000063	0.6013774978247008	0.1997035251976233	0.5831583432113722
SPRED3	0.5210322396129539	0.2691025837578568	0.29021880397844124	0.09534222200890766	0.37094143277743585
ANTXR2	1.0819560171572553	0.3139140590248947	0.6702491184233947	0.2837904274908995	0.2793669451722883
CDH5	0.14161927145233644	0.21061002543913102	8.944233671854927e-12	0.3540681348517958	0.1394406065802594
SSBP3	0.7854405270119145	0.5008551458470444	0.6373578755728972	0.5723290465213456	0.9894584221033655
CDCP1	0.4808098366134433	0.898952691514669	0.9801569123409838	0.9285808269646914	0.15912108212718695
GLRX	0.9352978421509682	0.7535128496413559	0.6924563180886807	0.3523085294934349	0.3735397107109853
EFHD2	1.0144414960812422	0.9956484893819474	0.9239402373022199	0.8386796884351552	0.7255428991190083
CHGB	0.24111333366504273	0.11381678281131269	0.185712670816638	0.05480704045844088	1.024306597256461
UNC13A	0.3173522371272545	0.06974013322052697	0.2679315473466705	2.997170516315796e-07	0.9428897680322891
PLAT	1.257362775750705	0.6116693541689595	0.314202815941613	0.7018968689474145	0.15589298427755102
ANXA2R	0.3983072719259787	0.5140080006114577	0.366546732140341	0.22066003865582576	0.4798438314666459
AC112721.1	0.3938507793571651	1.8491275388106823e-21	0.06885534414202024	1.2511350978303352e-11	0.05077544468602761
FLT1	0.4445767608429026	2.4737400913412444e-21	0.06972662283936307	0.07899944058361838	0.17805374068470248
AC016683.6	0.5088137794047901	0.6959417279058376	0.6716018511919601	0.33669219449572035	0.2766879538758014
ELK3	1.0603929423562661	1.0348847459759307	0.5963204282234041	0.5832483380795676	0.37057843570376725
HGF	0.48051189053585314	1.1833564209459366e-06	0.12441571286858813	1.8449290901596693e-19	0.2669290389291283
SPTLC1P3	0.037368901550078736	0.029525499779934804	0.03845464173312652	0.014962065958613689	0.03404003649772661
PYGB	1.0591955052747057	0.9679440144860995	0.931626518345355	0.8182534851191686	0.8919739909439581
NELF	0.8718735474092382	0.7602053689089282	0.8383959858845738	0.7161643498683297	0.9020174703918297
RAB13	1.0607517948992087	0.9950518880916052	0.8597928100894517	0.8023140689694196	0.805137807862228
SATB2	0.734628884804808	0.3125892881454078	0.6187708927168573	0.12509068510382984	0.5876537194847158
RHOH	0.12360959979836096	9.418678503303177e-09	0.17497875900407742	0.06977345659563171	0.3444996522691711
C6orf1	0.9819645215776716	0.7284614422405166	0.6924061560080355	0.540835980428912	0.6838129228895831
FAM92A1	0.7970063912721365	0.6850503406154609	0.2837574224902995	0.3503671194955875	0.7382329505767348
TRBC2	0.5137905119988537	0.3150243673753482	0.43640197377321716	0.2611631991307709	0.13178873948679143
MPG	1.0035150951298935	0.8776732142826775	0.8359160013105847	0.7191847180708975	0.7352705319435825
SRD5A1	0.7833446410469895	0.7786149437338389	0.7463335487136441	0.6892927301857151	0.7969830979712911
IL27RA	0.5811382348350016	0.8411399984823225	0.5260255716378551	0.4349339661108804	0.556852530175423
B3GALT1	0.29704606702931974	0.0722428649760581	0.10460014718123294	6.876924798427472e-22	0.49199780882898636
SLC6A15	0.47995329898501204	0.15792010908260504	1.0011088987919971e-21	0.198594113242429	0.7092380035447645
CALCRL	0.27782031901575777	0.33833537687458837	0.05773736956471696	0.07255495594813355	0.3028170295170354
PLEKHO2	0.9879461972234469	0.5640677924318098	0.4262370876117695	0.3738923842128438	0.512553258523465
RP11-549B18.1	0.3679245535561542	0.37716478446805846	0.4091000131888781	0.11760078675307348	0.5772876860970062
GEMIN5	0.7834862540350009	0.851635111876154	0.7164523134167642	0.5270304068863733	0.8267139047006151
YBX1P1	1.0408181683360562	1.0022754561381149	0.9046282414279465	0.8509139135747888	0.9459021824489283
SYP	0.3330749871654604	0.1295242336404408	0.35713954440573115	0.10157957362950244	1.079717870495443
IL21R	0.4619546223829757	0.10008069138483057	0.12928835413840473	0.042351039541636944	0.24973276028963606
ITGA5	1.1908924532919112	1.18563437832361	0.2609709805379242	0.6174099491478435	0.1844033710444865
CHST2	0.7485520463193979	0.43145236232377554	0.007840844324416311	0.15650144903245652	0.5299776951457439
CTHRC1	0.9907923761451144	0.47084255110546336	0.3023272843590807	0.3933418424037748	0.5186143095684717
EEF1A1P19	0.9400469997185775	0.9148132137749403	0.8595038058174588	0.7221267819631761	0.7816328676265603
RP11-567J20.2	0.218317164664042	1.5266606756019578e-21	7.240377092299123e-09	0.03925520459475719	0.0615393643203828
CNIH3	0.7029992023981965	0.24540652079122088	0.3007463540797233	0.08251564833701207	0.37414005732766253
COPS8	1.0072208925355344	0.887944017946081	0.7793019816150915	0.6828870977005237	0.8852123384219573
RPL4	1.0882628753289358	1.0233962329102144	0.9612805901654209	0.923485395840353	0.9676403658629351
EIF3E	1.0330184516265801	1.0129290179116082	0.9474653182518529	0.8897552774987718	0.9459217632021065
FRMD4A	0.8505796967260257	0.44170463320010017	0.3335767146453369	0.2747100662789382	0.4844527479533053
TEX10	0.760114251552343	0.6915933148538064	0.6262906121686739	0.5176796818734382	0.7371309923345205
LINC00460	0.4834065769104858	0.41868087518215463	0.37462216783656027	0.08769445579840568	1.4425106099893066e-21
FAM43A	0.907144990729923	0.10436973945028391	0.51645397943637	0.5083669072248748	0.559546960957236
CTA-221G9.10	0.6167823039759909	0.3932844030115242	0.44363355804061244	0.2251644476625891	0.9102506709892327
AC002303.5	0.4041130275476502	0.09621491312438121	0.10905946385742538	0.04299139257493701	0.3047909630425338
LRWD1	0.89150435511852	0.8010968506440885	0.7433648084653356	0.5954748233066484	0.885684256203607
TMEM231	0.6961413971324225	0.6221122814911971	0.5217791996029952	0.3673421932353453	0.6874513956888313
CENPV	0.6331616595834296	0.6713500913778188	0.879298068617163	0.42155218148785284	0.9653363634352633
SPRY4	0.9353362844897538	0.48378278803082453	0.9620729636973706	0.2597886124402705	0.45985568641800373
CLDN14	0.30868527158922016	0.16987658052167784	0.14035834163733357	0.00717839017282676	0.018221636992085087
SHANK1	0.4755421401767488	0.03803120009189875	0.10718216715833985	2.4429092312946225e-21	0.3980754634251045
EEF1A1P6	1.092599051535921	1.0252968728421166	0.9619513359513667	0.9248613657516017	0.9683989398364244
CACNG8	0.35926203368258736	0.4623728446126167	0.2563398788851313	4.633822869528165e-13	0.19924569377062332
SLC9A3R2	0.8899997632317597	0.6623950794767229	0.8543708669419879	0.6571671385766756	0.5862488211373672
TMTC4	0.5630471410471919	0.653150127463082	0.6851269348091239	0.38748646404078346	0.9272049836371035
ZNF883	0.5577018823155807	0.26556711724414134	0.16594975275417784	0.17167061454314025	0.5466429470220266
RP5-1120P11.1	0.27340480458953076	0.44732818774697963	0.39612959697394956	0.16764836624988455	0.3730360004275411
LRRC73	0.38078626364374635	0.18203197072244254	0.36506300908018413	0.19630336232881873	0.48541690948892097
RFX8	0.5835003356035295	3.089866344773157e-12	0.19007113645231372	0.11032871051442127	8.415299023031037e-21
GOLIM4	1.0400535087110743	0.8640590457431582	0.7961499916270958	0.7209106372697167	0.8646278407666188
CDH13	1.01930227014041	0.024454757528499377	3.241201057471056e-10	0.4402428516058923	0.11215512914262317
RP11-318K12.1	0.22217954147252647	0.2591047645081546	0.6004128260569281	0.016694902382030183	1.3502975416087695e-21
TGFB1	1.1074611586771987	1.1628494780133207	0.5759343564075357	0.6426899312220336	0.45018377024007183
SPRED1	0.9285697908437195	0.633378902363304	0.7716103068566337	0.35084370280377075	0.4456042228849958
ARHGAP31	0.9043042077253017	0.4542103527719089	0.24522793523799472	0.10623025999144585	0.28262088667180146
RP11-17M16.1	0.2980397262081744	0.06411107274280552	0.28649890607700024	0.06529486051449863	0.3791441841161101
TNFAIP6	0.7024931613426417	0.33069458409924046	0.0779543518142769	6.6815716939244394e-21	2.7407364561857308e-15
FZD8	0.7211959333307117	0.27531519252010195	0.24041383845615	0.2919294108777365	0.6118410486941179
GLUD2	0.6402335074767092	0.5972708684644611	0.5351726430669907	0.40601184718673533	0.5140224698405603
GFPT2	0.9941367137401708	0.5912117707187196	0.09005855498219509	0.30667549155916857	0.23339665420158465
ZADH2	0.7090539060517171	0.3939169191201794	0.6660998139173545	0.4082278285340342	0.7882397950577794
SNAI1	0.712567083271086	0.5171881340729755	0.47618034275736426	0.17519523038418516	0.6012934834069288
MAN1A1	0.866008067384851	0.18673642652332692	0.7457695049079293	0.3512386269540516	0.4829519099742166
RP1-101K10.6	0.744942483510997	0.6439017032376786	0.6163209813216441	0.4139854289263922	0.7167873399961582
KHDRBS3	0.7476278567235761	0.28134077515515793	0.48460083699147977	0.02099282015509958	0.8042252914683949
RP3-497J21.1	0.12568391048526895	0.17789620244312185	0.15642483487041847	0.03544555411126476	0.15321812006876778
ALAS1	0.9393439456741279	0.9444477692410976	0.9170980316247046	0.7405857615005621	0.8621185184602402
PPM1F	0.9339631885907002	0.7932097522554807	0.5306069337380781	0.5124244179418247	0.6745871248886994
TRPA1	0.41643387165866613	0.05918116164926721	0.07656401486599264	0.04184993781511406	0.321724341348796
CCDC28B	0.6652055684656446	0.39016118685209245	0.42032284645271245	0.26293696756661544	0.8031905763105966
HHIP	0.48789770611923156	0.05867441170110798	0.10806431546537058	0.014078289993580875	0.23943497226767294
SLC4A8	0.49991414741743173	0.08175656757465921	0.27644263039568173	0.06144729324935062	0.6977400457824154
C20orf197	0.15375597034266208	0.06021484697845762	0.061442219116446144	0.1572403028907758	0.19790701438863614
DVL1	0.9616915434251496	0.9409852691411332	0.9071319895687817	0.8140288971913324	0.8524574196845094
KCTD17	0.8470604147145286	0.6321861208591515	0.46677874941163316	0.3389149174026109	0.7779861893502954
PDLIM4	1.115495967504064	0.38758225752749426	0.06191742621527666	0.6001270453802839	0.1805411959336984
SPRY2	0.9866132710454105	0.7052084005417291	0.9214039416921919	0.3277125224860233	0.5122414543553508
STEAP1	0.9339846750441191	0.6869781692966477	0.9195237484941647	0.5395335840362395	0.16007088117812623
LINC00094	0.8236437361642124	0.7557153608981338	0.4887089056943205	0.5562300688184637	0.8173628867420425
EEF1A1	1.0951401256886324	1.0260639926027266	0.963108205455783	0.9268998975282834	0.9701124879151551
FERMT3	0.6128642192801704	0.15690094692980555	0.4405230386961847	0.2308086099600147	0.3736481971078103
LIPT2	0.43530830417247934	0.4176445447030741	0.48327078223584063	0.35566372740145724	0.5789008444414544
GLT8D1	0.9775234667375778	0.8471325119767289	0.6890290210942974	0.6453770441814026	0.792923344560037
VGF	0.4838145124899085	0.22873876540266516	0.5267156892762659	0.06531696283050568	0.9413295808164697
GALNT1	0.9890407104734167	0.8901787695812866	0.8304822090026881	0.7887756380628053	0.8099169537797966
CCDC74A	0.5298268560594768	0.4532119251280525	0.38051121335555077	0.07754496083617858	0.7391165844175813
RP4-765A10.1	0.9055104883876017	0.9541510676188789	0.8513290362110056	0.7685152188306598	0.8451565520178234
PPAT	0.7291546021659574	0.8782284644219305	0.7868994946457464	0.5826754712381955	0.9518993025278445
HAS2	1.0399586072466056	6.760121612992745e-12	0.4403530002898064	0.23187986227411775	3.3801311512195648e-21
AC112721.2	0.49485434574754633	3.116990084495364e-21	0.05104671484009379	1.2098124449614267e-07	0.055450846525779446
MAP4K4	1.0485893468946001	1.0641251737769493	0.774082623045689	0.7367163153015793	0.8605760771651555
AGPAT9	0.6427994379057408	1.0174322087881646	0.7925296232290402	0.38167731946045536	0.24584311141425477
TSPYL2	0.8611285334022633	0.6827769803084693	0.6409852420681704	0.5482917189479812	0.9776597878736529
NRP1	1.033082565661407	0.9180525962549461	0.6348764772026533	0.4098531929956746	0.3017452032824367
ACN9	0.6592607461052415	0.7962181339765201	0.7077902236810703	0.4615251317741908	0.8289284366898261
DNAJB5	0.7332668188270106	0.44213718415368963	0.21123191271013791	0.21714674274869258	0.6286406358543771
ACSS3	0.5131991059584388	0.16259183161462867	0.07788473793569059	0.0726569326476891	0.47175240558425174
CTD-3199J23.2	0.18701229713648995	0.11948393531729236	0.2710446949276659	0.08912518750820972	0.36458812487186226
FXC1	0.853342021234084	0.7401685101009018	0.8130221295573042	0.6258682948807766	0.8475537970262792
IRF4	0.3677113700913882	0.09584238651024088	0.19501273853577794	0.05333983517697307	0.2777935960805987
RP11-40H20.2	0.8667103814022382	0.9731326863959693	0.7563081330157214	0.6447058320146699	0.6981596522652174
CPSF3L	0.9154702584303795	0.875733525246095	0.8121395775715291	0.7814740030771574	0.8746879273276051
RP11-210M15.1	0.15335663636183713	0.038556504007244884	0.10621737346840453	1.185662499406048e-21	0.15539425552946332
CAPRIN2	0.8234066925522421	0.6868441621858048	0.6192583660879358	0.4256105479515154	0.6755189287175408
PDE2A	0.275110521263947	0.28919346091300085	0.209324297415933	0.06074100210368736	0.44903792218712585
E2F4	0.9878384696676364	0.9645392043132129	0.9042890258927802	0.8623470052520108	0.8917114117703498
CDH11	0.9882849749482789	0.057238252565003186	0.15407204715267597	0.13912793864483694	0.17861626295750024
RP11-291L15.2	0.5306311183409204	0.21126173317168065	0.1722827325213595	0.04744638625441508	0.3443022965830954
RP11-77K12.4	0.20115040742735535	0.39001881742703287	0.24535860367762655	0.0034690928624056027	0.29815835244068367
ITGAX	0.23335238713194492	0.4214153576800741	0.14924807332345585	0.00019792849762480366	0.08151698513108356
CCDC147	0.4202361359217849	0.2137551808545234	0.14651575139843287	0.13269500699259923	0.1471018858670999
STK10	0.9468850359281237	0.73395949037049	0.5644863392590941	0.5667289425247483	0.45085848784342286
C17orf79	1.0048468961539145	0.9222229629426316	0.8525324712376661	0.7161377041399766	0.8811303248214829
CDCA5	0.893385923970216	0.9496551940148091	0.8504000366041812	0.7866014864435686	0.9650680012616346
RARA	0.8271997135863726	0.6527746225266035	0.6376223488314525	0.5368044566507001	0.6772712491302955
HAS2-AS1	0.7096107463775171	2.2092795208358924e-21	0.31722501996549707	0.1307583016949386	1.3233032409659573e-21
TLE3	0.6792057377899876	0.5224086587669535	0.696558974603193	0.6633484655071917	0.8748187433623855
FKBP7	0.8612088490176799	0.4619748037920785	0.41885865921793985	0.0914282392384504	0.6541383870323036
PDLIM3	0.7135825497266406	0.2142219254976644	1.2465518894307318e-06	0.18621556514487986	0.6178544702008831
PAX8	0.2466016244958203	0.9911680481791634	0.39294841801519553	8.45900485045862e-14	0.18141660708624668
GTF2H2C	0.6974395389928678	0.7071687820826437	0.5922502785392764	0.324553549818173	0.7253159915075237
NLK	0.7127449858983399	0.6509871613791838	0.6500013308144188	0.4810587187677006	0.7894020753310905
RP11-122A3.2	0.9351292655043798	0.5555143764988125	0.06966644309646614	3.160690269115911e-21	0.7853168376958134
